team,year,conference,firstDowns,fourthDownConversions,fourthDowns,fumblesLost,fumblesRecovered,games,interceptionTDs,interceptionYards,interceptions,kickReturnTDs,kickReturnYards,kickReturns,netPassingYards,passAttempts,passCompletions,passesIntercepted,passingTDs,penalties,penaltyYards,possessionTime,puntReturnTDs,puntReturnYards,puntReturns,rushingAttempts,rushingTDs,rushingYards,sacks,tacklesForLoss,thirdDownConversions,thirdDowns,totalYards,turnovers
Stanford,2013,Pac-12,263.0,8.0,14.0,9.0,6.0,14.0,3.0,172.0,10.0,2.0,1178.0,43.0,2771.0,311.0,190.0,13.0,21.0,74.0,620.0,26525.0,0.0,135.0,17.0,584.0,30.0,2904.0,,,98.0,197.0,5675.0,19.0
Stanford,2014,Pac-12,266.0,3.0,10.0,13.0,4.0,13.0,0.0,68.0,8.0,0.0,651.0,30.0,2988.0,381.0,248.0,12.0,20.0,75.0,630.0,25697.0,2.0,403.0,23.0,477.0,22.0,2064.0,,,70.0,165.0,5052.0,21.0
Stanford,2015,Pac-12,309.0,13.0,16.0,5.0,6.0,14.0,2.0,125.0,8.0,1.0,1265.0,51.0,2965.0,318.0,213.0,8.0,30.0,78.0,648.0,29232.0,1.0,154.0,18.0,610.0,33.0,3132.0,,,91.0,182.0,6097.0,13.0
Stanford,2016,Pac-12,235.0,6.0,12.0,9.0,6.0,13.0,3.0,261.0,9.0,0.0,574.0,40.0,2056.0,304.0,179.0,14.0,15.0,85.0,702.0,25569.0,0.0,85.0,12.0,523.0,20.0,2720.0,37.0,73.0,74.0,177.0,4776.0,18.0
Stanford,2017,Pac-12,248.0,7.0,12.0,4.0,10.0,14.0,1.0,191.0,8.0,0.0,1130.0,45.0,2608.0,363.0,208.0,18.0,23.0,81.0,662.0,25425.0,1.0,172.0,21.0,480.0,31.0,2833.0,45.0,72.0,75.0,177.0,5441.0,12.0
Stanford,2018,Pac-12,249.0,8.0,12.0,4.0,8.0,13.0,0.0,113.0,11.0,0.0,695.0,32.0,3531.0,423.0,270.0,11.0,29.0,70.0,518.0,23360.0,0.0,245.0,24.0,384.0,16.0,1403.0,36.0,71.0,66.0,169.0,4934.0,15.0
Stanford,2019,Pac-12,236.0,5.0,14.0,5.0,7.0,12.0,0.0,15.0,8.0,0.0,770.0,32.0,3122.0,442.0,274.0,8.0,18.0,75.0,591.0,23174.0,1.0,93.0,14.0,348.0,8.0,1286.0,39.0,93.0,64.0,166.0,4408.0,13.0
Stanford,2020,Pac-12,130.0,6.0,7.0,1.0,5.0,6.0,0.0,0.0,3.0,0.0,513.0,21.0,1726.0,220.0,143.0,2.0,7.0,35.0,341.0,11365.0,0.0,20.0,4.0,194.0,15.0,790.0,8.0,29.0,40.0,84.0,2516.0,4.0
Stanford,2021,Pac-12,200.0,9.0,15.0,7.0,3.0,12.0,1.0,84.0,12.0,0.0,764.0,32.0,2582.0,372.0,239.0,6.0,16.0,76.0,534.0,19730.0,0.0,180.0,13.0,325.0,13.0,1051.0,15.0,52.0,49.0,145.0,3633.0,19.0
Stanford,2022,Pac-12,249.0,11.0,21.0,13.0,6.0,12.0,0.0,3.0,8.0,0.0,888.0,46.0,3051.0,448.0,275.0,6.0,15.0,55.0,495.0,21522.0,0.0,64.0,17.0,376.0,14.0,1288.0,21.0,65.0,62.0,164.0,4339.0,21.0
Stanford,2023,Pac-12,234.0,9.0,27.0,4.0,4.0,12.0,0.0,49.0,10.0,0.0,337.0,22.0,2796.0,427.0,233.0,8.0,11.0,75.0,709.0,22521.0,0.0,48.0,7.0,414.0,15.0,1425.0,23.0,51.0,65.0,183.0,4221.0,14.0
Syracuse,2007,Big East,181.0,7.0,18.0,12.0,5.0,12.0,0.0,213.0,10.0,,,,3067.0,383.0,202.0,9.0,18.0,85.0,707.0,12114.0,0.0,46.0,30.0,375.0,5.0,753.0,,,46.0,164.0,3503.0,22.0
Syracuse,2008,Big East,164.0,8.0,20.0,12.0,9.0,12.0,0.0,31.0,8.0,,,,1621.0,299.0,141.0,7.0,11.0,54.0,460.0,12021.0,2.0,49.0,35.0,392.0,11.0,1784.0,,,45.0,156.0,3242.0,20.0
Syracuse,2009,Big East,225.0,5.0,12.0,12.0,12.0,12.0,0.0,77.0,15.0,0.0,1250.0,55.0,2642.0,354.0,229.0,9.0,16.0,72.0,599.0,13901.0,0.0,145.0,42.0,421.0,15.0,1519.0,,,47.0,148.0,3965.0,27.0
Syracuse,2010,Big East,224.0,3.0,10.0,13.0,8.0,13.0,0.0,211.0,8.0,0.0,1079.0,49.0,2615.0,364.0,205.0,9.0,19.0,93.0,771.0,13517.0,0.0,294.0,46.0,448.0,14.0,1822.0,,,67.0,174.0,4197.0,21.0
Syracuse,2011,Big East,228.0,8.0,17.0,10.0,11.0,12.0,0.0,95.0,9.0,1.0,1336.0,59.0,2883.0,418.0,261.0,10.0,23.0,77.0,734.0,12673.0,0.0,37.0,25.0,396.0,10.0,1445.0,,,75.0,177.0,4178.0,19.0
Syracuse,2012,Big East,328.0,12.0,19.0,12.0,11.0,13.0,1.0,106.0,10.0,0.0,735.0,40.0,3757.0,473.0,295.0,9.0,26.0,100.0,863.0,22849.0,0.0,119.0,30.0,555.0,21.0,2427.0,,,105.0,213.0,6184.0,22.0
Syracuse,2013,ACC,251.0,8.0,17.0,5.0,9.0,13.0,0.0,163.0,17.0,0.0,722.0,37.0,2366.0,405.0,242.0,15.0,13.0,99.0,804.0,23660.0,0.0,258.0,33.0,553.0,25.0,2533.0,,,81.0,209.0,4899.0,22.0
Syracuse,2014,ACC,202.0,6.0,12.0,4.0,12.0,12.0,2.0,91.0,17.0,0.0,713.0,38.0,2209.0,383.0,207.0,8.0,6.0,86.0,709.0,19200.0,0.0,167.0,20.0,424.0,12.0,1742.0,,,61.0,179.0,3951.0,21.0
Syracuse,2015,ACC,203.0,11.0,15.0,9.0,12.0,12.0,2.0,134.0,9.0,0.0,822.0,39.0,1881.0,306.0,164.0,11.0,19.0,64.0,577.0,21094.0,2.0,271.0,19.0,445.0,15.0,1958.0,,,54.0,164.0,3839.0,18.0
Syracuse,2016,ACC,268.0,17.0,27.0,7.0,9.0,12.0,1.0,93.0,13.0,0.0,1293.0,64.0,3855.0,522.0,332.0,10.0,24.0,96.0,729.0,20653.0,0.0,313.0,18.0,449.0,15.0,1435.0,17.0,59.0,84.0,213.0,5290.0,20.0
Syracuse,2017,ACC,293.0,22.0,38.0,8.0,8.0,12.0,1.0,62.0,16.0,0.0,863.0,38.0,3538.0,548.0,320.0,4.0,20.0,74.0,593.0,21713.0,0.0,137.0,19.0,479.0,16.0,1938.0,16.0,67.0,90.0,226.0,5476.0,24.0
Syracuse,2018,ACC,303.0,10.0,18.0,6.0,12.0,13.0,0.0,93.0,12.0,0.0,556.0,29.0,3441.0,462.0,271.0,18.0,22.0,96.0,805.0,23624.0,2.0,356.0,23.0,598.0,38.0,2591.0,41.0,89.0,85.0,212.0,6032.0,18.0
Syracuse,2019,ACC,239.0,11.0,28.0,9.0,19.0,12.0,1.0,163.0,7.0,0.0,649.0,35.0,2887.0,408.0,250.0,13.0,23.0,107.0,887.0,21110.0,0.0,137.0,16.0,501.0,16.0,1848.0,32.0,84.0,78.0,206.0,4735.0,16.0
Syracuse,2020,ACC,145.0,6.0,17.0,9.0,11.0,11.0,2.0,265.0,12.0,1.0,725.0,31.0,1906.0,336.0,173.0,13.0,15.0,77.0,725.0,16182.0,0.0,185.0,14.0,318.0,5.0,1007.0,24.0,69.0,40.0,153.0,2913.0,21.0
Syracuse,2021,ACC,234.0,9.0,17.0,6.0,3.0,12.0,0.0,32.0,6.0,0.0,752.0,36.0,1836.0,287.0,156.0,4.0,10.0,84.0,692.0,21063.0,1.0,241.0,23.0,491.0,28.0,2562.0,37.0,84.0,51.0,156.0,4398.0,12.0
Syracuse,2022,ACC,263.0,5.0,12.0,4.0,12.0,13.0,2.0,86.0,9.0,0.0,502.0,20.0,3011.0,370.0,228.0,10.0,19.0,112.0,823.0,22022.0,0.0,195.0,25.0,443.0,21.0,1860.0,33.0,76.0,56.0,151.0,4871.0,13.0
Syracuse,2023,ACC,232.0,10.0,20.0,9.0,13.0,13.0,3.0,215.0,15.0,0.0,381.0,21.0,2237.0,315.0,191.0,9.0,17.0,95.0,801.0,22057.0,0.0,272.0,27.0,530.0,20.0,2230.0,29.0,78.0,70.0,179.0,4467.0,24.0
TCU,2007,Mountain West,288.0,12.0,26.0,19.0,5.0,13.0,2.0,313.0,12.0,,,,3066.0,443.0,259.0,16.0,13.0,85.0,738.0,14423.0,2.0,629.0,74.0,574.0,21.0,2145.0,,,82.0,211.0,5026.0,31.0
TCU,2008,Mountain West,305.0,10.0,18.0,7.0,21.0,13.0,2.0,156.0,8.0,,,,2755.0,371.0,217.0,15.0,14.0,114.0,937.0,16062.0,0.0,417.0,62.0,642.0,39.0,2863.0,,,111.0,217.0,5477.0,15.0
TCU,2009,Mountain West,310.0,4.0,10.0,15.0,11.0,13.0,3.0,140.0,8.0,1.0,965.0,34.0,2899.0,326.0,202.0,14.0,24.0,72.0,679.0,14983.0,2.0,619.0,71.0,595.0,35.0,3114.0,,,65.0,158.0,5937.0,23.0
TCU,2010,Mountain West,326.0,9.0,13.0,7.0,10.0,13.0,3.0,164.0,6.0,0.0,803.0,31.0,3047.0,331.0,218.0,12.0,29.0,68.0,542.0,15849.0,0.0,533.0,63.0,600.0,41.0,3216.0,,,85.0,159.0,6199.0,13.0
TCU,2011,Mountain West,281.0,9.0,11.0,14.0,13.0,13.0,3.0,202.0,7.0,3.0,1355.0,49.0,3125.0,350.0,231.0,10.0,25.0,72.0,685.0,15416.0,1.0,339.0,41.0,532.0,38.0,2712.0,,,88.0,169.0,5723.0,21.0
TCU,2012,Big 12,245.0,10.0,20.0,17.0,11.0,13.0,2.0,276.0,12.0,0.0,807.0,35.0,3075.0,402.0,237.0,21.0,26.0,89.0,819.0,27069.0,1.0,322.0,27.0,512.0,13.0,1977.0,,,64.0,191.0,5052.0,29.0
TCU,2013,Big 12,213.0,6.0,15.0,13.0,9.0,12.0,1.0,195.0,17.0,2.0,1025.0,41.0,2715.0,419.0,240.0,19.0,14.0,79.0,649.0,22489.0,0.0,298.0,27.0,403.0,20.0,1423.0,,,56.0,175.0,4138.0,30.0
TCU,2014,Big 12,331.0,7.0,14.0,11.0,14.0,13.0,5.0,378.0,11.0,1.0,735.0,35.0,4240.0,529.0,325.0,26.0,37.0,82.0,752.0,24565.0,1.0,345.0,35.0,509.0,32.0,2689.0,,,85.0,198.0,6929.0,22.0
TCU,2015,Big 12,358.0,7.0,15.0,4.0,12.0,13.0,2.0,133.0,15.0,0.0,857.0,35.0,4517.0,517.0,326.0,7.0,39.0,94.0,922.0,24464.0,1.0,192.0,20.0,561.0,26.0,2800.0,,,86.0,199.0,7317.0,19.0
TCU,2016,Big 12,296.0,10.0,17.0,6.0,8.0,13.0,1.0,80.0,14.0,0.0,1025.0,44.0,3486.0,503.0,295.0,8.0,18.0,88.0,797.0,21931.0,1.0,227.0,23.0,488.0,30.0,2535.0,43.0,85.0,80.0,198.0,6021.0,20.0
TCU,2017,Big 12,298.0,5.0,14.0,9.0,6.0,14.0,2.0,199.0,8.0,1.0,687.0,27.0,3431.0,430.0,285.0,13.0,28.0,89.0,750.0,25776.0,2.0,347.0,21.0,533.0,27.0,2438.0,41.0,92.0,91.0,199.0,5869.0,17.0
TCU,2018,Big 12,244.0,6.0,17.0,11.0,9.0,13.0,0.0,207.0,15.0,0.0,606.0,34.0,2740.0,409.0,238.0,12.0,18.0,56.0,508.0,23712.0,2.0,327.0,18.0,495.0,14.0,2038.0,31.0,78.0,69.0,192.0,4778.0,26.0
TCU,2019,Big 12,257.0,5.0,11.0,9.0,4.0,12.0,1.0,228.0,10.0,0.0,535.0,33.0,2444.0,394.0,211.0,16.0,15.0,78.0,736.0,23704.0,2.0,319.0,18.0,510.0,23.0,2448.0,33.0,79.0,94.0,201.0,4892.0,19.0
TCU,2020,Big 12,192.0,8.0,14.0,9.0,4.0,10.0,1.0,84.0,5.0,0.0,395.0,20.0,1933.0,272.0,163.0,8.0,10.0,76.0,628.0,18050.0,2.0,326.0,25.0,410.0,23.0,2151.0,23.0,77.0,52.0,143.0,4084.0,14.0
TCU,2021,Big 12,252.0,7.0,18.0,10.0,3.0,12.0,1.0,83.0,6.0,1.0,804.0,30.0,2838.0,310.0,200.0,10.0,19.0,85.0,737.0,21223.0,0.0,92.0,10.0,473.0,21.0,2330.0,15.0,49.0,76.0,166.0,5168.0,16.0
TCU,2022,Big 12,315.0,14.0,27.0,8.0,7.0,15.0,4.0,282.0,8.0,0.0,907.0,46.0,3926.0,454.0,292.0,16.0,33.0,72.0,744.0,27379.0,2.0,301.0,25.0,566.0,37.0,2899.0,30.0,71.0,80.0,201.0,6825.0,16.0
TCU,2023,Big 12,300.0,16.0,32.0,4.0,4.0,12.0,1.0,129.0,15.0,0.0,700.0,32.0,3746.0,503.0,319.0,8.0,27.0,74.0,643.0,19699.0,1.0,152.0,15.0,406.0,19.0,1854.0,22.0,60.0,82.0,177.0,5600.0,19.0
Temple,2007,Mid-American,188.0,9.0,20.0,17.0,12.0,12.0,0.0,52.0,11.0,,,,2614.0,347.0,204.0,12.0,14.0,65.0,545.0,11972.0,0.0,169.0,37.0,388.0,5.0,1009.0,,,53.0,162.0,3312.0,28.0
Temple,2008,Mid-American,179.0,3.0,13.0,12.0,16.0,12.0,0.0,149.0,13.0,,,,2642.0,339.0,187.0,11.0,22.0,81.0,664.0,11905.0,0.0,250.0,36.0,413.0,12.0,1142.0,,,66.0,170.0,3577.0,25.0
Temple,2009,Mid-American,245.0,7.0,17.0,9.0,11.0,13.0,2.0,362.0,14.0,2.0,1264.0,53.0,2062.0,280.0,133.0,16.0,13.0,68.0,557.0,14657.0,2.0,263.0,39.0,551.0,29.0,2431.0,,,62.0,172.0,4335.0,23.0
Temple,2010,Mid-American,201.0,2.0,9.0,13.0,11.0,12.0,0.0,112.0,13.0,0.0,867.0,40.0,2354.0,297.0,169.0,10.0,15.0,71.0,553.0,13226.0,0.0,201.0,46.0,430.0,20.0,1803.0,,,52.0,147.0,4009.0,26.0
Temple,2011,Mid-American,228.0,9.0,17.0,6.0,5.0,13.0,0.0,184.0,4.0,0.0,785.0,33.0,1647.0,186.0,108.0,15.0,11.0,64.0,497.0,14659.0,0.0,214.0,33.0,588.0,35.0,3133.0,,,76.0,162.0,4668.0,10.0
Temple,2012,Big East,181.0,5.0,16.0,13.0,13.0,11.0,1.0,71.0,6.0,1.0,1126.0,47.0,1329.0,221.0,116.0,4.0,10.0,59.0,509.0,20234.0,0.0,271.0,27.0,468.0,21.0,2213.0,,,57.0,152.0,3542.0,19.0
Temple,2013,American Athletic,249.0,11.0,23.0,8.0,10.0,12.0,0.0,10.0,11.0,0.0,927.0,48.0,2996.0,418.0,235.0,3.0,23.0,77.0,641.0,21782.0,1.0,91.0,19.0,422.0,17.0,1792.0,,,73.0,173.0,4788.0,19.0
Temple,2014,American Athletic,182.0,11.0,22.0,11.0,19.0,12.0,2.0,315.0,16.0,0.0,652.0,33.0,2408.0,403.0,214.0,11.0,13.0,78.0,653.0,19995.0,3.0,221.0,20.0,369.0,11.0,1293.0,,,39.0,166.0,3701.0,27.0
Temple,2015,American Athletic,271.0,11.0,23.0,11.0,6.0,14.0,2.0,301.0,8.0,1.0,810.0,40.0,3038.0,439.0,250.0,16.0,20.0,81.0,773.0,27660.0,1.0,294.0,30.0,517.0,25.0,2096.0,,,87.0,212.0,5134.0,19.0
Temple,2016,American Athletic,297.0,10.0,23.0,6.0,10.0,14.0,0.0,130.0,13.0,0.0,660.0,32.0,3324.0,403.0,232.0,12.0,22.0,75.0,604.0,28175.0,0.0,190.0,20.0,564.0,31.0,2466.0,39.0,103.0,79.0,190.0,5790.0,19.0
Temple,2017,American Athletic,263.0,10.0,20.0,7.0,8.0,13.0,0.0,234.0,15.0,1.0,1046.0,47.0,3278.0,454.0,263.0,10.0,21.0,101.0,907.0,23701.0,1.0,168.0,22.0,461.0,15.0,1773.0,39.0,102.0,82.0,198.0,5051.0,22.0
Temple,2018,American Athletic,276.0,13.0,27.0,6.0,11.0,13.0,4.0,235.0,19.0,1.0,1113.0,49.0,3297.0,443.0,252.0,18.0,20.0,95.0,911.0,22046.0,3.0,295.0,23.0,493.0,28.0,2029.0,36.0,82.0,72.0,185.0,5326.0,25.0
Temple,2019,American Athletic,263.0,15.0,36.0,7.0,19.0,13.0,1.0,110.0,13.0,0.0,781.0,40.0,3312.0,472.0,282.0,8.0,25.0,92.0,801.0,22807.0,0.0,68.0,13.0,479.0,16.0,1784.0,48.0,116.0,76.0,201.0,5096.0,20.0
Temple,2020,American Athletic,146.0,8.0,14.0,3.0,9.0,7.0,0.0,45.0,11.0,0.0,228.0,13.0,1456.0,240.0,146.0,3.0,11.0,36.0,311.0,13512.0,0.0,46.0,5.0,283.0,5.0,978.0,13.0,40.0,44.0,115.0,2434.0,14.0
Temple,2021,American Athletic,177.0,11.0,26.0,12.0,14.0,12.0,1.0,56.0,9.0,0.0,580.0,33.0,2126.0,363.0,213.0,6.0,10.0,70.0,538.0,19811.0,0.0,53.0,15.0,361.0,12.0,1316.0,15.0,76.0,43.0,155.0,3442.0,21.0
Temple,2022,American Athletic,220.0,14.0,33.0,11.0,10.0,12.0,2.0,136.0,12.0,0.0,673.0,42.0,3217.0,484.0,288.0,6.0,18.0,55.0,444.0,19460.0,0.0,77.0,15.0,318.0,11.0,989.0,38.0,88.0,57.0,173.0,4206.0,23.0
Temple,2023,American Athletic,247.0,23.0,45.0,9.0,2.0,12.0,0.0,2.0,16.0,1.0,688.0,39.0,3320.0,508.0,283.0,3.0,23.0,54.0,440.0,20416.0,0.0,76.0,14.0,331.0,9.0,1155.0,22.0,67.0,66.0,173.0,4475.0,25.0
Tennessee,2007,SEC,293.0,9.0,17.0,8.0,10.0,14.0,3.0,393.0,12.0,0.0,164.0,8.0,3718.0,534.0,333.0,16.0,33.0,74.0,635.0,15006.0,1.0,302.0,45.0,459.0,19.0,1946.0,,,81.0,203.0,5259.0,20.0
Tennessee,2008,SEC,171.0,5.0,14.0,10.0,3.0,12.0,4.0,478.0,9.0,,,,1920.0,309.0,153.0,17.0,8.0,66.0,539.0,12843.0,0.0,212.0,36.0,409.0,14.0,1475.0,,,58.0,167.0,3225.0,19.0
Tennessee,2009,SEC,272.0,13.0,25.0,7.0,14.0,13.0,2.0,86.0,14.0,0.0,1369.0,58.0,3088.0,401.0,233.0,10.0,28.0,63.0,516.0,14673.0,0.0,112.0,27.0,476.0,19.0,2045.0,,,70.0,176.0,4987.0,21.0
Tennessee,2010,SEC,230.0,7.0,17.0,9.0,10.0,13.0,4.0,294.0,15.0,0.0,1133.0,53.0,3597.0,419.0,238.0,18.0,26.0,76.0,573.0,14623.0,0.0,73.0,34.0,408.0,14.0,1420.0,,,69.0,189.0,4729.0,24.0
Tennessee,2011,SEC,216.0,11.0,28.0,6.0,7.0,12.0,2.0,250.0,12.0,0.0,976.0,43.0,3060.0,400.0,223.0,9.0,18.0,69.0,561.0,13393.0,0.0,130.0,28.0,392.0,11.0,1081.0,,,70.0,171.0,3992.0,18.0
Tennessee,2012,SEC,289.0,9.0,19.0,8.0,4.0,12.0,1.0,113.0,14.0,1.0,1046.0,52.0,3787.0,477.0,285.0,12.0,35.0,82.0,630.0,19175.0,1.0,261.0,22.0,413.0,18.0,1924.0,,,62.0,166.0,5711.0,22.0
Tennessee,2013,SEC,223.0,5.0,11.0,7.0,11.0,12.0,4.0,243.0,17.0,0.0,880.0,37.0,1979.0,344.0,191.0,14.0,12.0,55.0,455.0,20616.0,1.0,143.0,16.0,460.0,18.0,2261.0,,,57.0,159.0,4240.0,24.0
Tennessee,2014,SEC,277.0,7.0,12.0,8.0,8.0,13.0,1.0,157.0,14.0,0.0,817.0,36.0,2914.0,453.0,281.0,16.0,23.0,54.0,444.0,23507.0,1.0,213.0,22.0,524.0,20.0,1903.0,,,81.0,208.0,4817.0,22.0
Tennessee,2015,SEC,293.0,13.0,17.0,7.0,7.0,13.0,1.0,208.0,5.0,3.0,902.0,27.0,2582.0,371.0,220.0,13.0,17.0,66.0,530.0,23820.0,3.0,567.0,35.0,617.0,32.0,2908.0,,,97.0,211.0,5490.0,12.0
Tennessee,2016,SEC,280.0,2.0,9.0,14.0,14.0,13.0,1.0,120.0,12.0,1.0,1047.0,42.0,3100.0,379.0,238.0,11.0,28.0,80.0,735.0,21373.0,1.0,365.0,33.0,517.0,31.0,2668.0,30.0,100.0,72.0,175.0,5768.0,26.0
Tennessee,2017,SEC,197.0,3.0,10.0,8.0,10.0,12.0,2.0,186.0,10.0,1.0,680.0,33.0,2084.0,319.0,180.0,5.0,11.0,67.0,497.0,20326.0,0.0,112.0,14.0,413.0,14.0,1409.0,22.0,61.0,50.0,163.0,3493.0,18.0
Tennessee,2018,SEC,192.0,5.0,11.0,11.0,6.0,12.0,2.0,128.0,5.0,0.0,374.0,18.0,2356.0,297.0,176.0,9.0,15.0,68.0,558.0,21010.0,2.0,192.0,15.0,419.0,15.0,1549.0,25.0,69.0,60.0,156.0,3905.0,16.0
Tennessee,2019,SEC,241.0,2.0,12.0,7.0,5.0,13.0,0.0,174.0,13.0,0.0,290.0,19.0,2878.0,360.0,200.0,15.0,19.0,83.0,683.0,22904.0,3.0,235.0,17.0,462.0,13.0,1874.0,45.0,90.0,76.0,176.0,4752.0,20.0
Tennessee,2020,SEC,201.0,16.0,24.0,6.0,5.0,10.0,2.0,131.0,9.0,0.0,394.0,19.0,2047.0,285.0,179.0,5.0,14.0,61.0,502.0,16763.0,0.0,35.0,5.0,375.0,12.0,1415.0,20.0,55.0,38.0,128.0,3462.0,15.0
Tennessee,2021,SEC,316.0,15.0,31.0,10.0,3.0,13.0,3.0,256.0,3.0,1.0,813.0,33.0,3342.0,375.0,243.0,13.0,33.0,89.0,788.0,19116.0,0.0,306.0,26.0,577.0,30.0,2832.0,34.0,103.0,80.0,178.0,6174.0,13.0
Tennessee,2022,SEC,330.0,23.0,34.0,8.0,13.0,13.0,0.0,70.0,3.0,0.0,340.0,18.0,4239.0,422.0,290.0,11.0,38.0,105.0,904.0,19684.0,1.0,331.0,20.0,523.0,40.0,2593.0,31.0,91.0,68.0,166.0,6832.0,11.0
Tennessee,2023,SEC,284.0,7.0,18.0,7.0,6.0,13.0,4.0,239.0,5.0,0.0,293.0,15.0,3163.0,411.0,263.0,12.0,22.0,101.0,883.0,19457.0,1.0,251.0,23.0,489.0,23.0,2662.0,41.0,101.0,74.0,176.0,5825.0,12.0
Texas,2007,Big 12,311.0,14.0,22.0,11.0,12.0,13.0,3.0,219.0,18.0,,,,3464.0,436.0,277.0,17.0,22.0,80.0,720.0,14521.0,0.0,182.0,39.0,539.0,35.0,2698.0,,,92.0,194.0,6018.0,29.0
Texas,2008,Big 12,352.0,13.0,16.0,7.0,12.0,13.0,2.0,105.0,8.0,,,,4187.0,447.0,343.0,6.0,36.0,82.0,708.0,15472.0,1.0,106.0,35.0,508.0,33.0,2177.0,,,95.0,173.0,6185.0,15.0
Texas,2009,Big 12,332.0,8.0,14.0,11.0,12.0,14.0,4.0,349.0,16.0,3.0,1119.0,43.0,4018.0,540.0,362.0,25.0,29.0,93.0,802.0,16430.0,3.0,370.0,68.0,513.0,28.0,2066.0,,,94.0,209.0,5897.0,27.0
Texas,2010,Big 12,241.0,10.0,17.0,13.0,10.0,12.0,1.0,151.0,17.0,0.0,720.0,39.0,2917.0,445.0,262.0,8.0,10.0,75.0,664.0,14317.0,0.0,302.0,36.0,433.0,19.0,1806.0,,,77.0,192.0,4590.0,30.0
Texas,2011,Big 12,262.0,9.0,18.0,11.0,14.0,13.0,1.0,125.0,15.0,2.0,1276.0,53.0,2715.0,358.0,207.0,12.0,16.0,84.0,722.0,16036.0,1.0,269.0,42.0,589.0,24.0,2634.0,,,90.0,206.0,5103.0,26.0
Texas,2012,Big 12,281.0,13.0,23.0,5.0,6.0,13.0,2.0,107.0,11.0,1.0,996.0,44.0,3421.0,399.0,268.0,15.0,25.0,67.0,555.0,24164.0,0.0,123.0,14.0,492.0,33.0,2229.0,,,87.0,179.0,5650.0,16.0
Texas,2013,Big 12,273.0,11.0,24.0,7.0,16.0,13.0,1.0,78.0,15.0,0.0,862.0,43.0,2762.0,431.0,246.0,10.0,18.0,67.0,597.0,23585.0,1.0,355.0,34.0,574.0,25.0,2551.0,,,90.0,222.0,5313.0,22.0
Texas,2014,Big 12,232.0,7.0,14.0,14.0,7.0,13.0,2.0,183.0,11.0,0.0,763.0,39.0,2599.0,418.0,243.0,15.0,14.0,77.0,664.0,23142.0,0.0,177.0,22.0,474.0,18.0,1786.0,,,69.0,201.0,4385.0,25.0
Texas,2015,Big 12,202.0,6.0,15.0,8.0,12.0,12.0,1.0,239.0,6.0,0.0,929.0,48.0,1751.0,252.0,139.0,13.0,9.0,77.0,709.0,19526.0,1.0,279.0,23.0,529.0,27.0,2698.0,,,61.0,173.0,4449.0,14.0
Texas,2016,Big 12,302.0,11.0,22.0,11.0,8.0,12.0,0.0,101.0,12.0,0.0,773.0,42.0,3024.0,402.0,241.0,10.0,21.0,85.0,769.0,20352.0,0.0,182.0,28.0,597.0,27.0,2871.0,41.0,93.0,70.0,195.0,5895.0,23.0
Texas,2017,Big 12,266.0,14.0,30.0,7.0,10.0,13.0,5.0,328.0,11.0,0.0,621.0,27.0,3365.0,499.0,298.0,16.0,18.0,92.0,869.0,24467.0,1.0,179.0,20.0,507.0,24.0,1815.0,31.0,83.0,86.0,226.0,5180.0,18.0
Texas,2018,Big 12,324.0,13.0,15.0,4.0,8.0,14.0,0.0,149.0,6.0,0.0,427.0,22.0,3617.0,475.0,309.0,12.0,28.0,100.0,853.0,26932.0,1.0,183.0,15.0,568.0,24.0,2134.0,33.0,99.0,96.0,207.0,5751.0,10.0
Texas,2019,Big 12,324.0,7.0,19.0,4.0,10.0,13.0,0.0,100.0,10.0,1.0,450.0,26.0,3761.0,470.0,306.0,12.0,32.0,95.0,890.0,24006.0,0.0,155.0,17.0,480.0,26.0,2295.0,27.0,103.0,90.0,185.0,6056.0,14.0
Texas,2020,Big 12,224.0,6.0,12.0,4.0,8.0,10.0,0.0,184.0,5.0,1.0,666.0,23.0,2801.0,345.0,208.0,10.0,32.0,82.0,790.0,16565.0,1.0,78.0,18.0,368.0,20.0,1954.0,15.0,74.0,49.0,134.0,4755.0,9.0
