name,team,year,games,wins,losses,cumulative_wins,cumulative_games,career_win_pct
Jeff Cravath,Denver,1930,9,5,4,10,16,0.625
Vic Hanson,Syracuse,1930,9,5,2,5,9,0.5555555555555556
Earl Abell,Virginia,1930,10,4,6,14,28,0.5
Dick Hanley,Northwestern,1930,8,7,1,22,33,0.6666666666666666
O.E. Hollingbery,Washington State,1930,10,9,1,35,47,0.7446808510638298
Bernie Bierman,Tulane,1930,9,8,1,33,53,0.6226415094339622
Myron Witham,Colorado,1930,8,6,1,58,88,0.6590909090909091
Gilmour Dobie,Cornell,1930,8,6,2,87,115,0.7565217391304347
Andrew Kerr,Colgate,1930,10,9,1,44,64,0.6875
William Spaulding,UCLA,1930,8,3,5,22,47,0.46808510638297873
Pop Warner,Stanford,1930,11,9,1,267,366,0.7295081967213115
Fritz Crisler,Minnesota,1930,8,3,4,3,8,0.375
Mal Stevens,Yale,1930,9,5,2,14,25,0.56
Bill Hargiss,Kansas,1930,8,6,2,18,39,0.46153846153846156
Jimmy Crowley,Michigan State,1930,8,5,1,10,16,0.625
Bob Neyland,Tennessee,1930,10,9,1,43,48,0.8958333333333334
Ott Romney,BYU,1930,11,5,2,37,68,0.5441176470588235
Slip Madigan,Saint Mary's (CA),1930,9,8,1,8,9,0.8888888888888888
John Rhodes,Wyoming,1930,8,2,5,2,8,0.25
Harry Mehre,Georgia,1930,10,7,2,17,29,0.5862068965517241
Jack Meagher,Rice,1930,12,8,4,10,21,0.47619047619047616
Pat Page,Indiana,1930,8,2,5,14,41,0.34146341463414637
Bo McMillin,Kansas State,1930,8,5,3,11,24,0.4583333333333333
Rat Rogers,West Virginia,1930,10,5,5,33,58,0.5689655172413793
Ray Morrison,SMU,1930,10,6,3,62,102,0.6078431372549019
Francis Schmidt,TCU,1930,12,9,2,60,87,0.6896551724137931
Paul Schissler,Oregon State,1930,10,7,3,38,60,0.6333333333333333
DeOrmond McLaughry,Brown,1930,10,6,3,31,49,0.6326530612244898
John Van Liew,NC State,1930,10,2,8,3,17,0.17647058823529413
Dan McGugin,Vanderbilt,1930,10,8,2,176,234,0.7521367521367521
Homer Norton,Centenary (LA),1930,10,8,1,8,10,0.8
Ralph Sasse,Army,1930,11,9,1,9,11,0.8181818181818182
Frank Murray,Marquette,1930,9,8,0,23,35,0.6571428571428571
Frank Cavanaugh,Fordham,1930,9,8,1,74,107,0.6915887850467289
James Phelan,Washington,1930,9,5,4,53,87,0.6091954022988506
Knute Rockne,Notre Dame,1930,10,10,0,105,122,0.860655737704918
William Saunders,Northern Colorado,1930,7,2,2,15,36,0.4166666666666667
Red Cagle,Mississippi State,1930,9,2,7,2,9,0.2222222222222222
F.S. Miller,Wake Forest,1930,9,5,3,11,21,0.5238095238095238
Clyde Littlefield,Texas,1930,10,8,1,26,37,0.7027027027027027
Adrian Lindsey,Oklahoma,1930,8,4,3,15,32,0.46875
Henry Miller,Temple,1930,10,7,3,7,10,0.7
Lou Little,Columbia,1930,9,5,4,26,37,0.7027027027027027
Curley Byrd,Maryland,1930,12,7,5,65,131,0.4961832061068702
O.E. Neale,Virginia Tech,1930,9,5,3,5,9,0.5555555555555556
Nibs Price,California,1930,9,4,5,27,47,0.574468085106383
Paul Schissler,Oregon State,1931,10,6,3,44,70,0.6285714285714286
William Ingram,California,1931,10,8,2,56,91,0.6153846153846154
Frank Cavanaugh,Fordham,1931,9,6,1,80,116,0.6896551724137931
Lou Little,Columbia,1931,9,7,1,33,46,0.717391304347826
Gilmour Dobie,Cornell,1931,8,7,1,94,123,0.7642276422764228
Burton Ingwersen,Iowa,1931,8,1,6,33,64,0.515625
Madison Bell,Texas A&M,1931,10,7,3,47,83,0.5662650602409639
Adrian Lindsey,Oklahoma,1931,12,4,7,19,44,0.4318181818181818
Bernie Bierman,Tulane,1931,12,11,1,44,65,0.676923076923077
Chet Wynne,Auburn,1931,9,5,3,19,44,0.4318181818181818
Jimmy Crowley,Michigan State,1931,9,5,3,15,25,0.6
Clarence Spears,Oregon,1931,10,6,2,71,97,0.7319587628865979
Howard Jones,USC,1931,11,10,1,137,185,0.7405405405405405
William Alexander,Georgia Tech,1931,10,2,7,66,111,0.5945945945945946
Greasy Neale,West Virginia,1931,10,4,6,48,86,0.5581395348837209
Clyde Littlefield,Texas,1931,10,6,4,32,47,0.6808510638297872
Slip Madigan,Saint Mary's (CA),1931,10,8,2,16,19,0.8421052631578947
Amos Alonzo Stagg,Chicago,1931,9,2,6,272,417,0.6522781774580336
Fred Enke,Arizona,1931,9,3,5,3,9,0.3333333333333333
Jeff Cravath,Denver,1931,10,4,6,14,26,0.5384615384615384
William Saunders,Northern Colorado,1931,7,2,4,17,43,0.3953488372093023
Bob Neyland,Tennessee,1931,10,9,0,52,58,0.896551724137931
Bunny Oakes,Montana,1931,7,1,6,1,7,0.14285714285714285
Walter Steffen,Carnegie Mellon,1931,9,3,5,52,88,0.5909090909090909
Fritz Crisler,Minnesota,1931,10,7,3,10,18,0.5555555555555556
Mal Stevens,Yale,1931,8,5,1,19,33,0.5757575757575758
O.E. Neale,Virginia Tech,1931,9,3,4,8,18,0.4444444444444444
Morley Jennings,Baylor,1931,9,3,6,32,59,0.5423728813559322
Jess Neely,Clemson,1931,9,1,6,1,9,0.1111111111111111
Francis Schmidt,TCU,1931,12,9,2,69,99,0.696969696969697
Dana Bible,Nebraska,1931,10,8,2,93,139,0.6690647482014388
Fred Thomsen,Arkansas,1931,9,3,5,13,27,0.48148148148148145
Frank Murray,Marquette,1931,9,8,1,31,44,0.7045454545454546
John Rhodes,Wyoming,1931,10,6,4,8,18,0.4444444444444444
Ray Morrison,SMU,1931,11,9,1,71,113,0.6283185840707964
Pappy Waldorf,Oklahoma State,1931,11,8,2,19,30,0.6333333333333333
Harvey Harman,Pennsylvania,1931,9,6,3,6,9,0.6666666666666666
Harry Gamage,Kentucky,1931,9,5,2,23,43,0.5348837209302325
F.S. Miller,Wake Forest,1931,8,4,4,15,29,0.5172413793103449
Jimmy DeHart,Washington & Lee,1931,10,4,5,50,97,0.5154639175257731
James Phelan,Washington,1931,9,5,3,58,96,0.6041666666666666
Bill Hargiss,Kansas,1931,10,5,5,23,49,0.46938775510204084
Henry Miller,Temple,1931,10,8,1,15,20,0.75
Hunk Anderson,Notre Dame,1931,9,6,2,6,9,0.6666666666666666
Vic Hanson,Syracuse,1931,9,7,1,12,18,0.6666666666666666
Rip Miller,Navy,1931,11,5,5,5,11,0.45454545454545453
Dick Hanley,Northwestern,1931,9,7,1,29,42,0.6904761904761905
Pop Warner,Stanford,1931,11,7,2,274,377,0.726790450928382
Curley Byrd,Maryland,1931,10,8,1,73,141,0.5177304964539007
Ike Armstrong,Utah,1931,9,7,2,43,53,0.8113207547169812
Charlie Bachman,Florida,1931,10,2,6,59,111,0.5315315315315315
Fred Dawson,Virginia,1931,10,1,7,38,73,0.5205479452054794
Harry Mehre,Georgia,1931,10,8,2,25,39,0.6410256410256411
Billy Hayes,Indiana,1931,8,2,5,2,8,0.25
Ralph Sasse,Army,1931,11,8,2,17,22,0.7727272727272727
Jock Sutherland,Pittsburgh,1931,9,8,1,88,117,0.7521367521367521
Dan McGugin,Vanderbilt,1931,9,5,4,181,243,0.7448559670781894
Ott Romney,BYU,1931,8,4,4,41,76,0.5394736842105263
O.E. Hollingbery,Washington State,1931,10,6,4,41,57,0.7192982456140351
DeOrmond McLaughry,Brown,1931,10,7,3,38,59,0.6440677966101694
Glenn Thistlethwaite,Wisconsin,1931,10,5,4,47,84,0.5595238095238095
Frank Thomas,Alabama,1931,10,9,1,9,10,0.9
Harry Hughes,Colorado State,1931,9,5,4,92,153,0.6013071895424836
Gerald Hines,New Mexico State,1931,10,6,4,6,10,0.6
Ray Dauber,Mississippi State,1931,8,2,6,2,8,0.25
Myron Witham,Colorado,1931,8,5,3,63,96,0.65625
Gwinn Henry,Missouri,1931,10,2,8,40,77,0.5194805194805194
Bo McMillin,Kansas State,1931,10,8,2,19,34,0.5588235294117647
George Veenker,Iowa State,1931,8,5,3,5,8,0.625
Sam Willaman,Ohio State,1931,9,6,3,29,57,0.5087719298245614
Jack Meagher,Rice,1931,10,6,4,16,31,0.5161290322580645
Wallace Wade,Duke,1931,10,5,3,66,87,0.7586206896551724
Bob Higgins,Penn State,1931,10,2,8,13,44,0.29545454545454547
Andrew Kerr,Colgate,1931,9,8,1,52,73,0.7123287671232876
Harry Stuhldreher,Villanova,1931,9,4,3,9,19,0.47368421052631576
Harry Kipke,Michigan,1931,10,8,1,24,36,0.6666666666666666
Billy Laval,South Carolina,1931,10,5,4,23,41,0.5609756097560976
Robert Zuppke,Illinois,1931,8,2,6,95,143,0.6643356643356644
Ossie Solem,Drake,1931,11,5,6,54,91,0.5934065934065934
William Spaulding,UCLA,1931,8,3,4,25,55,0.45454545454545453
Homer Norton,Centenary (LA),1931,10,5,5,13,20,0.65
Carl Snavely,Bucknell,1931,9,6,0,12,18,0.6666666666666666
Chuck Collins,North Carolina,1931,10,4,3,31,59,0.5254237288135594
Ted Shipkey,Arizona State,1931,8,6,2,6,8,0.75
Gus Dorais,Detroit Mercy,1931,10,7,2,49,69,0.7101449275362319
Russ Cohen,LSU,1931,9,5,4,23,37,0.6216216216216216
Noble Kizer,Purdue,1931,10,9,1,15,18,0.8333333333333334
Rudy Lavik,Northern Arizona,1931,8,3,5,3,8,0.375
Morley Jennings,Baylor,1932,9,3,5,35,68,0.5147058823529411
Francis Schmidt,TCU,1932,11,10,0,79,110,0.7181818181818181
Harvey Harman,Pennsylvania,1932,8,6,2,12,17,0.7058823529411765
Pappy Waldorf,Oklahoma State,1932,12,9,1,28,42,0.6666666666666666
Howard Jones,USC,1932,10,10,0,147,195,0.7538461538461538
Robert Zuppke,Illinois,1932,9,5,4,100,152,0.6578947368421053
Chet Wynne,Auburn,1932,10,9,0,28,54,0.5185185185185185
Greasy Neale,West Virginia,1932,10,5,5,53,96,0.5520833333333334
Gerald Hines,New Mexico State,1932,10,4,5,10,20,0.5
Ossie Solem,Iowa,1932,8,1,7,55,99,0.5555555555555556
Clyde Littlefield,Texas,1932,10,8,2,40,57,0.7017543859649122
Harry Gamage,Kentucky,1932,9,4,5,27,52,0.5192307692307693
Paul Schissler,Oregon State,1932,10,4,6,48,80,0.6
Jimmy DeHart,Washington & Lee,1932,10,1,9,51,107,0.4766355140186916
F.S. Miller,Wake Forest,1932,8,3,3,18,37,0.4864864864864865
Rudy Lavik,Northern Arizona,1932,7,3,2,6,15,0.4
James Phelan,Washington,1932,10,6,2,64,106,0.6037735849056604
Bill Hargiss,Kansas,1932,8,5,3,28,57,0.49122807017543857
Lou Little,Columbia,1932,9,7,1,40,55,0.7272727272727273
William Alexander,Georgia Tech,1932,10,4,5,70,121,0.5785123966942148
Frank Thomas,Alabama,1932,10,8,2,17,20,0.85
Bob Higgins,Penn State,1932,7,2,5,15,51,0.29411764705882354
Ted Cox,Tulane,1932,9,6,2,6,9,0.6666666666666666
Biff Jones,LSU,1932,10,6,3,36,50,0.72
Sam Willaman,Ohio State,1932,8,4,1,33,65,0.5076923076923077
Jack Meagher,Rice,1932,10,7,3,23,41,0.5609756097560976
Frank Dobson,Richmond,1932,8,4,2,35,79,0.4430379746835443
Wallace Wade,Duke,1932,10,7,3,73,97,0.7525773195876289
Bo McMillin,Kansas State,1932,8,4,4,23,42,0.5476190476190477
Billy Hayes,Indiana,1932,8,3,4,5,16,0.3125
Frank Carideo,Missouri,1932,9,1,7,1,9,0.1111111111111111
Harry Mehre,Georgia,1932,9,2,5,27,48,0.5625
Harry Kipke,Michigan,1932,8,8,0,32,44,0.7272727272727273
Walter Steffen,Carnegie Mellon,1932,9,4,3,56,97,0.5773195876288659
Ray Dauber,Mississippi State,1932,8,3,5,5,16,0.3125
Amos Alonzo Stagg,Chicago,1932,8,3,4,275,425,0.6470588235294118
Ted Shipkey,Arizona State,1932,8,4,3,10,16,0.625
Fred Dawson,Virginia,1932,9,5,4,43,82,0.524390243902439
Fritz Crisler,Princeton,1932,7,2,2,12,25,0.48
Slip Madigan,Saint Mary's (CA),1932,9,6,2,22,28,0.7857142857142857
Prink Callison,Oregon,1932,10,6,3,6,10,0.6
Fred Thomsen,Arkansas,1932,9,1,6,14,36,0.3888888888888889
DeOrmond McLaughry,Brown,1932,8,7,1,45,67,0.6716417910447762
Charlie Bachman,Florida,1932,9,3,6,62,120,0.5166666666666667
John Rhodes,Wyoming,1932,9,2,6,10,27,0.37037037037037035
Chuck Collins,North Carolina,1932,10,3,5,34,69,0.4927536231884058
Mal Stevens,Yale,1932,7,2,2,21,40,0.525
Dana Bible,Nebraska,1932,9,7,1,100,148,0.6756756756756757
Ray Morrison,SMU,1932,12,3,7,74,125,0.592
Henry Miller,Temple,1932,8,5,1,20,28,0.7142857142857143
O.E. Hollingbery,Washington State,1932,9,7,1,48,66,0.7272727272727273
Gus Farwick,Arizona,1932,9,4,5,4,9,0.4444444444444444
Dick Hanley,Northwestern,1932,8,3,4,32,50,0.64
Rip Miller,Navy,1932,9,2,6,7,20,0.35
Jock Sutherland,Pittsburgh,1932,11,8,1,96,128,0.75
Henry Redd,Virginia Tech,1932,9,8,1,8,9,0.8888888888888888
Bunny Oakes,Montana,1932,9,2,7,3,16,0.1875
J.W. Hancock,Northern Colorado,1932,7,4,2,12,31,0.3870967741935484
Harry Stuhldreher,Villanova,1932,9,7,2,16,28,0.5714285714285714
Bob Neyland,Tennessee,1932,10,9,0,61,68,0.8970588235294118
Pop Warner,Stanford,1932,11,6,4,280,388,0.7216494845360825
Ralph Sasse,Army,1932,10,8,2,25,32,0.78125
Bernie Bierman,Minnesota,1932,8,5,3,49,73,0.6712328767123288
Billy Laval,South Carolina,1932,11,5,4,28,52,0.5384615384615384
Andrew Kerr,Colgate,1932,9,9,0,61,82,0.7439024390243902
Frank Murray,Marquette,1932,8,4,3,35,52,0.6730769230769231
Jack Hagerty,Georgetown,1932,9,2,6,2,9,0.2222222222222222
James Pixlee,George Washington,1932,9,6,2,9,25,0.36
Madison Bell,Texas A&M,1932,10,4,4,51,93,0.5483870967741935
Ike Armstrong,Utah,1932,8,6,1,49,61,0.8032786885245902
Noble Kizer,Purdue,1932,8,7,0,22,26,0.8461538461538461
Curley Byrd,Maryland,1932,11,5,6,78,152,0.5131578947368421
Harry Hughes,Colorado State,1932,8,4,3,96,161,0.5962732919254659
William Saunders,Colorado,1932,6,2,4,19,49,0.3877551020408163
Gus Dorais,Detroit Mercy,1932,10,8,2,57,79,0.7215189873417721
Jimmy Crowley,Michigan State,1932,8,7,1,22,33,0.6666666666666666
George Veenker,Iowa State,1932,8,3,4,8,16,0.5
Ott Romney,BYU,1932,9,8,1,49,85,0.5764705882352941
Dan McGugin,Vanderbilt,1932,9,6,1,187,252,0.7420634920634921
Gilmour Dobie,Cornell,1932,8,5,2,99,131,0.7557251908396947
Clarence Spears,Wisconsin,1932,8,6,1,77,105,0.7333333333333333
Pete Cawthon,Texas Tech,1932,12,10,2,10,12,0.8333333333333334
Frank Cavanaugh,Fordham,1932,8,6,2,86,124,0.6935483870967742
Lewie Hardage,Oklahoma,1932,9,4,4,4,9,0.4444444444444444
William Ingram,California,1932,12,7,3,63,103,0.6116504854368932
Jess Neely,Clemson,1932,9,3,5,4,18,0.2222222222222222
Homer Norton,Centenary (LA),1932,9,8,0,21,29,0.7241379310344828
William Spaulding,UCLA,1932,10,6,4,31,65,0.47692307692307695
Vic Hanson,Syracuse,1932,9,4,4,16,27,0.5925925925925926
Carl Snavely,Bucknell,1932,9,4,4,16,27,0.5925925925925926
Hunk Anderson,Notre Dame,1932,9,7,2,13,18,0.7222222222222222
Gus Dorais,Detroit Mercy,1933,8,7,1,64,87,0.735632183908046
Bo McMillin,Kansas State,1933,9,6,2,29,51,0.5686274509803921
Dutch Witte,Wyoming,1933,9,2,6,2,9,0.2222222222222222
Frank Murray,Marquette,1933,8,3,4,38,60,0.6333333333333333
Lon Stiner,Oregon State,1933,10,6,2,6,10,0.6
Frank Carideo,Missouri,1933,9,1,8,2,18,0.1111111111111111
Tiny Thornhill,Stanford,1933,11,8,2,8,11,0.7272727272727273
Frank Dobson,Richmond,1933,9,5,4,40,88,0.45454545454545453
Madison Bell,Texas A&M,1933,10,6,3,57,103,0.5533980582524272
Bunny Oakes,Montana,1933,7,3,4,6,23,0.2608695652173913
Harry Hughes,Colorado State,1933,7,5,1,101,168,0.6011904761904762
Homer Norton,Centenary (LA),1933,12,8,0,29,41,0.7073170731707317
Gus Henderson,Tulsa,1933,7,6,1,31,37,0.8378378378378378
O.E. Hollingbery,Washington State,1933,9,5,3,53,75,0.7066666666666667
William Ingram,California,1933,11,6,3,69,114,0.6052631578947368
Gar Davidson,Army,1933,10,9,1,9,10,0.9
Francis Schmidt,TCU,1933,12,10,1,89,122,0.7295081967213115
Fritz Crisler,Princeton,1933,9,9,0,21,34,0.6176470588235294
Harry Kipke,Michigan,1933,8,7,0,39,52,0.75
Jock Sutherland,Pittsburgh,1933,9,8,1,104,137,0.7591240875912408
Morley Jennings,Baylor,1933,10,6,4,41,78,0.5256410256410257
Tex Oliver,Arizona,1933,8,5,3,5,8,0.625
Jimmy Crowley,Fordham,1933,8,6,2,28,41,0.6829268292682927
Gilmour Dobie,Cornell,1933,7,4,3,103,138,0.7463768115942029
Frank Thomas,Alabama,1933,9,7,1,24,29,0.8275862068965517
Robert Zuppke,Illinois,1933,8,5,3,105,160,0.65625
Bob Higgins,Penn State,1933,7,3,3,18,58,0.3103448275862069
Chet Wynne,Auburn,1933,10,5,5,33,64,0.515625
Gerald Hines,New Mexico State,1933,8,2,6,12,28,0.42857142857142855
Ott Romney,BYU,1933,9,5,4,54,94,0.574468085106383
Harry Stuhldreher,Villanova,1933,10,7,2,23,38,0.6052631578947368
DeOrmond McLaughry,Brown,1933,8,3,5,48,75,0.64
Jim Weaver,Wake Forest,1933,6,0,5,0,6,0.0
Ossie Solem,Iowa,1933,8,5,3,60,107,0.5607476635514018
Noble Kizer,Purdue,1933,8,6,1,28,34,0.8235294117647058
Fred Thomsen,Arkansas,1933,11,7,3,21,47,0.44680851063829785
Pete Cawthon,Texas Tech,1933,9,8,1,18,21,0.8571428571428571
Dan McGugin,Vanderbilt,1933,10,4,3,191,262,0.7290076335877863
Ross McKechnie,Mississippi State,1933,10,3,6,3,10,0.3
Carl Snavely,Bucknell,1933,9,7,2,23,36,0.6388888888888888
James Phelan,Washington,1933,9,5,4,69,115,0.6
Ed Walker,Ole Miss,1933,11,6,3,6,11,0.5454545454545454
J.W. Hancock,Northern Colorado,1933,7,4,3,16,38,0.42105263157894735
Ted Cox,Tulane,1933,10,6,3,12,19,0.631578947368421
Howard Jones,USC,1933,12,10,1,157,207,0.7584541062801933
Pappy Waldorf,Oklahoma State,1933,9,6,2,34,51,0.6666666666666666
Harvey Harman,Pennsylvania,1933,7,2,4,14,24,0.5833333333333334
William Alexander,Georgia Tech,1933,10,5,5,75,131,0.5725190839694656
Chuck Collins,North Carolina,1933,9,4,5,38,78,0.48717948717948717
Rudy Lavik,Arizona State,1933,8,3,5,9,23,0.391304347826087
Henry Redd,Virginia Tech,1933,10,4,3,12,19,0.631578947368421
Greasy Neale,West Virginia,1933,11,3,5,56,107,0.5233644859813084
Clyde Littlefield,Texas,1933,11,4,5,44,68,0.6470588235294118
Harry Gamage,Kentucky,1933,10,5,5,32,62,0.5161290322580645
Rip Miller,Navy,1933,9,5,4,12,29,0.41379310344827586
Bob Neyland,Tennessee,1933,10,7,3,68,78,0.8717948717948718
Bernie Bierman,Minnesota,1933,8,4,0,53,81,0.654320987654321
Sam Willaman,Ohio State,1933,8,7,1,40,73,0.547945205479452
William Spaulding,UCLA,1933,11,6,4,37,76,0.4868421052631579
Lou Little,Columbia,1933,9,8,1,48,64,0.75
Dick Hanley,Northwestern,1933,8,1,5,33,58,0.5689655172413793
Dana Bible,Nebraska,1933,9,8,1,108,157,0.6878980891719745
Adrian Lindsey,Kansas,1933,10,5,4,24,54,0.4444444444444444
Hunk Anderson,Notre Dame,1933,9,3,5,16,27,0.5925925925925926
Jess Neely,Clemson,1933,11,3,6,7,29,0.2413793103448276
Lewie Hardage,Oklahoma,1933,9,4,4,8,18,0.4444444444444444
Clarence Spears,Wisconsin,1933,8,2,5,79,113,0.6991150442477876
Tom Lieb,Loyola Marymount,1933,10,7,2,7,10,0.7
Pop Warner,Temple,1933,8,5,3,285,396,0.7196969696969697
Charlie Bachman,Michigan State,1933,8,4,2,66,128,0.515625
Ray Morrison,SMU,1933,12,4,7,78,137,0.5693430656934306
Ike Armstrong,Utah,1933,8,5,3,54,69,0.782608695652174
George Veenker,Iowa State,1933,9,3,5,11,25,0.44
Biff Jones,LSU,1933,10,7,0,43,60,0.7166666666666667
Vee Green,Drake,1933,10,6,3,6,10,0.6
Jack Meagher,Rice,1933,11,3,8,26,52,0.5
Wallace Wade,Duke,1933,10,9,1,82,107,0.7663551401869159
Billy Hayes,Indiana,1933,8,1,5,6,24,0.25
Curley Byrd,Maryland,1933,10,3,7,81,162,0.5
William Saunders,Colorado,1933,9,7,2,26,58,0.4482758620689655
Harry Mehre,Georgia,1933,10,8,2,35,58,0.603448275862069
Billy Laval,South Carolina,1933,10,6,3,34,62,0.5483870967741935
Clark Shaughnessy,Chicago,1933,8,3,3,58,96,0.6041666666666666
James Pixlee,George Washington,1933,9,5,3,14,34,0.4117647058823529
Dutch Stanley,Florida,1933,9,5,3,5,9,0.5555555555555556
Vic Hanson,Syracuse,1933,8,4,4,20,35,0.5714285714285714
Andrew Kerr,Colgate,1933,8,6,1,67,90,0.7444444444444445
Prink Callison,Oregon,1933,10,9,1,15,20,0.75
Slip Madigan,Saint Mary's (CA),1933,10,6,3,28,38,0.7368421052631579
Jack Hagerty,Georgetown,1933,8,1,6,3,17,0.17647058823529413
Fred Dawson,Virginia,1933,10,2,6,45,92,0.4891304347826087
Jack Hagerty,Georgetown,1934,8,4,3,7,25,0.28
Jim Weaver,Wake Forest,1934,10,3,7,3,16,0.1875
Ott Romney,BYU,1934,9,4,5,58,103,0.5631067961165048
Billy Laval,South Carolina,1934,9,5,4,39,71,0.5492957746478874
Trusty Tallman,West Virginia,1934,10,6,4,6,10,0.6
Red Blaik,Dartmouth,1934,9,6,3,6,9,0.6666666666666666
Jock Sutherland,Pittsburgh,1934,9,8,1,112,146,0.7671232876712328
Thomas Hamilton,Navy,1934,9,8,1,8,9,0.8888888888888888
Harry Stuhldreher,Villanova,1934,9,3,4,26,47,0.5531914893617021
Dick Hanley,Northwestern,1934,8,3,5,36,66,0.5454545454545454
Lon Stiner,Oregon State,1934,11,3,6,9,21,0.42857142857142855
Vee Green,Drake,1934,10,3,6,9,20,0.45
James Pixlee,George Washington,1934,10,6,3,20,44,0.45454545454545453
Noble Kizer,Purdue,1934,8,5,3,33,42,0.7857142857142857
C.A. Wynne,Kentucky,1934,10,5,5,5,10,0.5
Frank Murray,Marquette,1934,9,4,5,42,69,0.6086956521739131
Bunny Oakes,Montana,1934,8,2,5,8,31,0.25806451612903225
Ike Armstrong,Utah,1934,8,5,3,59,77,0.7662337662337663
Albert Exendine,Oklahoma State,1934,10,4,5,10,33,0.30303030303030304
J.W. Hancock,Northern Colorado,1934,7,6,1,22,45,0.4888888888888889
Harry Hughes,Colorado State,1934,9,6,2,107,177,0.6045197740112994
Pop Warner,Temple,1934,10,7,1,292,406,0.7192118226600985
Tiny Thornhill,Stanford,1934,11,9,1,17,22,0.7727272727272727
Ed Walker,Ole Miss,1934,10,4,5,10,21,0.47619047619047616
Dutch Witte,Wyoming,1934,8,3,5,5,17,0.29411764705882354
Tex Oliver,Arizona,1934,10,7,2,12,18,0.6666666666666666
Charlie Bachman,Michigan State,1934,9,8,1,74,137,0.5401459854014599
Fred Thomsen,Arkansas,1934,10,4,4,25,57,0.43859649122807015
Bob Neyland,Tennessee,1934,10,8,2,76,88,0.8636363636363636
Prink Callison,Oregon,1934,10,6,4,21,30,0.7
Gwinn Henry,New Mexico,1934,9,8,1,48,86,0.5581395348837209
DeOrmond McLaughry,Brown,1934,9,3,6,51,84,0.6071428571428571
Wallace Wade,Duke,1934,9,7,2,89,116,0.7672413793103449
Frank Carideo,Missouri,1934,9,0,8,2,27,0.07407407407407407
Carl Snavely,North Carolina,1934,9,7,1,30,45,0.6666666666666666
Gus Henderson,Tulsa,1934,8,5,2,36,45,0.8
Jack Meagher,Auburn,1934,10,2,8,28,62,0.45161290322580644
Gar Davidson,Army,1934,10,7,3,16,20,0.8
George Veenker,Iowa State,1934,9,5,3,16,34,0.47058823529411764
Bo McMillin,Indiana,1934,8,3,3,32,59,0.5423728813559322
Harry Mehre,Georgia,1934,10,7,3,42,68,0.6176470588235294
Robert Zuppke,Illinois,1934,8,7,1,112,168,0.6666666666666666
Elmer Layden,Notre Dame,1934,9,6,3,6,9,0.6666666666666666
Ray Morrison,SMU,1934,12,8,2,86,149,0.5771812080536913
Gus Tebell,Virginia,1934,9,3,6,24,57,0.42105263157894735
Lewie Hardage,Oklahoma,1934,9,3,4,11,27,0.4074074074074074
Hunk Anderson,NC State,1934,9,2,6,18,36,0.5
Henry Redd,Virginia Tech,1934,10,5,5,17,29,0.5862068965517241
Dan McGugin,Vanderbilt,1934,9,6,3,197,271,0.7269372693726938
O.E. Hollingbery,Washington State,1934,8,4,3,57,83,0.6867469879518072
James Phelan,Washington,1934,8,6,1,75,123,0.6097560975609756
Ossie Solem,Iowa,1934,8,2,5,62,115,0.5391304347826087
Ross McKechnie,Mississippi State,1934,10,4,6,7,20,0.35
Glenn Thistlethwaite,Richmond,1934,9,8,1,55,93,0.5913978494623656
Gerald Hines,New Mexico State,1934,8,4,1,16,36,0.4444444444444444
Harvey Harman,Pennsylvania,1934,8,4,4,18,32,0.5625
Pappy Waldorf,Kansas State,1934,10,7,2,41,61,0.6721311475409836
Rudy Lavik,Arizona State,1934,8,4,3,13,31,0.41935483870967744
Frank Thomas,Alabama,1934,10,10,0,34,39,0.8717948717948718
Bob Higgins,Penn State,1934,8,4,4,22,66,0.3333333333333333
Dutch Meyer,TCU,1934,12,8,4,8,12,0.6666666666666666
Vic Hanson,Syracuse,1934,8,6,2,26,43,0.6046511627906976
Gus Dorais,Detroit Mercy,1934,9,5,3,69,96,0.71875
Curley Byrd,Maryland,1934,10,7,3,88,172,0.5116279069767442
Dana Bible,Nebraska,1934,9,6,3,114,166,0.6867469879518072
Adrian Lindsey,Kansas,1934,10,3,4,27,64,0.421875
Dutch Stanley,Florida,1934,10,6,3,11,19,0.5789473684210527
Bernie Bierman,Minnesota,1934,8,8,0,61,89,0.6853932584269663
William Spaulding,UCLA,1934,10,7,3,44,86,0.5116279069767442
Jess Neely,Clemson,1934,9,5,4,12,38,0.3157894736842105
William Saunders,Colorado,1934,9,6,1,32,67,0.47761194029850745
Jack Chevigny,Texas,1934,10,7,2,7,10,0.7
Jimmy Crowley,Fordham,1934,8,5,3,33,49,0.673469387755102
Slip Madigan,Saint Mary's (CA),1934,9,7,2,35,47,0.7446808510638298
Francis Schmidt,Ohio State,1934,8,7,1,96,130,0.7384615384615385
Fritz Crisler,Princeton,1934,8,7,1,28,42,0.6666666666666666
Harry Kipke,Michigan,1934,8,1,7,40,60,0.6666666666666666
