team,year,conference,expected_wins,win_pct,recent_win_pct,prev_win_pct,elo,fpi,conference_rating,recruiting_rank,recruiting_rating,talent_level,blue_chip,blue_chip_ratio,passing_usage,rushing_usage,usages,totalYards,turnover_margin,total_tds,off_drives,def_drives,off_explode,def_explode,off_ppa,def_ppa,off_success_rate,def_success_rate,coach,career_win_pct,sor,sos
North Carolina,2019,ACC,8.2,0.5384615384615384,0.4808510638297872,0.1818181818181818,1364.0,-2.597,5.292857142857143,30,218.57,215.87,4.0,0.1630434782608695,0.05,0.627,0.423,4872.0,-6.0,33.0,151,148,1.2414068163907996,1.2686810293243234,0.1386894967639327,0.2174273567597835,0.4254545454545455,0.436670687575392,Mack Brown,0.6685393258426966,104.0,56
North Carolina,2020,ACC,8.6,0.6666666666666666,0.4838709677419355,0.5384615384615384,1672.0,8.354,2.9714285714285715,19,246.65,226.325,11.0,0.2708333333333333,0.991,0.9,0.95,6162.0,14.0,52.0,170,169,1.2923336553169795,1.2204376017200669,0.2623793647246912,0.1180185384134401,0.4567901234567901,0.4133333333333333,Mack Brown,0.6639566395663956,52.0,42
North Carolina,2021,ACC,5.8,0.4615384615384615,0.4923076923076923,0.6666666666666666,1837.0,10.158,4.7,14,253.91,237.85,12.0,0.3578947368421052,0.995,0.294,0.541,6447.0,-2.0,66.0,151,150,1.4320638793182758,1.3320189124128303,0.3974283757554402,0.2040134638592461,0.5076741440377804,0.4150485436893203,Mack Brown,0.6640419947506562,34.0,42
North Carolina,2022,ACC,7.1,0.6428571428571429,0.4908424908424908,0.4615384615384615,1583.0,5.759,6.121428571428571,11,258.5,244.4075,10.0,0.4157303370786517,0.09,0.297,0.356,6089.0,2.0,56.0,156,156,1.4083138016664891,1.2789916854300425,0.2900623548160642,0.2542984124935833,0.4616252821670429,0.4570135746606334,Mack Brown,0.6573604060913706,69.0,57
North Carolina,2023,ACC,6.9,0.6153846153846154,0.4982578397212543,0.6428571428571429,1559.0,6.195,2.2,30,219.35,244.6025,6.0,0.4431818181818182,0.982,0.83,0.819,6478.0,1.0,62.0,168,168,1.3383890712318838,1.1964340372744386,0.2955422581211221,0.2695874022677443,0.4619140625,0.477,Mack Brown,0.6568627450980392,34.0,71
North Texas,2014,Conference USA,3.2,0.3333333333333333,0.3727810650887574,0.6923076923076923,1657.0,2.799,-11.878571428571428,103,105.0,90.635,0.0,0.0,0.03,0.421,0.287,5336.0,11.0,47.0,170,169,0.8836893586497885,0.965861456456947,0.0559011367571608,0.0514851329079573,0.4269911504424779,0.3781818181818182,Dan McCarney,0.4157303370786517,66.0,119
North Texas,2015,Conference USA,1.0,0.0833333333333333,0.3701657458563536,0.3333333333333333,1248.0,-12.816,-6.423076923076923,94,126.6,108.495,0.0,0.0,0.747,0.499,0.64,3917.0,0.0,34.0,141,145,1.1793760346901052,1.246256051910518,0.0505403203964764,0.1424886677404786,0.3913630229419703,0.4249329758713137,Dan McCarney,0.4105263157894737,116.0,71
North Texas,2016,Conference USA,5.0,0.3846153846153846,0.3523316062176165,0.0833333333333333,1013.0,-21.401,-9.253846153846151,102,122.36,111.89,0.0,0.0,0.002,0.241,0.133,3841.0,-7.0,19.0,148,149,1.1142277900776063,1.2249347661841896,0.0031964289710077,0.3143994326597874,0.3908872901678657,0.4938409854423292,Seth Littrell,0.0,122.0,101
North Texas,2017,Conference USA,7.7,0.6428571428571429,0.3543689320388349,0.3846153846153846,1127.0,-14.83,-8.338461538461539,115,111.16,116.28,0.0,0.0,0.607,0.498,0.477,4444.0,1.0,39.0,167,166,1.2383124837682202,1.247944113252728,0.0994229820411677,0.1432992325521,0.3986095017381228,0.4184322033898305,Seth Littrell,0.3846153846153846,109.0,95
North Texas,2018,Conference USA,9.2,0.6923076923076923,0.3727272727272727,0.6428571428571429,1253.0,-8.344,-9.953846153846154,101,127.14,121.815,0.0,0.0,0.998,0.559,0.801,6366.0,-13.0,60.0,178,179,1.2383179221018357,1.3283302862417463,0.2329004000306873,0.2207878074449545,0.4741379310344827,0.4203323558162268,Seth Littrell,0.5185185185185185,64.0,127
North Texas,2019,Conference USA,4.0,0.3333333333333333,0.3905579399141631,0.6923076923076923,1477.0,-1.789,-10.35,75,158.78,129.86,0.0,0.0,0.957,0.892,0.86,5985.0,5.0,56.0,173,179,1.247576284078696,1.3110861621008387,0.2000395532890227,0.0964092380712744,0.4483111566018424,0.389428263214671,Seth Littrell,0.575,74.0,121
North Texas,2020,Conference USA,4.2,0.4,0.3877551020408163,0.3333333333333333,1326.0,-10.354,-9.228571428571428,68,164.56,140.41,0.0,0.0,0.084,0.774,0.508,5026.0,-2.0,44.0,153,148,1.2754340367759929,1.263321007805479,0.1617522871722914,0.2164892142871197,0.4274099883855981,0.4315304948216341,Seth Littrell,0.5192307692307693,120.0,107
North Texas,2021,Conference USA,6.1,0.4615384615384615,0.388235294117647,0.4,1193.0,-18.106,-6.635714285714286,80,153.89,151.0925,0.0,0.0,0.505,0.584,0.517,5132.0,-6.0,46.0,134,134,1.3493985628027587,1.3752371009999496,0.2907813405936363,0.3368662860523747,0.4690721649484536,0.4693333333333333,Seth Littrell,0.5,114.0,126
Northern Illinois,2014,Mid-American,9.5,0.7857142857142857,0.6440677966101694,0.8571428571428571,1739.0,5.488,-12.792307692307691,98,109.52,97.69,0.0,0.0,0.029,0.499,0.432,7277.0,13.0,68.0,184,187,0.8851289808544611,0.8602362896432049,0.1545267788461891,0.0735431595172126,0.4857142857142857,0.433531746031746,Rod Carey,0.8,28.0,108
Northern Illinois,2015,Mid-American,7.0,0.5714285714285714,0.6544502617801047,0.7857142857142857,1519.0,0.248,-9.507692307692308,83,138.94,115.47,0.0,0.0,0.937,0.566,0.668,6177.0,12.0,55.0,184,175,1.1379657500334226,1.1965911753667486,0.2251381718215667,0.1633263281847631,0.4710211591536338,0.4301397205588822,Rod Carey,0.7931034482758621,42.0,88
Northern Illinois,2016,Mid-American,4.3,0.4166666666666667,0.6487804878048781,0.5714285714285714,1433.0,-1.05,-5.046153846153846,112,111.4,117.1875,0.0,0.0,0.887,0.962,0.87,5579.0,2.0,53.0,196,204,1.224880782176033,1.0470322850722276,0.1584441624980339,0.0836481779752724,0.4154727793696275,0.4267129228100607,Rod Carey,0.7209302325581395,73.0,89
Northern Illinois,2017,Mid-American,8.0,0.6153846153846154,0.6359447004608295,0.4166666666666667,1468.0,-3.421,-4.258333333333333,97,122.74,120.65,0.0,0.0,0.406,0.399,0.399,5565.0,-1.0,47.0,156,156,1.1797114836324092,1.2343692498567798,0.2047383737601097,0.2101384460142451,0.4457274826789838,0.4458823529411764,Rod Carey,0.6545454545454545,93.0,93
Northern Illinois,2018,Mid-American,6.5,0.5714285714285714,0.6347826086956522,0.6153846153846154,1522.0,-3.265,-7.391666666666667,93,141.69,128.6925,0.0,0.0,0.748,0.595,0.621,4911.0,-4.0,43.0,185,194,1.1589080736055453,1.2193291854307708,0.100358119019121,0.0187087780674763,0.4045881126173097,0.3402705515088449,Rod Carey,0.6470588235294118,68.0,70
Northern Illinois,2019,Mid-American,5.5,0.4166666666666667,0.6311475409836066,0.5714285714285714,1413.0,-4.112,-9.316666666666666,108,134.16,127.4975,0.0,0.0,0.998,0.957,0.84,4512.0,-1.0,31.0,181,181,1.0548285101540391,1.272045821030756,0.0594405512488834,0.0789625615257992,0.4047619047619047,0.3715898400752587,Thomas Hammock,0.0,69.0,94
Northern Illinois,2020,Mid-American,0.7,0.0,0.62109375,0.4166666666666667,1224.0,-9.89,-10.416666666666666,91,149.69,137.07,0.0,0.0,0.779,0.262,0.543,4304.0,-2.0,29.0,153,155,1.2370463286329294,1.268663813288419,0.1280229462343941,0.1780141378425331,0.3935018050541516,0.4244791666666667,Thomas Hammock,0.4166666666666667,100.0,105
Northern Illinois,2021,Mid-American,7.7,0.6428571428571429,0.6068702290076335,0.0,1206.0,-12.032,-9.516666666666667,91,142.59,142.0325,0.0,0.0,0.0,0.872,0.522,2181.0,-3.0,18.0,77,74,1.2481748701032302,1.2952444156399776,0.1114909904436795,0.2639756345924112,0.4151376146788991,0.4680851063829787,Thomas Hammock,0.2777777777777778,119.0,73
Northern Illinois,2022,Mid-American,5.7,0.25,0.6086956521739131,0.6428571428571429,1314.0,-7.345,-6.758333333333333,87,142.15,142.1475,0.0,0.0,0.902,0.701,0.762,6004.0,-6.0,51.0,152,151,1.2554075742877784,1.3206771579078604,0.2996177708590422,0.3559699664095344,0.4616204690831556,0.491725768321513,Thomas Hammock,0.4375,60.0,130
Northern Illinois,2023,Mid-American,7.9,0.5384615384615384,0.59375,0.25,1207.0,-14.204,-13.075,103,131.18,141.4025,0.0,0.0,0.997,0.418,0.555,4477.0,6.0,37.0,144,137,1.265218921313687,1.350020044921959,0.1829327932552221,0.2717303182984224,0.4127388535031847,0.4430379746835443,Thomas Hammock,0.3863636363636363,126.0,131
Northwestern,2015,Big Ten,8.0,0.7692307692307693,0.5081081081081081,0.4166666666666667,1473.0,1.819,8.321428571428571,55,174.83,177.7275,0.0,0.0789473684210526,0.117,0.736,0.442,4237.0,4.0,30.0,163,162,1.0990112596723371,1.2016685089986614,0.0349593673258581,0.1203040917274585,0.398068669527897,0.4104046242774566,Pat Fitzgerald,0.5309734513274337,72.0,41
Northwestern,2016,Big Ten,6.7,0.5384615384615384,0.5252525252525253,0.7692307692307693,1446.0,4.814,7.421428571428572,52,174.91,176.765,0.0,0.0666666666666666,0.844,0.993,0.848,4252.0,1.0,24.0,173,172,1.1602305576301946,1.1599682301671352,0.0310362437656829,-0.0001356126248904,0.3596673596673597,0.3656147986942328,Pat Fitzgerald,0.5555555555555556,17.0,47
Northwestern,2017,Big Ten,8.5,0.7692307692307693,0.5260663507109005,0.5384615384615384,1616.0,8.0,6.914285714285715,50,182.07,178.6225,1.0,0.0641025641025641,0.992,0.991,0.872,5177.0,9.0,44.0,176,169,1.2660346648880323,1.1296875349754545,0.1207432557398235,0.1010871591972051,0.4014155712841253,0.4204081632653061,Pat Fitzgerald,0.5539568345323741,47.0,60
Northwestern,2018,Big Ten,8.3,0.6428571428571429,0.5401785714285714,0.7692307692307693,1786.0,9.865,9.971428571428572,58,180.18,177.9975,1.0,0.025,0.955,0.368,0.641,5304.0,6.0,47.0,178,174,1.1169748992412227,1.2194293433340513,0.1338531175243657,0.0475258950508939,0.4356530028598665,0.3891779396462019,Pat Fitzgerald,0.5723684210526315,17.0,6
Northwestern,2019,Big Ten,4.7,0.25,0.5462184873949579,0.6428571428571429,1668.0,7.699,7.85,52,188.14,181.325,0.0,0.0253164556962025,0.065,0.602,0.347,4961.0,5.0,42.0,190,185,1.178790300273176,1.1131715884843634,0.0615426770174085,0.1158553440586261,0.3954372623574144,0.4186046511627907,Pat Fitzgerald,0.5783132530120482,19.0,20
Northwestern,2020,Big Ten,6.1,0.7777777777777778,0.532,0.25,1492.0,-2.572,9.492857142857144,47,190.69,185.27,1.0,0.0375,1.0,0.97,0.969,3574.0,-1.0,23.0,153,149,1.0870692450418589,1.175703437596149,0.0187757908849606,0.088983637615928,0.3656804733727811,0.3902743142144638,Pat Fitzgerald,0.5561797752808989,93.0,22
Northwestern,2021,Big Ten,3.4,0.25,0.5405405405405406,0.7777777777777778,1709.0,12.793,8.278571428571428,50,184.3,185.8275,3.0,0.0675675675675675,0.0,0.308,0.179,3266.0,5.0,28.0,111,113,1.2411011504307792,1.1970184955916283,0.1411974171518614,0.032045187189573,0.3952095808383233,0.3830128205128205,Pat Fitzgerald,0.5668449197860963,9.0,37
Northwestern,2022,Big Ten,3.5,0.0833333333333333,0.5276752767527675,0.25,1292.0,-7.467,9.521428571428572,48,191.62,188.6875,2.0,0.0833333333333333,0.335,0.465,0.411,3868.0,-4.0,25.0,144,145,1.2062377080143551,1.1893432367142862,0.1058379770142693,0.2806728037431925,0.3765586034912718,0.463680387409201,David Braun,0.0,100.0,30
Northwestern,2022,Big Ten,3.5,0.0833333333333333,0.5276752767527675,0.25,1292.0,-7.467,9.521428571428572,48,191.62,188.6875,2.0,0.0833333333333333,0.335,0.465,0.411,3868.0,-4.0,25.0,144,145,1.2062377080143551,1.1893432367142862,0.1058379770142693,0.2806728037431925,0.3765586034912718,0.463680387409201,Pat Fitzgerald,0.5477386934673367,100.0,30
Northwestern,2023,Big Ten,4.9,0.6153846153846154,0.508833922261484,0.0833333333333333,1257.0,-7.588,9.121428571428572,47,200.11,191.68,1.0,0.0958904109589041,0.974,0.413,0.599,4025.0,-12.0,21.0,141,139,1.1206905648606829,1.0889556636759536,0.0170718302325111,0.1781726918600222,0.3761261261261261,0.453416149068323,Pat Fitzgerald,0.5477386934673367,116.0,58
Notre Dame,2014,FBS Independents,8.0,0.6153846153846154,0.6149425287356322,0.6923076923076923,1775.0,12.552,-12.066666666666666,11,260.44,266.2,16.0,0.6588235294117647,0.0,0.712,0.627,5276.0,0.0,39.0,149,155,0.9931902431577584,0.8181737406138357,0.0738868049221847,0.065841480721132,0.4306049822064057,0.4481605351170568,Brian Kelly,0.7086614173228346,22.0,29
Notre Dame,2015,FBS Independents,10.2,0.7692307692307693,0.6149732620320856,0.6153846153846154,1643.0,12.55,1.875,13,267.79,265.3025,15.0,0.6976744186046512,0.074,0.51,0.407,5784.0,-3.0,54.0,170,167,1.2797867712917024,1.1945811084522224,0.1959726465256958,0.183852708238788,0.4541622760800843,0.4465811965811966,Brian Kelly,0.7,33.0,16
Notre Dame,2016,FBS Independents,6.7,0.3333333333333333,0.625,0.7692307692307693,1784.0,19.138,3.1333333333333333,15,249.43,265.6075,10.0,0.6451612903225806,0.992,0.636,0.688,6063.0,-6.0,54.0,157,162,1.3248360456992436,1.2626717710730988,0.3010288797526836,0.1482477153342132,0.4765177548682703,0.4139110604332953,Brian Kelly,0.7058823529411765,10.0,34
Notre Dame,2017,FBS Independents,9.2,0.7692307692307693,0.6084905660377359,0.3333333333333333,1725.0,9.712,-0.375,10,251.32,257.245,11.0,0.5652173913043478,0.012,0.501,0.388,5011.0,-4.0,45.0,150,148,1.239316719260273,1.1541458326732543,0.2060630671085693,0.1693734562647593,0.4568345323741007,0.4361702127659574,Brian Kelly,0.6787878787878788,80.0,2
Notre Dame,2018,FBS Independents,10.5,0.9230769230769232,0.6177777777777778,0.7692307692307693,1835.0,18.9,-0.4,10,268.86,259.35,14.0,0.5208333333333334,0.984,0.45,0.615,5828.0,3.0,55.0,170,170,1.418207933744707,1.20957317108524,0.2561509745747627,0.080269887421201,0.4256243213897937,0.3853403141361256,Brian Kelly,0.6853932584269663,10.0,23
Notre Dame,2019,FBS Independents,9.8,0.8461538461538461,0.634453781512605,0.9230769230769232,1912.0,19.293,-5.1,16,258.56,257.0425,16.0,0.5368421052631579,0.748,0.549,0.617,5723.0,4.0,50.0,161,161,1.2788664212568277,1.1529733869581025,0.2179857841239392,0.0791421712737381,0.4450207468879668,0.3883696780893043,Brian Kelly,0.7015706806282722,4.0,35
Notre Dame,2020,FBS Independents,9.1,0.8333333333333334,0.6454183266932271,0.8461538461538461,2000.0,20.887,-7.05,17,251.45,257.5475,9.0,0.5494505494505495,0.951,0.602,0.64,5589.0,25.0,57.0,164,166,1.2734825084261947,1.1054278114893263,0.2455915611192173,0.0686861724834974,0.4588888888888889,0.3924191750278706,Brian Kelly,0.7107843137254902,10.0,8
Notre Dame,2021,FBS Independents,9.8,0.8461538461538461,0.6539923954372624,0.8333333333333334,1924.0,19.341,-2.2333333333333334,9,269.15,262.005,12.0,0.53125,0.021,0.745,0.458,5386.0,6.0,48.0,135,139,1.2503399041706298,1.3912875532640052,0.2500512704217574,0.1135105290833513,0.4532710280373832,0.3801089918256131,Brian Kelly,0.7175925925925926,4.0,43
Notre Dame,2021,FBS Independents,9.8,0.8461538461538461,0.6539923954372624,0.8333333333333334,1924.0,19.341,-2.2333333333333334,9,269.15,262.005,12.0,0.53125,0.021,0.745,0.458,5386.0,6.0,48.0,135,139,1.2503399041706298,1.3912875532640052,0.2500512704217574,0.1135105290833513,0.4532710280373832,0.3801089918256131,Marcus Freeman,0.0,4.0,43
Notre Dame,2022,FBS Independents,8.7,0.6923076923076923,0.6630434782608695,0.8461538461538461,1990.0,16.663,-5.671428571428572,7,275.44,263.65,18.0,0.5978260869565217,0.155,0.424,0.402,5540.0,11.0,53.0,165,170,1.3660915469916282,1.216404159447363,0.2614548097237854,0.0861514633021243,0.4342984409799554,0.3916004540295119,Marcus Freeman,0.0,10.0,33
Notre Dame,2023,FBS Independents,10.6,0.7692307692307693,0.6643598615916955,0.6923076923076923,1850.0,12.6,-7.771428571428571,12,272.74,267.195,21.0,0.631578947368421,0.011,0.535,0.324,5151.0,0.0,50.0,153,156,1.1469325306853178,1.3258282533257062,0.1902245548461306,0.1347263717003376,0.4740484429065744,0.3880778588807786,Marcus Freeman,0.6428571428571429,20.0,44
Ohio,2014,Mid-American,4.6,0.5,0.4855491329479768,0.5384615384615384,1230.0,-7.968,-12.792307692307691,102,105.12,96.6075,0.0,0.0,0.116,0.225,0.211,4932.0,-2.0,38.0,160,167,0.9494184862965536,1.006377218870353,0.0426221494253367,0.1158331433459234,0.3934426229508196,0.4150943396226415,Frank Solich,0.6424870466321243,88.0,114
Ohio,2015,Mid-American,7.1,0.6153846153846154,0.4864864864864865,0.5,1231.0,-10.82,-9.507692307692308,92,128.68,111.8275,0.0,0.0,0.997,0.954,0.897,4443.0,-4.0,27.0,150,149,1.0906564115736956,1.2030685537963943,0.0981727385211757,0.1650846431163997,0.4169611307420495,0.4337631887456037,Frank Solich,0.6341463414634146,96.0,112
Ohio,2016,Mid-American,9.1,0.5714285714285714,0.494949494949495,0.6153846153846154,1335.0,-4.216,-5.046153846153846,115,109.82,110.1025,0.0,0.0,0.1,0.56,0.453,5376.0,5.0,40.0,162,165,1.19771885281902,1.2823483740318915,0.1332562122196587,0.1340825720908701,0.4139004149377593,0.3983833718244803,Frank Solich,0.6330275229357798,76.0,111
Ohio,2017,Mid-American,10.0,0.6923076923076923,0.5,0.5714285714285714,1422.0,-5.252,-4.258333333333333,103,120.83,116.1125,0.0,0.0,0.372,0.714,0.51,5497.0,1.0,39.0,182,180,1.2184779399636203,1.1314298878955351,0.1372374929486365,0.0916743642185513,0.4114173228346456,0.4076690211907164,Frank Solich,0.6293103448275862,82.0,125
Ohio,2018,Mid-American,8.7,0.6923076923076923,0.5111111111111111,0.6923076923076923,1659.0,1.073,-7.391666666666667,121,110.94,117.5675,0.0,0.0,0.997,0.768,0.809,5630.0,-5.0,64.0,161,162,1.244405699980047,1.2670529393241905,0.291532469763638,0.0852392420043164,0.4846625766871165,0.3720657276995305,Frank Solich,0.6326530612244898,69.0,117
Ohio,2019,Mid-American,7.7,0.5384615384615384,0.5210084033613446,0.6923076923076923,1829.0,3.601,-9.316666666666666,103,138.11,119.925,0.0,0.0,0.884,0.281,0.458,6068.0,10.0,65.0,155,155,1.217586908671394,1.3641079152178048,0.3414523958233887,0.231330549257058,0.5246842709529277,0.4242788461538461,Frank Solich,0.6356589147286822,66.0,123
Ohio,2020,Mid-American,1.9,0.6666666666666666,0.5219123505976095,0.5384615384615384,1613.0,-3.089,-10.416666666666666,129,116.96,121.71,0.0,0.0,0.008,0.725,0.566,5749.0,0.0,57.0,158,156,1.2128016980934824,1.2089379239536353,0.2950708629396176,0.2371372760770622,0.4953917050691244,0.4403153153153153,Frank Solich,0.6309963099630996,97.0,127
Ohio,2021,Mid-American,3.9,0.25,0.5236220472440944,0.6666666666666666,1596.0,-3.395,-9.516666666666667,99,137.6,125.9025,0.0,0.0,1.0,0.924,0.906,1096.0,4.0,12.0,34,37,1.3490191355604533,1.146566832499088,0.2277333619345405,0.1160623563489263,0.4260355029585799,0.4123222748815165,Tim Albin,0.0,77.0,129
Ohio,2022,Mid-American,7.2,0.7142857142857143,0.5112781954887218,0.25,1303.0,-15.369,-6.758333333333333,132,53.67,111.585,0.0,0.0,0.816,0.385,0.519,4457.0,-7.0,31.0,126,122,1.1644385995556426,1.1941278289786916,0.2099004485980154,0.2722375022525377,0.4469914040114613,0.4696969696969697,Tim Albin,0.25,123.0,86
Ohio,2023,Mid-American,9.2,0.7692307692307693,0.5214285714285715,0.7142857142857143,1474.0,-5.963,-13.075,97,140.79,112.255,0.0,0.0,1.0,0.931,0.937,5901.0,18.0,51.0,158,156,1.2702627773992576,1.312188575643913,0.2144369181906345,0.2170610808811156,0.435632183908046,0.4340659340659341,Tim Albin,0.5,60.0,132
Ohio State,2015,Big Ten,12.1,0.9230769230769232,0.8144329896907216,0.9333333333333332,2299.0,25.734,8.321428571428571,7,279.6,291.29,15.0,0.6875,0.982,0.961,0.913,7674.0,7.0,83.0,195,202,1.242563738289407,1.199598902308311,0.3267689880912001,0.0776000027073862,0.522252497729337,0.4015444015444015,Urban Meyer,0.8452380952380952,1.0,57
Ohio State,2016,Big Ten,9.3,0.8461538461538461,0.821256038647343,0.9230769230769232,2120.0,24.851,7.421428571428572,4,289.12,292.0375,17.0,0.6836734693877551,0.439,0.234,0.285,5643.0,3.0,58.0,171,172,1.176794943941188,1.2002622819344189,0.2479820595552706,0.0334633182709586,0.4927048260381593,0.350606394707828,Urban Meyer,0.850828729281768,4.0,20
Ohio State,2017,Big Ten,11.5,0.8571428571428571,0.8227272727272728,0.8461538461538461,2199.0,26.245,6.914285714285715,2,312.14,294.235,19.0,0.6979166666666666,0.979,0.79,0.766,5969.0,15.0,59.0,170,171,1.062415749332605,1.1391813324565747,0.234570785937043,-0.0394756318974433,0.4939879759519038,0.3516853932584269,Urban Meyer,0.8505154639175257,3.0,32
Ohio State,2018,Big Ten,10.3,0.9285714285714286,0.8247863247863247,0.8571428571428571,2123.0,26.851,9.971428571428572,2,317.06,299.48,22.0,0.7373737373737373,0.156,0.617,0.525,7084.0,5.0,73.0,184,177,1.1292630513686637,1.2747473063444694,0.3128185845116862,0.0404066802916427,0.527536231884058,0.3492063492063492,Urban Meyer,0.8509615384615384,7.0,40
Ohio State,2018,Big Ten,10.3,0.9285714285714286,0.8247863247863247,0.8571428571428571,2123.0,26.851,9.971428571428572,2,317.06,299.48,22.0,0.7373737373737373,0.156,0.617,0.525,7084.0,5.0,73.0,184,177,1.1292630513686637,1.2747473063444694,0.3128185845116862,0.0404066802916427,0.527536231884058,0.3492063492063492,Ryan Day,0.0,7.0,40
Ohio State,2019,Big Ten,13.3,0.9285714285714286,0.8306451612903226,0.9285714285714286,2020.0,21.588,7.85,14,261.18,294.875,12.0,0.7777777777777778,0.015,0.483,0.324,7480.0,5.0,74.0,193,192,1.213005193564216,1.3041768709925703,0.2943485168315571,0.1272456545438837,0.5004436557231589,0.3965163934426229,Ryan Day,1.0,3.0,8
Ohio State,2020,Big Ten,6.9,0.875,0.8358778625954199,0.9285714285714286,2369.0,33.663,9.492857142857144,5,295.08,296.365,18.0,0.7802197802197802,0.888,0.503,0.615,7419.0,16.0,87.0,185,183,1.311429375475213,1.2472438282609888,0.383489646330295,0.0034388389138076,0.5088702147525677,0.3337142857142857,Ryan Day,0.9411764705882352,2.0,15
Ohio State,2021,Big Ten,9.9,0.8461538461538461,0.837037037037037,0.875,2108.0,27.563,8.278571428571428,2,309.49,295.7025,18.0,0.7777777777777778,0.012,0.438,0.401,4150.0,9.0,41.0,101,102,1.3064237024649028,1.2883869448764125,0.3502622002475183,0.2094436835911733,0.5106761565836299,0.4384328358208955,Ryan Day,0.92,2.0,27
Ohio State,2022,Big Ten,9.8,0.8461538461538461,0.8374558303886925,0.8461538461538461,2149.0,23.978,9.521428571428572,4,300.95,291.675,20.0,0.8,0.953,0.755,0.743,7296.0,10.0,70.0,154,156,1.3639762873902392,1.2650672530532527,0.4373797174623606,0.1323004127922551,0.5284463894967177,0.4212860310421286,Ryan Day,0.8947368421052632,8.0,15
Ohio State,2023,Big Ten,10.1,0.8461538461538461,0.8378378378378378,0.8461538461538461,2107.0,25.771,9.121428571428572,5,288.98,298.625,20.0,0.8444444444444444,0.074,0.912,0.636,6379.0,10.0,72.0,165,170,1.3045203637774374,1.404096937239205,0.3753553777299241,0.0828711662208749,0.5096921322690992,0.3415841584158416,Ryan Day,0.8823529411764706,6.0,5
Oklahoma,2014,Big 12,8.5,0.6153846153846154,0.8181818181818182,0.8461538461538461,1934.0,18.276,10.6,14,248.94,250.68500000000003,9.0,0.4567901234567901,0.963,0.297,0.522,5499.0,9.0,43.0,159,167,0.8718649404992679,0.9124184835261656,0.0688511688055989,0.040162649059843,0.4299889746416758,0.4,Bob Stoops,0.8040201005025126,4.0,21
Oklahoma,2015,Big 12,10.4,0.8461538461538461,0.805,0.6153846153846154,1746.0,18.901,9.59,15,249.69,248.91000000000005,9.0,0.4137931034482758,0.997,0.832,0.866,6041.0,-5.0,57.0,179,180,1.2248355659826902,1.237187037964081,0.2357522731352459,0.0936132064734624,0.4625922023182297,0.3979487179487179,Bob Stoops,0.7924528301886793,30.0,26
Oklahoma,2016,Big 12,10.5,0.8461538461538461,0.8075117370892019,0.8461538461538461,2078.0,26.244,7.32,19,238.73,244.8225,10.0,0.4090909090909091,0.9,0.91,0.805,6893.0,9.0,70.0,183,192,1.2524735982330752,1.1208747408177333,0.2910738962682108,0.078326162563814,0.4828934506353861,0.3942115768463073,Bob Stoops,0.7955555555555556,3.0,10
Oklahoma,2017,Big 12,12.4,0.8571428571428571,0.8097345132743363,0.8461538461538461,2047.0,22.541,8.34,8,270.79,252.0375,17.0,0.4891304347826087,0.975,0.26,0.526,7212.0,0.0,73.0,167,172,1.3311135304776185,1.3020070092268854,0.3861582027631141,0.2029778638829075,0.5098855359001041,0.4164948453608247,Lincoln Riley,0.0,4.0,13
Oklahoma,2018,Big 12,11.5,0.8571428571428571,0.8125,0.8571428571428571,2063.0,22.324,8.67,9,276.62,258.9575,12.0,0.5333333333333333,0.07,0.687,0.441,8114.0,5.0,80.0,174,183,1.344317122089291,1.3182538392465066,0.4347235982958394,0.1570885009458209,0.5330620549338759,0.406054279749478,Lincoln Riley,0.8571428571428571,4.0,9
Oklahoma,2019,Big 12,11.5,0.8571428571428571,0.8149606299212598,0.8571428571428571,2023.0,21.292,7.82,6,279.28,266.355,16.0,0.625,0.024,0.652,0.424,7991.0,-2.0,85.0,164,166,1.383919352211676,1.245954210128593,0.4955468582359797,0.283638591322132,0.5456498388829216,0.4764649375600384,Lincoln Riley,0.8571428571428571,5.0,21
Oklahoma,2020,Big 12,9.0,0.8181818181818182,0.8171641791044776,0.8571428571428571,1906.0,19.901,7.26,11,259.6,271.5725,13.0,0.6373626373626373,0.101,0.485,0.372,7525.0,-8.0,74.0,166,166,1.3071547538973134,1.285636051263923,0.4190545971667462,0.164986207964305,0.5366876310272537,0.4130925507900677,Lincoln Riley,0.8571428571428571,9.0,19
Oklahoma,2021,Big 12,8.4,0.8461538461538461,0.8172043010752689,0.8181818181818182,2062.0,24.338,4.79,11,267.92,270.855,14.0,0.6707317073170732,0.885,0.259,0.588,5442.0,5.0,57.0,146,150,1.2658941589832442,1.32753021014081,0.3332632636868157,0.0931874913920215,0.5051813471502591,0.3672086720867208,Lincoln Riley,0.8490566037735849,5.0,40
Oklahoma,2021,Big 12,8.4,0.8461538461538461,0.8172043010752689,0.8181818181818182,2062.0,24.338,4.79,11,267.92,270.855,14.0,0.6707317073170732,0.885,0.259,0.588,5442.0,5.0,57.0,146,150,1.2658941589832442,1.32753021014081,0.3332632636868157,0.0931874913920215,0.5051813471502591,0.3672086720867208,Bob Stoops,0.7983193277310925,5.0,40
Oklahoma,2022,Big 12,7.3,0.4615384615384615,0.8184931506849316,0.8461538461538461,1874.0,17.593,7.79,8,266.73,268.3825,17.0,0.75,0.016,0.287,0.212,5863.0,12.0,61.0,152,154,1.3443610554645888,1.3729275357962312,0.3422548845490241,0.2128876877390681,0.4823529411764706,0.4149888143176733,Brent Venables,0.0,9.0,32
