,id,team1,team1_pts,team1_home_away,team1_fumblesRecovered,team1_rushingTDs,team1_puntReturnYards,team1_puntReturnTDs,team1_puntReturns,team1_passingTDs,team1_kickReturnYards,team1_kickReturnTDs,team1_kickReturns,team1_kickingPoints,team1_firstDowns,team1_thirdDownEff,team1_fourthDownEff,team1_totalYards,team1_netPassingYards,team1_completionAttempts,team1_yardsPerPass,team1_rushingYards,team1_rushingAttempts,team1_yardsPerRushAttempt,team1_totalPenaltiesYards,team1_turnovers,team1_fumblesLost,team1_interceptions,team1_possessionTime,team2,team2_pts,team2_home_away,team2_fumblesRecovered,team2_rushingTDs,team2_puntReturnYards,team2_puntReturnTDs,team2_puntReturns,team2_passingTDs,team2_kickReturnYards,team2_kickReturnTDs,team2_kickReturns,team2_kickingPoints,team2_interceptionYards,team2_interceptionTDs,team2_passesIntercepted,team2_firstDowns,team2_thirdDownEff,team2_fourthDownEff,team2_totalYards,team2_netPassingYards,team2_completionAttempts,team2_yardsPerPass,team2_rushingYards,team2_rushingAttempts,team2_yardsPerRushAttempt,team2_totalPenaltiesYards,team2_turnovers,team2_fumblesLost,team2_interceptions,team2_possessionTime,team1_interceptionYards,team1_interceptionTDs,team1_passesIntercepted
716,303312641,Houston,20,away,3,0,0,0,3,2,88,0,5,8,29,1-15,5-8,585,441,32-61,7.2,144,36,4.0,2-20,3,0,3,20:37,Texas Tech,35,home,0,1,0,0,3,4,74,0,3,5,36,0,3,22,9-17,0-1,488,373,32-46,8.1,115,32,3.6,4-29,4,3,1,16:03,0,0,1
717,303310197,Oklahoma State,41,home,0,1,0,0,2,2,228,1,8,11,19,5-15,0-0,379,257,28-43,6.0,122,23,5.3,7-47,3,0,3,15:04,Oklahoma,47,away,0,1,24,0,6,4,93,0,4,17,4,0,3,28,16-27,0-0,588,486,37-62,7.5,120,45,2.7,4-33,3,0,3,21:24,67,1,3
718,303310254,BYU,16,away,0,0,0,0,2,1,47,0,4,10,19,6-15,0-1,293,255,22-37,6.2,65,37,1.8,2-20,4,3,1,30:05,Utah,17,home,3,1,2,0,2,1,77,0,5,5,0,0,1,14,4-15,1-1,296,216,15-37,5.6,89,28,3.2,3-40,3,0,3,16:24,80,0,3
719,303310021,UNLV,14,away,1,0,,,,1,242,0,7,2,15,3-12,0-3,234,187,14-30,5.6,67,28,2.4,3-31,0,0,0,14:21,San Diego State,48,home,0,2,0,0,2,4,42,0,2,12,,,,30,6-12,2-4,588,338,22-30,11.3,250,51,4.9,7-50,1,1,0,22:19,,,
720,303310167,TCU,66,away,2,5,140,0,7,4,90,0,3,12,23,5-12,1-1,503,227,13-23,9.1,293,50,5.9,10-73,2,2,0,18:46,New Mexico,17,home,2,2,12,0,2,0,224,0,10,5,,,,9,1-14,1-1,130,41,9-21,1.6,96,40,2.4,4-49,3,2,1,17:00,0,0,1
721,303312393,Florida Atlantic,14,away,0,0,21,0,2,2,131,0,6,2,17,5-17,2-2,252,250,20-35,5.7,51,34,1.5,5-25,3,0,3,18:27,Middle Tennessee,38,home,0,3,14,0,4,2,41,0,2,8,130,0,3,23,6-13,0-1,445,162,11-15,10.5,287,55,5.2,6-51,1,0,1,18:13,0,0,1
722,303310041,Cincinnati,17,away,0,1,17,0,3,1,101,0,6,5,26,7-14,1-2,399,296,26-50,5.8,111,27,4.1,5-39,5,1,4,16:19,Connecticut,38,home,1,4,12,0,1,1,91,0,3,8,149,0,4,22,9-16,1-1,357,133,11-24,5.0,236,52,4.5,9-94,1,0,1,20:21,0,0,1
723,303310120,NC State,31,away,0,2,2,0,4,2,66,0,5,7,32,9-20,3-4,434,353,31-62,5.0,123,36,3.4,2-20,2,1,1,18:41,Maryland,38,home,1,1,0,0,1,4,70,0,4,8,26,0,1,18,5-14,1-2,408,437,33-47,8.9,-9,20,-0.4,9-92,0,0,0,17:04,,,
724,303312390,Miami,20,home,1,2,28,0,8,0,53,0,3,8,16,9-21,0-0,353,194,20-35,5.4,165,39,4.2,5-38,3,1,2,18:14,South Florida,23,away,1,3,12,0,6,0,53,0,2,5,12,0,2,18,3-14,0-0,294,181,12-27,5.9,135,46,2.9,10-58,1,1,0,18:26,,,
725,303310235,Memphis,17,home,1,0,-1,0,2,2,110,0,7,5,14,7-15,1-1,295,293,21-34,8.0,23,21,1.1,5-35,2,1,1,16:40,UCF,37,away,1,3,78,0,3,2,86,0,3,7,20,0,1,17,8-12,0-0,356,265,14-17,14.8,104,38,2.7,6-42,1,1,0,19:36,,,
726,303300202,Tulsa,56,home,3,4,,,,4,139,0,8,8,27,3-9,0-0,634,412,23-37,11.0,228,34,6.7,0-0,3,1,2,16:21,Southern Mississippi,50,away,1,2,0,0,1,2,226,1,8,14,36,1,2,29,12-18,0-0,563,391,28-41,9.0,192,45,4.3,4-29,4,3,1,19:02,13,0,1
727,303300151,SMU,45,away,1,2,8,0,3,3,139,0,7,9,21,12-17,0-0,450,338,21-34,9.7,119,39,3.1,5-54,1,1,0,19:52,East Carolina,38,home,1,3,11,0,3,2,136,0,7,8,,,,25,6-14,2-2,452,341,33-45,7.0,138,33,4.2,6-44,2,1,1,16:48,5,0,1
728,303310242,Rice,28,home,0,3,55,0,3,1,99,0,5,4,25,8-15,1-1,354,172,15-26,6.0,198,51,3.9,5-45,1,0,1,21:11,UAB,23,away,0,0,5,0,4,3,119,0,5,5,29,0,1,16,8-15,0-1,350,248,21-39,6.4,102,21,4.9,9-95,0,0,0,15:29,,,
729,303310276,Marshall,38,home,1,0,24,1,4,3,71,0,3,8,11,5-14,0-1,271,196,10-24,7.5,91,32,2.8,4-26,2,1,1,15:26,Tulane,23,away,1,2,5,0,5,1,99,0,6,3,9,0,1,24,7-22,2-4,410,391,36-65,5.7,40,33,1.2,5-35,4,1,3,21:14,108,1,3
730,303310278,Fresno State,23,home,0,1,5,0,2,0,83,0,4,11,20,9-18,1-2,371,256,21-34,6.4,152,41,3.7,5-53,4,4,0,20:04,Idaho,20,away,4,1,0,0,1,0,164,1,5,8,,,,14,5-13,0-1,210,239,20-35,5.6,13,21,0.6,5-40,1,0,1,15:22,30,1,1
731,303270193,Miami (OH),23,home,2,1,-2,0,1,2,10,0,2,5,15,7-16,0-1,408,163,15-28,5.5,253,38,6.7,3-15,1,0,1,21:39,Temple,3,away,0,0,3,0,5,0,99,0,5,3,6,0,1,12,2-13,0-1,215,180,12-29,5.0,70,28,2.5,4-22,4,2,2,18:40,45,0,2
732,303312653,Troy,28,home,0,2,7,0,4,2,42,0,3,2,26,5-12,0-2,491,304,26-40,7.6,187,36,5.2,12-99,2,1,1,17:19,Western Kentucky,14,away,1,2,9,0,1,0,81,0,4,2,13,0,1,17,2-14,2-3,267,89,10-23,3.5,186,40,4.7,4-35,1,0,1,19:21,0,0,1
733,303310023,San José State,38,home,1,0,1,0,5,5,199,0,7,8,25,5-17,1-1,522,522,35-66,7.5,26,23,1.1,7-60,5,1,4,18:33,Louisiana Tech,45,away,1,5,103,1,8,0,117,0,5,9,18,0,3,25,7-17,1-1,479,110,13-28,3.8,374,61,6.1,2-15,2,1,1,18:07,0,0,1
734,303302440,Nevada,34,home,0,3,0,0,2,1,128,0,6,10,28,9-17,1-1,528,275,19-35,7.4,269,52,5.2,4-29,1,0,1,21:30,Boise State,31,away,0,2,28,0,2,2,132,0,5,7,0,0,1,21,4-10,0-0,493,359,20-31,11.2,145,30,4.8,5-70,0,0,0,14:47,,,
735,303310061,Georgia Tech,34,away,2,5,19,0,2,0,98,0,6,4,32,7-12,1-3,512,101,8-15,6.7,411,77,5.3,4-31,4,3,1,22:47,Georgia,42,home,3,2,-2,0,2,3,80,0,5,6,4,0,1,18,2-7,1-3,425,281,15-19,14.3,154,29,5.3,2-10,2,2,0,18:13,,,
736,303310052,Florida State,31,home,3,1,0,0,2,3,48,0,2,7,21,8-15,1-1,333,221,16-24,9.2,112,41,2.7,5-51,0,0,0,20:13,Florida,7,away,0,0,,,,1,125,0,4,1,,,,17,6-13,0-1,276,70,8-16,4.0,212,47,4.5,11-79,4,3,1,16:36,1,0,1
737,303312633,Kentucky,14,away,0,1,4,0,2,1,105,0,5,2,26,7-16,2-2,390,291,31-46,5.9,118,36,3.3,6-39,3,2,1,20:15,Tennessee,24,home,2,1,,,,2,114,0,3,6,0,0,1,23,4-12,1-1,430,374,20-38,9.3,76,26,2.9,3-37,2,0,2,16:31,0,0,2
738,303310228,Clemson,7,home,0,0,26,0,5,1,139,0,6,1,13,4-15,0-2,251,212,17-35,5.4,61,27,2.3,7-65,3,2,1,15:26,South Carolina,29,away,2,0,17,0,6,2,40,0,2,11,37,1,1,14,6-18,0-0,322,227,14-30,7.6,95,36,2.6,6-60,0,0,0,21:11,,,
739,303310238,Wake Forest,34,away,0,4,32,0,2,0,54,0,4,10,15,2-11,0-0,299,85,10-14,5.2,226,43,5.3,2-20,0,0,0,16:32,Vanderbilt,13,home,0,0,18,0,4,1,145,0,6,7,,,,28,7-20,1-6,443,308,27-61,4.5,166,36,4.6,4-35,2,0,2,20:08,0,0,2
740,303300333,Auburn,28,away,2,1,-8,0,4,3,107,0,6,4,17,4-13,2-2,324,242,13-20,10.8,108,41,2.6,2-30,1,1,0,23:59,Alabama,27,home,1,1,0,0,4,2,62,0,3,9,,,,23,4-13,2-3,446,400,27-41,9.2,69,30,2.3,7-40,2,2,0,20:21,,,
741,303310145,Mississippi State,31,away,1,1,19,0,6,3,89,0,5,7,18,5-16,0-1,498,301,13-20,14.4,210,50,4.2,3-25,3,2,1,18:59,Ole Miss,23,home,2,2,8,0,4,1,155,0,6,5,0,0,1,19,3-17,2-5,326,280,24-44,5.9,65,35,1.9,5-45,2,1,1,18:18,0,0,1
742,303310008,LSU,23,away,0,2,0,0,5,0,187,0,5,11,15,4-16,1-1,294,210,17-29,6.7,100,39,2.6,7-51,3,3,0,22:13,Arkansas,31,home,3,1,0,0,2,3,80,0,5,7,,,,19,3-13,1-2,464,339,13-23,13.9,144,47,3.1,2-17,2,0,2,19:13,31,0,2
743,303310166,Hawai'i,59,away,0,3,0,0,5,4,91,0,5,11,24,4-7,0-1,606,324,21-31,10.2,291,23,12.7,4-42,1,0,1,14:26,New Mexico State,24,home,0,2,,,,0,233,0,10,6,48,1,1,17,4-17,4-4,214,155,20-35,3.9,79,42,1.9,4-45,2,0,2,21:15,49,1,2
744,303302309,Kent State,28,home,2,3,0,0,2,0,61,0,3,4,13,2-11,0-0,240,104,11-19,5.3,140,36,3.9,3-19,0,0,0,17:06,Ohio,6,away,0,0,40,0,2,0,63,0,3,6,,,,11,2-16,4-6,183,180,14-27,4.9,50,37,1.4,4-25,4,2,2,19:02,0,0,2
745,303302006,Buffalo,14,away,2,0,0,0,1,2,82,0,5,2,19,6-15,1-2,364,298,19-35,7.7,96,35,2.7,7-72,3,1,2,16:16,Akron,22,home,1,0,14,0,3,3,42,0,3,4,23,0,2,16,8-16,0-1,326,198,13-24,8.0,133,44,3.0,4-30,2,2,0,19:34,,,
746,303302649,Central Michigan,31,away,0,3,50,1,4,0,113,0,7,7,18,6-12,1-2,385,322,28-39,8.3,63,26,2.4,5-63,3,2,1,18:04,Toledo,42,home,2,0,2,0,2,4,235,2,5,6,3,0,1,20,7-15,1-2,416,336,25-33,10.1,84,33,2.5,6-30,0,0,0,17:23,,,
747,303300189,Bowling Green,7,home,0,0,11,0,1,1,66,0,6,1,22,2-13,1-5,396,305,19-32,8.8,114,35,3.3,3-30,2,1,1,20:22,Western Michigan,41,away,1,1,10,0,1,4,53,0,2,11,32,0,1,21,6-14,1-1,442,264,23-36,7.0,191,31,6.2,2-10,0,0,0,16:28,,,
748,303302199,Northern Illinois,71,away,2,8,19,0,6,2,48,0,2,11,21,2-7,0-1,646,102,9-14,7.3,544,35,15.5,4-40,0,0,0,13:09,Eastern Michigan,3,home,0,0,0,0,1,0,203,0,12,3,,,,13,2-15,0-2,160,22,4-9,1.2,149,55,2.7,5-50,2,2,0,22:53,,,
749,303310259,Virginia,7,away,0,0,1,0,2,1,77,0,3,1,13,1-12,0-3,291,234,16-26,8.5,70,34,2.1,5-45,1,0,1,18:10,Virginia Tech,37,home,0,4,5,0,4,1,50,0,1,7,19,0,1,20,4-12,0-1,383,185,14-24,7.6,201,40,5.0,5-32,0,0,0,18:12,,,
750,303310150,Duke,19,home,0,1,13,0,3,1,142,0,6,5,11,4-13,1-3,275,286,25-40,6.6,12,16,0.8,2-10,2,0,2,12:39,North Carolina,24,away,0,2,3,0,2,1,25,0,2,6,29,0,2,25,11-17,0-1,519,273,28-35,7.5,255,46,5.5,10-74,0,0,0,24:00,,,
751,303312433,Louisiana Monroe,22,home,1,1,8,0,6,1,125,0,5,10,22,4-16,1-3,346,172,17-37,4.4,182,44,4.1,8-78,2,1,1,21:57,Louisiana,23,away,1,0,-5,0,3,2,94,0,6,11,0,0,1,16,3-16,0-0,378,330,21-43,7.7,48,24,2.0,5-46,2,1,1,21:33,1,0,1
752,303312229,Florida International,31,home,0,2,-3,0,3,1,101,0,4,11,21,5-12,1-1,387,279,21-28,9.5,121,42,2.9,10-95,1,0,1,23:49,Arkansas State,24,away,0,0,0,0,2,3,133,0,6,6,33,0,1,22,3-10,0-1,308,156,12-32,4.8,154,27,5.7,6-60,0,0,0,12:51,,,
753,303380058,Connecticut,19,away,0,0,8,0,2,0,97,0,3,13,13,6-17,0-0,232,112,13-29,3.9,120,38,3.2,3-35,2,1,1,18:30,South Florida,16,home,1,0,18,0,3,1,146,0,6,10,42,0,1,16,6-16,0-0,333,195,22-41,4.8,138,31,4.5,7-55,3,0,3,18:10,65,1,3
754,303380265,Washington,35,away,0,3,21,0,5,2,72,0,5,5,19,4-13,3-4,571,256,15-23,11.1,315,42,7.5,12-100,2,1,1,18:16,Washington State,28,home,1,1,-2,0,3,3,101,0,5,4,0,0,1,22,4-13,0-2,408,317,25-36,8.3,110,34,3.2,7-55,1,0,1,17:29,0,0,1
755,303382229,Middle Tennessee,28,away,2,3,15,0,4,1,99,0,5,4,13,5-13,1-1,369,251,14-23,10.6,125,35,3.6,7-56,1,0,1,14:07,Florida International,27,home,0,2,22,0,4,1,125,0,5,9,6,0,1,20,1-11,2-2,414,186,18-22,8.1,236,44,5.4,9-77,2,2,0,22:33,,,
756,303380070,San José State,23,away,0,2,6,0,1,1,51,0,3,5,25,5-11,0-0,496,324,30-41,7.6,186,28,6.6,9-57,2,0,2,19:32,Idaho,26,home,0,2,3,0,3,1,45,0,2,8,0,0,2,22,9-16,0-0,421,259,16-30,8.3,171,37,4.6,4-50,0,0,0,17:07,,,
757,303382226,Florida Atlantic,7,home,0,0,8,0,3,1,123,0,6,1,18,5-16,0-3,371,332,21-41,7.4,69,32,2.2,9-86,3,2,1,16:30,Troy,44,away,2,3,52,0,2,3,30,0,1,8,30,0,1,23,7-16,0-1,483,338,25-34,9.5,159,43,3.7,8-61,0,0,0,19:13,,,
758,303382132,Pittsburgh,28,away,1,4,0,0,1,0,69,0,3,4,21,9-16,1-1,430,158,14-23,6.9,272,47,5.8,7-72,2,1,1,21:08,Cincinnati,10,home,1,0,0,0,1,1,64,0,4,4,1,0,1,19,7-12,0-0,265,112,12-24,4.5,156,36,4.3,4-43,4,1,3,14:51,31,0,3
759,303382116,UCF,17,home,0,1,9,0,2,1,34,0,2,5,21,7-13,0-0,311,197,15-19,8.8,144,44,3.3,4-45,0,0,0,18:54,SMU,7,away,0,0,0,0,2,1,46,0,2,1,,,,19,5-14,3-4,317,244,18-35,6.3,97,30,3.2,3-30,2,0,2,17:30,29,0,2
760,303380277,Rutgers,14,away,3,0,0,0,1,2,116,0,6,2,11,2-11,2-2,203,167,12-21,6.7,63,30,2.1,3-35,1,1,0,16:02,West Virginia,35,home,1,4,31,0,6,1,51,0,3,5,,,,25,9-14,0-0,523,365,23-28,12.6,171,45,3.8,2-20,3,3,0,20:29,,,
761,303382348,Nevada,35,away,0,5,2,0,4,0,85,0,4,5,31,8-12,1-1,519,165,13-17,9.4,360,61,5.9,4-39,0,0,0,23:26,Louisiana Tech,17,home,0,1,18,0,1,1,162,0,6,5,,,,17,6-12,0-1,292,188,14-24,7.8,104,32,3.3,5-50,0,0,0,13:14,,,
762,303380259,Florida State,33,away,0,3,0,0,1,1,183,0,8,7,19,6-12,1-3,341,291,23-32,9.0,53,28,1.9,0-0,2,0,2,14:54,Virginia Tech,44,home,0,2,10,0,2,3,90,0,4,8,48,1,2,21,13-18,1-2,442,269,18-28,9.4,179,43,4.2,4-36,0,0,0,21:15,,,
763,303380068,Utah State,14,away,0,2,0,0,2,0,157,0,6,2,17,5-16,1-2,291,60,4-16,2.6,250,51,4.9,6-47,2,0,2,19:27,Boise State,50,home,0,3,37,0,6,3,65,0,4,6,31,1,2,26,6-11,0-0,453,251,25-36,7.0,202,33,6.1,4-30,0,0,0,17:13,,,
764,303380158,Oklahoma,23,away,3,1,22,0,8,1,25,0,1,11,19,1-16,2-4,454,364,23-41,8.3,112,38,2.9,6-47,1,0,1,17:20,Nebraska,20,home,0,1,31,0,5,1,66,0,4,8,33,0,1,13,4-17,1-2,293,200,13-28,5.3,145,43,3.4,3-15,4,3,1,19:39,0,0,1
765,303380204,Oregon,37,away,0,3,2,0,2,2,41,0,4,7,25,4-11,2-3,491,145,14-24,6.0,346,49,7.1,10-61,2,2,0,17:07,Oregon State,20,home,2,0,0,0,1,2,187,0,7,8,,,,20,7-16,1-2,319,243,24-43,5.3,90,29,3.1,5-53,4,0,4,19:29,72,0,4
766,303382579,Auburn,56,away,0,3,10,0,3,4,72,0,4,8,27,9-12,0-0,589,351,18-29,12.1,238,42,5.7,4-44,1,1,0,19:01,South Carolina,17,home,1,0,0,0,1,2,139,0,8,5,,,,21,5-12,0-0,349,207,20-33,5.8,156,30,5.2,4-31,2,0,2,17:39,10,1,2
767,303370278,Illinois,23,away,1,2,,,,1,85,0,5,5,22,5-13,1-1,399,108,7-20,4.1,318,50,6.4,7-62,0,0,0,18:12,Fresno State,25,home,0,0,21,0,5,3,168,0,5,7,,,,18,3-11,1-1,364,304,18-26,11.7,60,30,2.0,6-55,1,1,0,17:25,,,
768,303370193,Northern Illinois,21,away,0,0,0,0,2,3,117,0,5,3,18,6-13,0-1,373,309,15-29,9.7,92,32,2.9,3-15,1,1,0,16:03,Miami (OH),26,home,1,3,8,0,4,1,59,0,3,2,,,,19,6-16,2-3,432,362,29-46,7.2,99,26,3.8,1-5,0,0,0,20:30,,,
769,303360012,Arizona State,30,away,1,1,5,0,4,1,54,0,3,16,19,12-26,0-1,389,291,22-49,5.4,122,43,2.8,8-55,0,0,0,20:07,Arizona,29,home,0,1,26,0,4,3,123,0,5,5,,,,19,5-17,1-2,391,286,24-38,7.0,125,43,2.9,6-34,1,1,0,16:03,,,
770,303380062,UNLV,21,away,0,0,,,,3,159,0,9,3,18,4-11,0-1,295,214,17-29,7.0,92,31,3.0,5-32,3,0,3,16:38,Hawai'i,59,home,0,4,0,0,6,4,73,0,4,11,86,0,3,25,6-12,2-3,606,425,31-46,9.2,183,28,6.5,7-85,1,0,1,19:38,17,0,1
771,303380026,USC,28,away,2,1,16,0,4,2,53,0,2,4,22,6-13,1-4,474,207,16-28,7.3,271,40,6.8,6-55,2,0,2,18:58,UCLA,14,home,0,1,0,0,2,1,99,0,5,2,0,0,2,17,4-12,1-2,358,237,20-35,6.6,128,29,4.4,7-53,3,2,1,17:03,0,0,1
772,303450349,Navy,31,away,2,1,,,,2,59,0,2,7,16,5-9,0-0,325,192,6-11,16.9,139,38,3.7,2-10,4,3,1,15:24,Army,17,home,3,0,,,,2,117,0,6,5,0,0,1,20,6-15,1-2,337,155,11-20,6.4,209,54,3.9,8-71,2,2,0,20:27,,,
