,id,team1,team1_pts,team1_home_away,team1_rushingTDs,team1_passingTDs,team1_kickReturnYards,team1_kickReturnTDs,team1_kickReturns,team1_kickingPoints,team1_interceptionYards,team1_interceptionTDs,team1_passesIntercepted,team1_fumblesRecovered,team1_totalFumbles,team1_possessionTime,team1_interceptions,team1_fumblesLost,team1_turnovers,team1_totalPenaltiesYards,team1_yardsPerRushAttempt,team1_rushingAttempts,team1_rushingYards,team1_yardsPerPass,team1_completionAttempts,team1_netPassingYards,team1_totalYards,team1_fourthDownEff,team1_thirdDownEff,team1_firstDowns,team2,team2_pts,team2_home_away,team2_rushingTDs,team2_puntReturnYards,team2_puntReturnTDs,team2_puntReturns,team2_passingTDs,team2_kickReturnYards,team2_kickReturnTDs,team2_kickReturns,team2_kickingPoints,team2_interceptionYards,team2_interceptionTDs,team2_passesIntercepted,team2_fumblesRecovered,team2_totalFumbles,team2_possessionTime,team2_interceptions,team2_fumblesLost,team2_turnovers,team2_totalPenaltiesYards,team2_yardsPerRushAttempt,team2_rushingAttempts,team2_rushingYards,team2_yardsPerPass,team2_completionAttempts,team2_netPassingYards,team2_totalYards,team2_fourthDownEff,team2_thirdDownEff,team2_firstDowns,team1_tacklesForLoss,team1_defensiveTDs,team1_tackles,team1_sacks,team1_qbHurries,team1_passesDeflected,team2_tacklesForLoss,team2_defensiveTDs,team2_tackles,team2_sacks,team2_qbHurries,team2_passesDeflected,team1_puntReturnYards,team1_puntReturnTDs,team1_puntReturns
856,401540500,Tennessee Tech,3,home,0,0,11,0,2,3,,,,0,,29:13,1,0,1,7-65,3.4,29,98,4.2,15-35,146,244,1-2,4-14,16,Southeast Missouri State,28,away,2,9,0,4,2,17,0,1,4,0,0,1,0,1,30:47,0,0,0,7-69,1.9,36,68,15.1,19-24,363,431,1-1,8-16,15,,,,,,,,,,,,,,,
857,401540630,Lincoln University (CA),0,away,0,0,88,0,5,,,,,0,4,35:44,1,2,3,8-70,1.2,45,52,4.4,11-21,93,145,1-3,7-17,13,Tennessee State,54,home,7,10,0,1,1,17,0,1,6,0,0,1,2,0,24:16,0,0,0,5-59,7.3,43,314,5.5,9-15,82,396,0-0,4-7,22,,,,,,,,,,,,,,,
858,401540316,Maine,28,away,0,4,17,0,1,4,,,,1,2,27:36,2,1,3,8-76,0.5,12,6,9.2,36-53,486,492,0-1,6-11,21,Campbell,34,home,3,19,0,1,2,28,0,1,4,6,0,2,1,1,32:24,0,1,1,3-25,4.3,39,168,7.3,26-33,242,410,0-0,5-10,25,,,,,,,,,,,,,9,0,2
859,401540545,Richmond,33,away,0,1,,,,9,80,2,3,1,1,32:49,1,1,2,5-50,4.1,33,135,4.2,20-29,122,257,0-0,3-13,20,North Carolina A&T,10,home,0,0,0,1,0,168,1,5,4,6,0,1,1,1,27:11,3,1,4,8-84,3.5,31,108,2.5,8-15,37,145,1-3,1-11,10,,,,,,,,,,,,,34,2,2
860,401540350,Missouri State,28,home,0,4,56,0,3,4,9,0,2,0,3,22:40,1,2,3,1-5,0.7,24,17,9.9,19-29,287,304,0-0,4-9,15,Murray State,24,away,0,12,0,1,3,39,0,1,6,3,0,1,2,1,37:20,2,0,2,3-40,2.7,40,107,6.7,21-34,227,334,1-3,6-16,20,,,,,,,,,,,,,,,
861,401540178,Austin Peay,48,away,4,2,,,,6,,,,0,1,23:06,2,0,2,5-32,4.9,36,175,8.2,17-32,263,438,1-1,6-13,22,Southern Utah,45,home,2,4,0,2,4,13,0,1,9,-1,0,1,0,1,36:54,0,0,0,8-78,4.7,47,223,7.9,25-43,338,561,2-2,12-22,25,,,,,,,,,,,,,82,1,1
862,401541631,Stephen F. Austin,27,home,1,2,,,,9,25,0,1,0,1,30:45,2,1,3,6-50,5.4,36,194,7.0,24-40,278,472,2-4,6-15,23,Abilene Christian,34,away,2,15,0,1,2,65,0,3,10,8,0,2,1,1,29:15,1,0,1,8-60,6.6,41,272,4.5,14-32,145,417,2-3,5-14,22,,,,,,,,,,,,,8,0,1
863,401540205,Utah Tech,30,away,1,3,0,0,1,6,,,,0,1,28:15,0,0,0,10-66,4.2,26,108,9.9,26-40,397,505,0-2,7-12,24,North Alabama,31,home,3,-1,0,1,1,,,,7,,,,0,,31:45,0,0,0,13-111,6.3,48,302,6.2,13-19,118,420,4-4,4-12,23,,,,,,,,,,,,,,,
864,401540216,Morehead State,0,away,0,0,,,,,,,,0,,26:03,0,0,0,6-30,-0.4,28,-11,4.4,11-28,124,113,0-1,3-15,10,Tarleton State,42,home,4,47,0,1,2,,,,6,,,,0,,33:57,0,0,0,7-64,6.3,48,302,7.6,15-28,213,515,2-2,6-15,26,,,,,,,,,,,,,,,
865,401520344,Connecticut,21,home,2,1,14,0,2,3,0,0,1,0,3,29:50,1,3,4,4-31,6.0,32,193,5.1,19-34,175,368,0-1,5-13,20,South Florida,24,away,3,12,0,1,0,25,0,1,6,30,0,1,3,1,30:10,1,0,1,7-72,5.3,49,260,5.2,27-39,203,463,0-3,9-19,24,5,0,55,1,0,1,7,0,39,1,0,2,0,0,1
866,401531406,Charlotte,10,away,1,0,10,0,2,4,,,,0,2,41:15,1,1,2,9-90,3.8,49,184,8.0,11-18,144,328,2-2,3-15,16,East Carolina,7,home,0,12,0,1,1,,,,1,29,0,1,1,0,18:45,0,0,0,1-5,2.1,19,39,2.8,15-32,88,127,0-1,2-14,9,6,0,24,2,2,4,6,0,33,0,2,1,14,0,2
867,401531341,Rice,42,away,4,2,46,0,2,6,0,0,1,2,0,33:48,0,0,0,2-30,5.5,31,170,9.2,24-37,342,512,1-2,7-13,24,Tulsa,10,home,0,0,0,1,1,,,,4,,,,0,2,26:12,1,2,3,3-25,3.7,42,156,6.3,11-22,138,294,1-2,4-14,14,7,0,34,3,3,2,5,0,27,1,3,2,17,0,3
868,401531391,SMU,55,away,3,3,22,0,1,13,5,0,1,0,2,35:02,0,1,1,4-47,4.3,48,205,8.3,28-43,358,563,1-1,10-15,35,Temple,0,home,0,-1,0,1,0,14,0,1,0,,,,1,0,24:58,1,0,1,5-55,1.0,25,24,3.7,13-29,107,131,0-2,0-12,12,8,1,32,5,0,5,3,0,46,0,0,3,67,1,2
869,401531382,UAB,21,home,1,2,60,0,3,1,,,,0,1,24:47,3,1,4,1-15,5.3,39,208,6.2,15-28,173,381,2-5,3-12,20,Memphis,45,away,3,,,,2,70,0,3,9,79,1,3,1,1,35:13,0,0,0,5-60,4.5,43,193,5.7,19-28,159,352,2-3,9-15,21,2,0,36,1,3,3,7,1,34,2,6,2,,,
870,401531372,North Texas,28,away,2,2,36,0,2,4,0,0,1,1,2,27:24,0,1,1,2-10,3.5,24,83,6.7,35-51,343,426,1-5,5-13,23,Tulane,35,home,2,,,,3,,,,5,,,,1,1,32:36,1,1,2,4-45,5.1,48,245,9.2,15-21,194,439,2-3,9-15,24,3,0,35,0,1,3,6,0,43,1,2,4,,,
871,401520329,Jacksonville State,20,home,2,0,,,,8,18,0,1,0,2,33:04,1,1,2,2-13,4.8,55,262,5.6,23-40,222,484,1-3,10-21,27,Western Kentucky,17,away,0,,,,2,83,0,4,5,19,0,1,1,1,26:56,1,0,1,1-6,3.7,24,89,5.2,24-48,250,339,0-1,7-18,16,3,0,41,1,4,11,7,0,63,3,0,5,-1,0,1
872,401520331,Sam Houston State,27,home,1,2,116,0,5,9,,,,1,1,28:36,1,0,1,8-55,4.2,25,104,6.4,31-48,306,410,1-2,5-14,25,Florida International,33,away,3,0,0,1,1,71,0,4,9,61,0,1,0,1,31:24,0,1,1,5-30,3.4,42,141,4.9,26-39,190,331,4-5,6-19,21,9,0,57,4,1,1,7,0,49,2,3,2,3,0,2
873,401520330,Liberty,42,home,4,2,76,0,4,6,0,0,2,1,1,37:20,1,1,2,8-80,6.6,61,401,7.0,12-20,140,541,0-0,4-10,33,Middle Tennessee,35,away,1,,,,4,17,0,1,5,18,0,1,1,1,22:40,2,1,3,5-40,3.7,26,96,9.0,24-37,332,428,0-2,4-10,23,5,0,31,2,0,4,2,0,49,0,1,0,9,0,1
874,401520332,New Mexico State,28,away,2,2,23,0,1,4,,,,0,,30:17,0,0,0,7-55,7.2,35,253,7.4,15-25,186,439,0-0,5-11,23,UTEP,7,home,1,,,,0,,,,1,,,,0,,29:43,0,0,0,8-55,4.0,31,125,5.6,15-32,179,304,2-6,2-12,16,4,0,26,4,5,5,8,0,30,3,7,4,25,0,1
875,401524038,Washington,15,home,0,0,42,0,2,9,89,1,1,0,3,22:31,2,2,4,5-51,1.0,13,13,6.5,27-42,275,288,0-0,3-11,17,Arizona State,7,away,1,,,,0,16,0,2,1,0,0,2,2,1,37:29,1,0,1,7-71,4.7,31,145,4.2,26-47,196,341,2-6,5-17,20,4,1,39,0,0,9,5,0,38,0,0,4,13,0,3
876,401524036,UCLA,42,away,4,2,15,0,1,6,0,0,1,1,0,36:56,0,0,0,5-40,4.1,54,221,8.3,25-34,282,503,0-1,10-18,32,Stanford,7,home,0,1,0,1,1,122,0,8,1,,,,0,1,23:04,1,1,2,10-113,1.4,17,24,6.0,27-45,268,292,0-4,1-11,15,7,0,34,4,3,6,11,0,40,4,4,0,,,
877,401524037,Utah,34,away,1,3,103,0,4,10,,,,1,1,34:42,1,0,1,8-50,5.3,47,247,10.2,14-23,235,482,2-3,3-13,23,USC,32,home,3,59,0,3,0,93,0,5,8,30,1,1,0,3,25:18,0,1,1,6-47,6.3,23,145,7.3,24-35,256,401,0-0,4-11,18,4,0,38,3,1,3,6,1,46,1,2,1,6,0,1
878,401524035,Oregon,38,home,3,2,6,0,2,8,,,,0,,27:06,0,0,0,7-45,7.8,32,248,11.7,18-25,293,541,0-0,5-10,20,Washington State,24,away,1,,,,1,8,0,1,10,,,,0,,32:54,0,0,0,8-53,2.6,22,57,8.9,34-49,438,495,1-4,4-14,21,7,0,35,6,2,5,2,0,26,0,0,1,11,0,1
879,401531893,Marshall,9,home,0,0,153,1,3,1,0,0,1,0,2,26:11,1,1,2,3-27,-0.1,32,-4,5.8,17-30,173,169,1-3,5-16,10,James Madison,20,away,1,30,0,2,1,,,,8,0,0,1,1,1,33:49,1,0,1,4-20,3.6,36,131,8.3,22-33,274,405,0-0,5-14,19,7,1,24,1,4,7,15,0,25,8,8,4,8,0,2
880,401531894,Louisiana Monroe,28,away,1,2,45,0,3,8,14,0,2,2,5,28:30,2,2,4,9-82,1.0,29,28,8.7,25-46,401,429,0-3,4-16,17,Georgia Southern,38,home,2,,,,2,52,0,3,8,71,1,2,2,5,31:30,2,2,4,3-30,4.3,41,175,6.5,21-37,242,417,0-0,7-14,24,5,0,42,3,1,2,11,1,37,6,6,7,3,0,1
881,401531895,Appalachian State,21,away,1,2,98,0,4,3,,,,0,3,32:06,0,0,0,5-37,3.5,36,127,7.9,22-32,252,379,4-4,3-14,20,Old Dominion,28,home,2,15,0,3,1,33,0,2,8,,,,0,,27:54,0,0,0,8-78,5.7,39,221,7.5,18-25,188,409,1-1,5-12,21,5,0,34,5,1,1,3,0,28,1,2,6,,,
882,401531896,Arkansas State,17,home,0,2,,,,5,,,,1,0,23:22,2,0,2,9-103,4.8,24,116,8.7,19-35,306,422,0-1,2-11,17,Coastal Carolina,27,away,1,9,0,2,2,33,0,3,9,38,0,2,0,1,36:38,0,1,1,4-35,4.4,42,186,8.3,25-30,250,436,2-2,4-14,20,7,0,51,1,3,2,5,0,34,1,1,5,15,0,2
883,401531897,Louisiana,17,home,1,1,22,0,1,5,,,,2,1,32:12,1,0,1,4-34,4.3,38,165,4.3,15-29,124,289,2-2,7-18,15,Georgia State,20,away,1,1,0,1,2,53,0,2,2,0,0,1,0,2,27:48,0,2,2,4-26,3.3,39,129,9.3,18-23,214,343,0-0,9-15,16,6,0,45,2,1,0,7,0,39,2,3,3,36,0,2
884,401531892,Southern Mississippi,3,away,0,0,85,0,5,3,0,0,1,0,4,28:45,1,1,2,4-25,2.9,36,103,2.3,7-20,46,149,1-2,1-13,12,South Alabama,55,home,7,19,0,3,0,31,0,1,13,0,0,1,1,0,31:15,1,0,1,9-87,6.5,44,287,11.6,23-31,360,647,0-0,7-11,34,3,0,39,0,2,2,8,0,28,3,1,5,,,
885,401540052,Lehigh,27,away,2,0,33,0,3,9,,,,1,2,35:30,2,1,3,10-70,3.7,51,188,4.4,8-29,127,315,1-3,8-20,17,Bucknell,18,home,0,9,0,1,1,133,1,3,4,19,0,2,1,1,24:30,0,1,1,3-45,2.4,33,80,4.2,18-41,172,252,0-2,5-17,17,,,,,,,,,,,,,82,1,3
886,401540062,Georgetown,18,home,1,1,59,0,2,6,,,,0,,37:55,3,0,3,10-95,3.1,30,93,6.2,32-57,353,446,1-3,8-17,32,Colgate,28,away,2,11,0,1,1,68,0,3,4,59,1,3,0,1,22:05,0,0,0,6-67,3.0,29,87,6.0,16-25,151,238,0-0,1-9,20,,,,,,,,,,,,,22,0,3
887,401540069,Lafayette,38,away,3,2,70,0,2,8,,,,0,,30:50,0,0,0,2-20,5.5,43,236,15.4,12-17,262,498,0-1,8-13,18,Holy Cross,35,home,4,12,0,1,1,73,0,4,5,,,,0,1,29:10,0,0,0,4-35,9.1,47,429,4.0,7-21,85,514,4-6,5-14,21,,,,,,,,,,,,,,,
888,401540525,Marist,19,away,0,0,79,0,3,5,48,1,1,1,1,38:50,0,1,1,8-60,3.2,51,163,1.5,5-15,22,185,2-2,4-16,14,Presbyterian College,10,home,1,40,0,3,0,42,0,3,4,,,,1,3,21:10,1,1,2,10-110,3.9,23,89,5.8,14-35,204,293,0-1,4-13,14,,,,,,,,,,,,,42,0,4
889,401540564,Stetson,6,home,1,0,57,0,3,0,1,0,1,0,,28:17,0,0,0,3-35,2.0,26,53,6.1,23-40,245,298,1-2,5-16,15,St. Thomas (MN),38,away,3,30,0,4,2,6,0,1,8,,,,0,,31:43,1,0,1,3-30,9.2,41,378,4.2,8-21,88,466,2-3,4-12,21,,,,,,,,,,,,,1,0,1
890,401540152,Texas Southern,21,home,0,3,63,0,3,3,0,0,1,0,3,21:31,1,0,1,6-60,4.2,31,131,6.1,16-29,178,309,1-1,4-12,20,Florida A&M,31,away,2,1,0,1,2,32,0,2,7,2,0,1,0,2,38:29,1,0,1,5-58,5.8,44,255,5.6,17-32,180,435,3-4,8-17,24,,,,,,,,,,,,,21,0,2
891,401540144,Southern,28,away,2,1,26,0,2,4,0,0,1,1,1,30:08,1,1,2,13-115,4.3,42,182,7.8,10-20,156,338,1-3,6-13,15,Bethune-Cookman,18,home,0,9,0,1,2,50,0,2,4,8,0,1,1,1,29:52,1,1,2,5-45,1.3,33,43,5.2,28-46,237,280,3-5,4-18,19,,,,,,,,,,,,,39,1,2
892,401540161,Mississippi Valley State,6,home,1,0,25,0,2,0,,,,3,0,35:12,3,0,3,8-89,3.9,32,126,5.5,19-30,165,291,1-3,4-16,11,Jackson State,21,away,2,22,0,3,1,14,0,2,3,0,0,3,0,5,24:48,0,3,3,3-15,6.3,28,177,3.9,20-36,141,318,0-0,6-13,19,,,,,,,,,,,,,1,0,2
893,401540128,Arkansas-Pine Bluff,7,home,0,1,38,0,5,1,,,,1,1,23:38,0,1,1,4-29,1.9,24,45,5.4,21-39,209,254,2-3,2-13,17,Alcorn State,31,away,2,12,0,2,2,30,0,1,7,,,,1,1,36:22,0,1,1,9-117,8.2,37,304,8.4,14-26,219,523,0-1,5-14,17,,,,,,,,,,,,,11,0,1
894,401540511,Dayton,10,home,1,0,76,0,4,4,43,0,1,0,3,32:03,0,2,2,6-61,3.6,29,105,3.7,30-49,183,288,3-5,7-19,17,Butler,37,away,2,,,,2,18,0,1,13,,,,2,1,27:57,1,0,1,0-0,4.9,31,151,8.3,18-23,191,342,3-3,1-9,16,,,,,,,,,,,,,,,
895,401540402,Valparaiso,21,away,0,3,111,0,4,3,,,,1,1,21:04,0,1,1,13-96,2.5,17,42,9.4,13-24,225,267,0-2,2-8,10,Davidson,42,home,5,,,,1,15,0,2,6,,,,1,1,38:56,0,1,1,4-25,4.6,58,265,9.9,11-15,148,413,4-5,7-15,26,,,,,,,,,,,,,10,0,1
896,401540516,San Diego,20,home,1,0,35,0,2,8,83,1,1,0,,28:37,0,0,0,9-99,1.8,28,50,8.2,16-25,205,255,1-1,2-14,9,Drake,25,away,0,0,0,1,2,60,0,3,13,,,,0,1,31:23,1,0,1,6-45,2.0,29,57,6.3,19-46,292,349,1-1,7-19,19,,,,,,,,,,,,,3,0,2
897,401544197,Pennsylvania,27,away,1,2,32,0,2,9,0,0,1,0,,35:19,0,0,0,6-66,2.8,32,88,7.6,33-48,364,452,0-0,11-16,27,Yale,17,home,0,,,,2,56,0,2,5,,,,0,,24:41,1,0,1,3-20,4.0,31,124,5.0,14-24,121,245,0-1,8-14,15,,,,,,,,,,,,,,,
898,401540342,Harvard,14,away,1,1,17,0,1,2,0,0,1,0,1,31:52,3,0,3,4-26,1.8,37,68,4.2,15-36,152,220,2-2,7-20,14,Princeton,21,home,1,4,0,1,2,,,,3,45,0,3,0,,28:08,1,0,1,8-73,2.9,29,83,6.6,21-37,244,327,0-1,5-15,15,,,,,,,,,,,,,24,0,2
899,401540338,Columbia,9,away,1,0,36,0,2,1,,,,0,,30:14,2,0,2,4-40,1.6,30,49,5.8,27-44,254,303,0-2,6-16,18,Dartmouth,20,home,1,29,1,3,0,18,0,1,8,3,0,2,0,3,29:46,0,0,0,4-45,3.7,43,157,3.9,7-15,58,215,1-1,5-14,13,,,,,,,,,,,,,5,0,1
900,401540294,Brown,14,away,0,2,28,0,1,2,26,0,1,0,,20:13,3,0,3,3-35,4.5,20,90,5.3,19-39,208,298,1-1,5-12,17,Cornell,36,home,1,0,0,2,2,20,0,2,12,55,1,3,0,,39:47,1,0,1,4-50,2.9,36,104,8.5,27-39,330,434,2-2,6-16,24,,,,,,,,,,,,,7,0,1
901,401540571,Rhode Island,10,away,1,0,94,0,6,4,28,0,1,0,2,29:15,2,0,2,11-73,2.9,17,50,5.1,29-51,261,311,1-4,4-15,20,Albany,35,home,1,5,0,2,4,21,0,1,5,0,0,2,0,1,30:45,1,0,1,6-80,5.5,39,216,12.0,15-27,324,540,0-0,5-12,25,,,,,,,,,,,,,12,0,1
902,401540531,Stony Brook,14,home,1,1,106,0,6,2,,,,0,2,29:11,0,2,2,11-105,2.6,22,58,9.2,22-33,305,363,0-1,5-12,14,New Hampshire,45,away,2,50,0,2,4,,,,9,,,,2,0,30:49,0,0,0,8-90,3.9,32,126,8.6,29-40,344,470,2-2,8-15,24,,,,,,,,,,,,,,,
903,401540579,Towson,34,away,2,2,19,0,2,10,,,,2,1,34:00,0,0,0,10-65,4.7,44,208,6.7,19-28,188,396,3-3,7-14,23,William & Mary,24,home,1,19,0,1,2,78,0,4,6,,,,0,2,26:00,0,2,2,8-91,6.2,34,212,6.1,12-21,129,341,1-1,5-10,20,,,,,,,,,,,,,4,0,1
904,401540231,Northern Colorado,17,away,0,1,,,,4,,,,0,1,14:13,1,1,2,4-18,4.6,22,101,6.3,7-14,88,189,0-0,4-8,9,Cal Poly,24,home,1,,,,1,,,,5,,,,1,0,18:28,2,0,2,0-0,3.8,17,64,8.1,20-28,228,292,1-1,0-4,18,,,,,,,,,,,,,0,0,1
905,401540240,Weber State,23,away,2,0,146,0,6,11,,,,0,,25:16,0,0,0,8-70,5.0,31,156,6.7,18-32,213,369,0-1,6-13,21,Eastern Washington,31,home,3,1,0,1,1,87,0,4,7,,,,0,,34:44,0,0,0,8-92,4.2,46,192,8.4,20-27,228,420,2-2,8-14,26,,,,,,,,,,,,,6,0,2
906,401540254,Portland State,24,home,2,1,93,0,5,6,,,,0,1,31:57,1,0,1,9-75,3.6,28,100,6.6,26-40,265,365,0-0,7-14,21,Idaho State,38,away,4,38,0,2,1,38,0,2,8,0,0,1,0,2,28:03,0,0,0,4-50,4.7,35,165,9.3,21-32,297,462,0-0,5-10,27,,,,,,,,,,,,,,,
907,401540270,Sacramento State,30,home,3,1,,,,6,8,0,1,0,1,27:29,2,0,2,9-65,7.1,28,200,5.6,26-42,234,434,2-3,5-12,25,Montana State,42,away,4,,,,1,28,0,2,6,22,1,2,0,,32:31,1,1,2,3-30,6.7,49,328,7.5,10-16,120,448,1-1,7-10,26,,,,,,,,,,,,,,,
908,401539974,South Carolina State,35,away,5,0,9,0,1,5,,,,0,1,32:37,1,1,2,3-26,7.9,45,357,7.9,14-21,165,522,1-1,4-9,27,Delaware State,7,home,0,,,,1,55,0,4,1,0,0,1,1,0,27:23,0,0,0,2-3,0.5,23,12,5.8,15-24,140,152,1-1,4-13,8,,,,,,,,,,,,,14,0,5
909,401534854,Norfolk State,23,away,1,1,35,0,2,11,0,0,1,1,0,34:44,1,0,1,5-35,3.0,46,140,8.4,16-26,218,358,2-2,6-15,20,Howard,27,home,1,0,0,1,2,87,0,4,7,0,0,1,0,1,25:16,1,1,2,8-81,4.2,30,125,10.0,15-25,250,375,2-2,5-12,15,,,,,,,,,,,,,6,0,0
910,401539983,North Carolina Central,16,away,0,1,42,0,2,10,44,0,1,1,1,29:52,0,0,0,5-75,2.4,33,79,4.1,16-30,122,201,2-2,4-16,13,Morgan State,10,home,0,15,0,2,1,27,0,2,4,,,,0,1,30:08,1,1,2,8-93,4.4,27,118,5.6,17-30,167,285,0-1,6-14,12,,,,,,,,,,,,,0,0,1
911,401540373,Northern Iowa,27,home,1,2,,,,9,0,0,1,1,0,32:59,0,0,0,9-70,4.0,41,163,10.9,13-22,239,402,0-0,4-11,20,North Dakota,0,away,0,,,,0,38,0,2,0,,,,0,2,27:01,1,1,2,2-13,0.7,22,15,5.7,19-30,172,187,1-2,1-12,12,,,,,,,,,,,,,-1,0,1
912,401540302,Indiana State,3,home,0,0,,,,3,,,,0,,35:10,0,0,0,7-75,3.4,40,136,5.6,15-27,152,288,2-4,5-16,18,South Dakota,17,away,2,13,0,1,0,6,0,1,5,,,,0,,24:50,0,0,0,12-69,7.2,28,202,10.6,11-17,180,382,0-0,5-10,16,,,,,,,,,,,,,1,0,1
913,401540385,Western Illinois,7,away,0,1,118,0,7,1,,,,1,1,27:41,1,0,1,4-25,2.9,39,113,5.5,8-13,71,184,2-3,2-13,10,North Dakota State,52,home,6,45,0,5,1,,,,10,0,0,1,0,3,32:19,0,1,1,7-75,9.7,44,425,12.5,11-16,200,625,0-2,7-10,22,,,,,,,,,,,,,,,
914,401540448,Southern Illinois,10,home,0,1,22,0,1,4,0,0,1,1,2,28:10,1,1,2,7-45,2.6,32,83,9.4,20-24,225,308,2-3,4-12,20,South Dakota State,17,away,1,8,0,2,1,48,0,2,5,31,0,1,1,0,31:50,1,0,1,13-125,4.6,32,147,7.3,15-22,161,308,1-1,4-12,15,,,,,,,,,,,,,-6,0,2
915,401540015,St Francis (PA),35,away,3,1,83,0,5,5,29,0,1,0,1,27:37,1,1,2,2-20,4.2,33,138,7.3,15-28,204,342,0-2,4-10,22,Duquesne,38,home,1,0,0,2,3,79,0,3,8,16,0,1,2,2,32:23,1,0,1,9-68,4.2,39,165,9.5,13-24,227,392,1-1,6-14,19,,,,,,,,,,,,,56,1,1
916,401540105,Youngstown State,41,home,1,4,20,0,1,11,3,0,1,0,,35:06,0,0,0,5-55,5.3,50,267,8.1,16-25,203,470,4-4,3-13,23,Illinois State,38,away,0,2,0,2,5,,,,8,,,,0,,24:54,1,0,1,6-75,7.0,29,203,6.6,23-36,238,441,0-0,3-11,26,,,,,,,,,,,,,2,0,1
917,401540007,Wagner,3,home,0,0,70,0,4,3,,,,0,,27:41,3,0,3,6-34,2.4,26,63,6.4,19-37,236,299,2-3,1-11,20,Central Connecticut,17,away,0,2,0,2,2,,,,5,43,0,3,0,,32:19,0,0,0,7-70,2.8,40,111,8.1,20-29,236,347,1-1,7-16,18,,,,,,,,,,,,,6,0,1
918,401531397,UT San Antonio,36,away,2,2,27,0,1,10,0,0,2,0,1,35:33,2,1,3,8-59,4.1,43,176,7.3,26-36,261,437,2-2,7-16,27,Florida Atlantic,10,home,0,0,0,1,0,25,0,1,4,11,1,2,1,0,24:27,2,0,2,3-25,0.7,28,20,4.2,19-34,142,162,2-3,6-16,12,13,0,31,5,3,2,4,1,40,0,2,0,21,0,1
919,401540440,Nicholls,27,away,3,1,45,0,2,3,10,0,3,0,,29:40,1,0,1,5-45,4.5,31,141,9.2,16-26,240,381,0-0,3-10,22,Texas A&M-Commerce,7,home,0,10,0,1,1,92,0,2,1,0,0,1,0,,30:20,3,0,3,10-110,2.8,28,78,6.1,23-38,231,309,3-4,5-15,15,,,,,,,,,,,,,8,0,2
920,401540587,Chattanooga,34,home,2,2,23,0,1,10,9,0,1,3,1,35:59,1,1,2,5-45,3.3,48,159,8.9,19-29,259,418,0-0,6-13,29,East Tennessee State,3,away,0,40,0,2,0,38,0,3,3,31,0,1,1,3,24:01,1,2,3,8-91,2.5,30,74,1.8,8-25,46,120,0-0,5-15,9,,,,,,,,,,,,,17,0,2
921,401540612,Wofford,17,away,0,2,72,0,5,5,,,,1,2,27:58,2,1,3,8-71,2.0,27,54,7.8,19-29,227,281,0-1,4-11,16,Mercer,31,home,1,,,,1,23,0,1,7,90,1,2,1,2,32:02,0,1,1,8-50,2.7,37,100,7.9,23-30,238,338,1-2,6-12,22,,,,,,,,,,,,,10,0,2
922,401540623,Samford,27,away,3,0,21,0,1,9,,,,1,0,29:44,0,0,0,6-46,5.8,37,213,5.1,34-45,229,442,2-2,9-20,20,VMI,14,home,1,1,0,2,1,114,0,6,2,,,,0,1,30:16,0,1,1,2-10,4.5,34,154,5.4,19-34,182,336,2-4,4-16,17,,,,,,,,,,,,,27,0,3
923,401540393,McNeese,24,home,1,2,29,0,2,6,,,,1,0,30:37,1,0,1,5-40,4.1,33,134,6.7,17-30,200,334,1-1,7-16,17,Incarnate Word,35,away,2,21,0,2,3,20,0,2,5,0,0,1,0,1,29:23,0,1,1,7-70,7.0,43,301,6.7,19-32,213,514,2-3,7-15,25,,,,,,,,,,,,,48,0,2
924,401540432,Northwestern State,20,home,1,1,61,0,3,8,0,0,1,2,0,31:18,2,0,2,1-0,2.7,36,97,6.4,31-47,299,396,0-3,4-14,25,Southeastern Louisiana,37,away,4,4,0,1,0,86,0,4,7,58,1,2,0,4,28:42,1,2,3,14-112,6.4,34,219,11.0,18-29,320,539,0-2,4-11,18,,,,,,,,,,,,,,,
925,401540602,Western Carolina,17,home,0,2,,,,5,,,,0,,25:13,2,0,2,4-32,3.5,24,84,7.7,21-35,269,353,0-3,5-10,22,Furman,29,away,2,,,,2,53,0,2,5,1,0,2,0,,34:47,0,0,0,5-60,7.1,47,335,7.9,13-22,174,509,0-0,9-13,26,,,,,,,,,,,,,,,
926,401540247,Montana State,21,away,1,2,20,0,1,3,,,,0,,18:33,0,0,0,3-20,5.6,23,128,8.0,12-24,191,319,0-0,5-10,17,Idaho,24,home,1,6,0,1,2,,,,6,,,,0,1,41:27,0,0,0,3-35,2.4,44,107,7.9,22-29,229,336,3-4,6-15,22,,,,,,,,,,,,,,,
927,401525440,Pittsburgh,7,away,0,1,47,0,3,1,22,0,2,0,1,24:29,4,1,5,5-45,2.8,19,53,6.3,16-32,202,255,0-0,1-11,11,Notre Dame,58,home,4,102,1,2,1,37,0,1,10,74,1,4,1,0,35:31,2,0,2,6-75,4.7,33,155,11.9,24-32,380,535,1-2,4-8,25,5,0,38,1,3,0,6,2,29,2,4,2,-6,0,1
928,401520352,Florida,20,home,1,2,23,0,1,2,,,,0,2,26:31,0,1,1,2-17,4.4,25,109,6.8,25-34,230,339,0-2,4-11,16,Georgia,43,away,3,11,0,2,2,15,0,1,11,,,,1,0,33:29,0,0,0,2-10,4.5,38,171,11.3,19-28,315,486,1-1,6-12,23,4,0,27,0,3,3,8,0,37,4,1,2,,,
