,id,team1,team1_pts,team1_home_away,team1_tacklesForLoss,team1_defensiveTDs,team1_tackles,team1_sacks,team1_qbHurries,team1_passesDeflected,team1_fumblesRecovered,team1_rushingTDs,team1_passingTDs,team1_kickReturnYards,team1_kickReturnTDs,team1_kickReturns,team1_possessionTime,team1_interceptions,team1_fumblesLost,team1_turnovers,team1_totalPenaltiesYards,team1_yardsPerRushAttempt,team1_rushingAttempts,team1_rushingYards,team1_yardsPerPass,team1_completionAttempts,team1_netPassingYards,team1_totalYards,team1_fourthDownEff,team1_thirdDownEff,team1_firstDowns,team2,team2_pts,team2_home_away,team2_tacklesForLoss,team2_defensiveTDs,team2_tackles,team2_sacks,team2_qbHurries,team2_passesDeflected,team2_fumblesRecovered,team2_rushingTDs,team2_passingTDs,team2_kickReturnYards,team2_kickReturnTDs,team2_kickReturns,team2_kickingPoints,team2_interceptionYards,team2_interceptionTDs,team2_passesIntercepted,team2_possessionTime,team2_interceptions,team2_fumblesLost,team2_turnovers,team2_totalPenaltiesYards,team2_yardsPerRushAttempt,team2_rushingAttempts,team2_rushingYards,team2_yardsPerPass,team2_completionAttempts,team2_netPassingYards,team2_totalYards,team2_fourthDownEff,team2_thirdDownEff,team2_firstDowns,team1_kickingPoints,team1_interceptionYards,team1_interceptionTDs,team1_passesIntercepted,team1_puntReturnYards,team1_puntReturnTDs,team1_puntReturns,team2_puntReturnYards,team2_puntReturnTDs,team2_puntReturns,team1_totalFumbles,team2_totalFumbles
141,401237107,Alabama,41,home,4,0,31,2,4,10,0,1,4,22,0,1,33:59,1,0,1,6-43,3.4,43,147,12.6,24-33,417,564,0-0,6-11,33,Georgia,24,away,4,0,42,3,3,3,0,1,2,161,0,6,6,0,0,1,26:01,3,0,3,6-52,4.8,30,145,6.7,18-40,269,414,0-0,7-16,20,11,64,0,3,2,0,1,,,,,
142,401237111,Kentucky,34,away,5,2,36,2,1,2,1,1,1,,,,33:33,0,1,1,1-10,4.2,45,189,6.7,13-16,107,296,0-0,6-12,18,Tennessee,7,home,5,0,30,2,0,2,1,1,0,71,0,3,1,,,,26:01,3,1,4,6-63,4.3,41,175,4.3,15-26,112,287,2-3,3-12,18,10,126,2,3,1,0,1,,,,,
143,401237109,Auburn,22,away,5,0,43,1,2,2,0,1,1,23,0,1,28:43,3,0,3,9-89,5.8,36,209,5.8,24-47,272,481,0-1,7-16,27,South Carolina,30,home,3,0,45,3,5,5,0,3,1,16,0,1,6,34,0,3,31:17,1,0,1,5-39,3.6,43,153,6.0,15-24,144,297,0-0,7-13,20,10,1,0,1,,,,3,0,1,,
144,401237108,Arkansas,33,home,11,2,40,2,1,3,1,1,1,,,,30:29,1,1,2,3-15,3.1,48,150,7.2,21-34,244,394,1-1,6-17,24,Ole Miss,21,away,8,0,46,3,4,3,1,1,2,37,0,2,3,0,0,1,29:31,6,1,7,6-35,4.6,53,242,5.3,20-38,200,442,5-9,4-16,23,9,68,2,6,,,,8,0,1,,
145,401237112,Texas A&M,28,away,8,0,24,6,5,5,1,2,2,,,,30:32,1,0,1,5-40,5.5,34,186,6.0,13-23,139,325,0-0,4-10,17,Mississippi State,14,home,1,1,15,0,2,3,0,0,1,,,,2,60,1,1,29:28,1,1,2,3-25,-0.1,20,-2,5.5,30-40,219,217,0-0,7-15,15,4,0,0,1,55,0,4,,,,,
146,401234612,North Carolina,28,away,5,0,24,1,4,2,0,1,3,,,,33:16,1,0,1,6-45,4.1,45,184,10.4,20-36,374,558,0-3,2-12,27,Florida State,31,home,8,1,38,4,4,3,0,2,1,,,,7,25,1,1,26:44,1,0,1,11-87,6.7,36,241,10.1,8-19,191,432,0-0,4-12,16,2,9,0,1,,,,20,0,1,,
147,401234609,Virginia Tech,40,home,6,0,26,1,8,6,3,4,1,80,0,3,30:48,0,0,0,7-63,8.5,41,350,7.4,11-15,111,461,0-0,3-9,23,Boston College,14,away,4,0,28,1,1,1,0,0,2,67,0,4,2,,,,28:59,2,3,5,9-70,3.6,25,90,6.8,28-51,345,435,2-3,9-15,24,10,45,0,2,,,,0,0,1,,
148,401234610,Georgia Tech,7,home,4,0,52,2,0,5,1,0,1,44,0,2,24:07,1,2,3,3-40,2.8,44,123,5.8,6-14,81,204,0-3,2-14,7,Clemson,73,away,12,0,40,4,1,0,2,3,7,25,0,2,13,31,0,1,35:53,1,1,2,2-20,4.4,39,171,10.2,33-49,500,671,2-2,9-17,29,1,9,0,1,4,0,3,13,0,1,,
149,401234611,Duke,20,away,7,1,37,3,1,2,2,0,1,75,0,4,31:03,3,0,3,5-55,3.1,41,129,4.8,24-40,190,319,1-2,4-16,24,NC State,31,home,7,1,41,4,4,4,0,1,2,53,0,2,7,22,0,2,28:57,1,2,3,8-106,3.1,38,118,7.4,18-32,237,355,1-1,7-15,19,8,0,0,1,51,1,3,19,1,1,,
150,401234616,Virginia,23,away,7,0,37,3,1,4,0,2,0,114,0,5,32:52,2,1,3,5-52,5.7,38,218,4.5,25-45,202,420,1-2,4-15,27,Wake Forest,40,home,5,0,50,1,3,7,1,3,1,,,,16,0,0,2,27:08,0,0,0,12-119,4.1,42,174,11.4,16-27,309,483,1-2,4-15,18,11,,,,22,0,3,8,0,1,,
151,401234614,Pittsburgh,19,away,15,0,34,4,2,5,0,0,1,14,0,1,30:33,0,1,1,10-89,0.8,26,22,5.9,23-47,278,300,0-2,3-17,19,Miami,31,home,9,0,34,3,6,7,1,0,4,,,,7,,,,27:39,2,0,2,5-55,2.6,42,109,7.2,16-31,222,331,0-0,4-13,21,13,68,0,2,16,0,2,0,0,1,,
152,401240115,UT San Antonio,16,home,4,0,36,2,0,2,1,0,2,77,0,4,26:31,0,0,0,9-85,6.2,32,197,4.8,19-39,186,383,1-3,6-15,24,Army,28,away,3,0,37,1,3,4,0,4,0,19,0,2,4,,,,33:29,0,1,1,5-51,5.1,60,305,17.7,1-3,53,358,1-1,6-10,24,4,,,,3,0,1,33,0,2,,
153,401236007,West Virginia,38,home,11,0,36,5,0,3,0,2,3,35,0,3,32:55,1,1,2,8-76,5.9,38,226,7.2,26-44,318,544,1-2,6-16,29,Kansas,17,away,9,1,52,1,2,10,1,0,1,178,1,6,5,11,0,1,27:05,2,0,2,9-90,2.0,31,62,4.1,14-23,95,157,0-0,2-13,7,8,22,0,2,27,0,5,,,,,
154,401234615,Liberty,38,away,6,0,38,3,0,7,0,4,1,41,0,2,30:29,0,2,2,4-50,7.0,48,338,9.1,16-20,182,520,2-2,3-12,24,Syracuse,21,home,5,0,38,2,0,1,2,0,3,151,0,6,3,,,,29:31,1,0,1,10-80,3.6,27,97,5.3,19-40,211,308,2-4,3-14,19,8,0,0,1,-5,0,1,7,0,1,,
155,401250215,Georgia Southern,41,home,5,0,40,1,1,0,0,2,3,,,,30:51,0,1,1,4-40,7.5,41,308,8.0,11-16,128,436,0-0,5-9,20,UMass,0,away,5,0,39,0,0,2,1,0,0,104,0,5,0,,,,29:09,2,0,2,5-29,3.5,32,111,3.8,13-21,80,191,3-3,2-13,10,11,33,0,2,53,0,1,13,0,1,,
156,401212551,Houston,26,home,6,0,35,2,3,4,0,1,2,48,0,3,34:12,0,0,0,9-98,2.9,44,128,9.4,21-33,310,438,0-1,9-17,24,BYU,43,away,10,0,38,3,1,4,0,2,4,21,0,1,5,,,,25:48,0,0,0,8-62,3.3,24,78,11.4,25-35,400,478,1-1,3-10,23,8,,,,25,0,1,0,0,1,,
157,401207150,North Texas,52,away,8,0,48,5,5,2,0,5,2,94,0,6,27:52,2,1,3,10-61,9.4,49,462,10.9,18-28,306,768,0-0,7-10,32,Middle Tennessee,35,home,5,1,48,2,2,1,1,1,3,58,0,3,5,77,0,2,32:08,1,0,1,6-54,5.6,48,268,5.7,18-29,164,432,0-2,8-15,23,10,2,0,1,-2,0,1,,,,,
158,401207149,Marshall,35,away,9,0,35,6,1,1,0,3,2,53,0,2,35:31,1,1,2,5-69,3.7,47,175,9.5,19-24,227,402,0-2,13-16,25,Louisiana Tech,17,home,4,0,36,0,0,0,1,0,2,86,0,5,5,0,0,1,24:29,1,0,1,3-23,0.3,24,7,7.6,26-34,260,267,1-1,1-10,17,5,11,0,1,18,0,2,0,0,1,,
159,401207153,UAB,37,home,6,1,41,5,7,5,2,2,1,27,0,1,31:03,1,1,2,9-82,6.2,35,217,4.5,15-31,141,358,0-1,7-14,17,Western Kentucky,14,away,7,0,44,1,4,8,1,0,2,92,0,5,2,-5,0,1,28:33,2,2,4,4-39,2.8,32,88,4.6,16-35,162,250,4-5,1-12,15,13,36,0,2,51,1,3,,,,,
160,401212478,South Florida,37,away,2,0,56,0,0,4,0,2,3,131,0,6,27:39,0,3,3,11-111,3.3,44,143,6.2,16-29,181,324,2-2,4-12,21,Temple,39,home,8,1,56,4,2,4,3,0,4,30,0,2,9,,,,32:21,2,0,2,5-54,3.4,42,142,6.4,30-42,270,412,1-1,9-17,32,7,77,0,2,2,0,1,21,0,1,,
161,401212548,Navy,27,away,7,0,35,2,3,5,2,4,0,,,,31:29,1,1,2,3-24,5.1,57,288,6.0,3-5,30,318,3-3,4-12,17,East Carolina,23,home,4,0,29,1,1,0,1,2,0,26,0,2,11,-1,0,1,28:31,0,2,2,3-20,6.0,45,268,5.5,10-20,109,377,2-3,3-13,19,3,,,,1,0,1,9,0,1,,
162,401212537,Memphis,50,home,6,0,55,3,2,3,1,1,6,34,0,2,33:18,0,1,1,7-44,5.0,44,218,9.7,34-50,486,704,5-5,6-16,41,UCF,49,away,6,0,50,2,0,4,1,2,5,,,,3,,,,25:34,0,1,1,10-96,4.2,47,197,12.7,31-43,548,745,3-5,5-12,32,4,,,,,,,,,,,
163,401212487,SMU,37,away,8,0,50,4,0,1,0,2,2,43,0,3,31:15,0,1,1,10-92,3.3,43,142,11.6,24-38,439,581,0-0,10-18,25,Tulane,34,home,11,0,61,3,0,6,1,3,1,62,0,4,10,,,,28:24,1,0,1,11-86,4.1,48,195,6.6,12-29,192,387,0-0,5-14,23,13,13,0,1,9,0,4,8,0,1,,
164,401215311,Coastal Carolina,30,away,2,0,29,0,2,2,0,2,2,,,,38:11,0,0,0,3-25,4.4,48,212,8.4,17-24,202,414,1-1,9-15,23,Louisiana,27,home,4,0,33,1,1,4,0,3,1,56,0,4,3,,,,21:45,1,0,1,6-50,7.7,31,240,7.5,14-23,173,413,0-0,4-9,20,6,2,0,1,,,,0,0,1,,
165,401215310,Georgia State,52,away,7,1,57,4,0,2,1,3,3,18,0,1,24:05,0,1,1,10-96,6.6,41,269,9.0,18-35,314,583,1-4,5-15,25,Arkansas State,59,home,2,0,43,0,0,7,1,0,8,69,0,4,11,,,,35:55,0,1,1,8-91,1.5,39,58,9.7,40-57,551,609,3-4,6-17,34,10,,,,,,,9,0,1,,
166,401239872,Eastern Kentucky,29,away,6,0,31,2,1,3,1,1,2,58,0,3,34:12,1,0,1,7-40,1.8,30,55,7.7,30-48,370,425,2-3,6-17,21,Troy,31,home,7,0,30,3,5,6,0,1,3,171,0,7,7,0,0,1,25:48,2,1,3,8-131,5.1,34,174,8.8,26-38,333,507,0-0,7-13,27,11,18,0,2,10,0,1,59,0,2,,
167,401215313,Texas State,20,away,9,0,49,2,2,5,0,1,1,106,0,5,24:43,0,0,0,6-52,3.4,26,88,6.5,28-40,260,348,1-3,4-13,22,South Alabama,30,home,6,0,48,1,0,6,0,1,2,35,0,2,12,,,,34:08,0,0,0,6-34,2.8,47,132,7.4,25-34,253,385,0-1,10-18,24,8,,,,4,0,1,2,0,1,,
168,401234622,Pittsburgh,3,home,12,0,50,2,11,3,0,0,0,81,0,4,19:01,3,0,3,12-93,2.2,20,44,3.6,12-33,118,162,0-0,3-13,10,Notre Dame,45,away,6,1,24,3,6,2,0,2,3,17,0,1,9,16,0,3,40:48,0,0,0,7-63,2.4,50,118,9.7,17-33,319,437,1-1,11-18,28,3,,,,-8,0,2,32,1,3,,
169,401237114,Alabama,48,away,8,1,42,0,1,8,1,5,0,15,0,1,33:38,0,1,1,7-45,4.3,39,166,11.6,28-36,417,583,0-0,7-12,30,Tennessee,17,home,5,0,51,2,1,5,1,0,2,33,0,2,5,,,,25:22,0,1,1,8-33,3.7,38,139,6.5,14-25,163,302,2-4,4-16,16,12,,,,4,0,1,,,,,
170,401237118,LSU,52,home,7,2,26,5,2,3,0,3,2,118,1,2,36:32,1,0,1,10-79,5.2,53,277,12.6,17-21,265,542,1-1,8-10,30,South Carolina,24,away,2,0,34,0,0,0,0,2,1,17,0,1,6,56,0,1,22:26,1,0,1,7-55,5.8,29,169,10.6,12-22,234,403,1-2,3-10,17,10,45,1,1,,,,,,,,
171,401237122,Missouri,20,home,2,0,22,1,2,1,1,2,0,,,,43:10,0,0,0,6-54,3.5,62,220,6.7,21-30,201,421,4-5,10-20,26,Kentucky,10,away,6,0,69,1,3,0,0,0,1,,,,4,,,,16:50,0,1,1,1-10,4.3,23,98,3.6,4-13,47,145,0-0,2-9,8,8,,,,,,,,,,,
172,401237115,Auburn,35,away,7,0,50,1,2,1,0,4,1,71,0,4,31:48,0,0,0,3-35,4.8,47,224,7.9,23-30,238,462,0-1,11-16,26,Ole Miss,28,home,7,0,45,2,1,3,0,3,1,37,0,2,4,,,,28:12,2,0,2,1-5,5.5,51,283,5.8,17-28,161,444,1-2,10-16,25,3,40,0,2,7,0,1,-7,0,1,,
173,401234619,Louisville,48,home,6,0,43,2,3,12,0,4,2,45,0,2,25:51,0,1,1,7-67,7.9,37,291,11.6,16-24,278,569,0-0,5-9,22,Florida State,16,away,5,0,37,1,3,3,1,1,1,158,0,8,2,,,,34:09,1,0,1,11-104,6.6,40,265,3.4,14-41,141,406,1-5,7-18,19,12,17,0,1,-15,0,1,8,0,1,,
174,401234617,Georgia Tech,27,away,4,0,32,0,0,1,0,2,2,102,0,5,26:05,1,2,3,10-62,3.2,33,106,8.0,18-32,256,362,2-4,2-12,19,Boston College,48,home,7,1,32,4,0,2,2,3,2,0,0,1,12,0,0,1,33:25,0,0,0,10-102,6.0,44,264,6.9,13-21,145,409,0-0,3-9,23,3,,,,,,,,,,,
175,401234618,Syracuse,21,away,4,1,55,1,2,8,0,1,1,24,0,1,28:49,3,1,4,5-35,4.7,32,150,6.7,10-26,175,325,0-1,4-13,11,Clemson,47,home,7,1,32,2,3,2,1,3,2,73,0,2,11,66,0,3,31:11,1,0,1,4-25,4.0,37,147,6.6,29-47,308,455,1-1,8-17,27,3,39,1,1,28,0,3,,,,,
176,401234621,North Carolina,48,home,3,0,33,3,3,4,1,5,1,24,0,1,39:08,0,0,0,9-70,5.9,55,326,8.7,18-29,252,578,0-0,7-12,34,NC State,21,away,7,0,47,3,2,2,0,1,2,,,,3,,,,20:52,3,1,4,5-41,1.8,19,34,8.1,27-44,358,392,1-2,4-10,23,12,13,0,3,8,0,1,11,0,1,,
177,401234623,Virginia Tech,16,away,9,0,43,3,2,1,0,0,1,41,0,2,30:18,3,0,3,10-112,4.9,43,210,6.4,17-35,223,433,2-2,5-16,28,Wake Forest,23,home,6,0,47,3,1,4,0,2,0,25,0,1,11,0,0,3,29:34,0,0,0,6-79,4.8,49,236,6.5,12-17,110,346,3-3,3-14,18,10,,,,-4,0,1,,,,,
178,401234620,Virginia,14,away,11,0,44,5,0,3,0,0,2,76,0,3,28:38,0,1,1,6-48,5.3,35,185,5.6,16-32,180,365,2-3,7-16,18,Miami,19,home,2,0,32,1,2,5,1,1,1,26,0,2,7,,,,31:22,0,0,0,6-38,2.6,47,123,10.7,21-30,322,445,1-1,8-17,23,2,,,,19,0,1,,,,,
179,401240116,Mercer,3,away,5,0,34,2,0,1,0,0,0,46,0,3,23:50,3,0,3,3-40,3.7,32,118,4.5,16-24,108,226,0-0,6-12,14,Army,49,home,7,1,27,1,1,1,0,5,1,39,0,1,7,79,1,3,35:10,0,0,0,4-29,4.7,63,297,21.0,2-3,63,360,4-4,8-14,21,3,,,,9,0,1,22,0,2,,
180,401236009,Iowa State,21,away,8,0,51,0,0,3,0,2,1,53,0,2,29:56,1,0,1,9-70,6.9,33,227,4.8,19-34,162,389,0-0,4-14,18,Oklahoma State,24,home,7,0,39,3,4,4,0,2,1,16,0,2,6,0,0,1,30:03,2,0,2,10-73,4.5,51,227,8.1,20-29,235,462,1-1,6-16,25,3,0,0,2,13,0,1,22,0,2,,
181,401236010,Kansas,14,away,6,0,38,1,1,2,1,2,0,39,0,2,30:40,1,1,2,3-29,2.9,39,113,5.3,22-39,207,320,1-3,4-18,18,Kansas State,55,home,6,3,54,4,3,5,1,2,2,5,0,1,13,24,1,1,29:20,0,1,1,10-81,3.9,33,129,9.0,18-28,252,381,0-0,4-12,17,2,,,,0,0,2,189,2,4,,
182,401236008,Texas,27,home,7,0,32,1,2,9,0,2,1,,,,32:07,1,0,1,5-50,3.4,47,159,11.7,15-23,270,429,1-1,8-16,19,Baylor,16,away,6,0,36,2,0,3,0,0,2,35,0,2,4,32,0,1,26:23,0,0,0,4-26,3.0,21,64,5.7,31-44,252,316,0-1,5-14,22,9,,,,,,,12,0,2,,
183,401236011,TCU,14,home,9,0,41,1,2,4,0,1,1,107,0,5,26:44,0,0,0,10-94,3.0,25,75,7.9,25-35,276,351,2-2,4-14,16,Oklahoma,33,away,9,0,39,3,1,2,0,1,2,40,0,2,15,,,,33:16,0,0,0,7-65,3.7,45,166,15.1,13-22,332,498,0-0,5-13,23,2,,,,,,,42,0,2,,
184,401236012,West Virginia,27,away,6,0,45,2,1,3,1,2,1,24,0,1,29:25,0,1,1,7-69,3.1,29,91,6.9,32-50,347,438,4-5,4-15,22,Texas Tech,34,home,5,1,43,1,4,5,1,3,1,59,0,4,4,,,,29:53,0,1,1,3-19,4.6,39,179,6.0,22-28,169,348,2-3,8-16,18,9,,,,,,,9,0,2,,
185,401248997,Boise State,42,home,7,0,45,3,0,4,0,3,3,49,0,3,30:00,0,0,0,2-14,4.9,35,171,8.7,22-32,279,450,1-1,5-11,25,Utah State,13,away,6,0,47,3,0,1,0,2,0,60,0,3,1,,,,28:23,0,0,0,3-20,2.6,43,111,3.5,14-26,92,203,3-4,8-19,12,6,,,,2,0,1,,,,,
186,401248998,Nevada,37,home,6,0,42,2,0,2,0,1,3,116,0,6,34:58,0,2,2,12-101,2.6,25,66,8.1,37-50,405,471,0-1,5-13,23,Wyoming,34,away,8,0,53,3,0,4,2,2,1,36,0,2,14,,,,25:02,1,0,1,2-6,3.7,35,128,7.3,17-32,233,361,1-1,3-16,19,7,0,0,1,,,,14,0,1,,
187,401248993,San José State,17,home,4,0,41,0,0,4,2,0,2,35,0,2,30:36,1,0,1,6-45,2.3,30,68,7.8,22-29,226,294,0-1,5-12,19,Air Force,6,away,4,0,39,0,1,3,0,0,1,32,0,1,0,0,0,1,29:24,0,2,2,4-55,4.2,49,206,5.4,9-17,92,298,1-2,9-16,17,5,,,,2,0,1,,,,,
188,401248994,Hawai'i,34,away,6,0,43,3,0,4,1,4,0,92,0,5,32:56,0,1,1,7-44,6.1,53,323,7.6,20-30,229,552,0-0,11-16,27,Fresno State,19,home,6,0,55,4,0,3,1,1,1,14,0,1,7,,,,27:04,3,1,4,7-50,3.2,37,120,9.3,17-31,289,409,0-1,5-12,22,10,5,0,3,,,,37,0,2,,
189,401248996,UNLV,6,away,6,0,42,1,0,7,1,0,1,83,0,3,28:46,0,1,1,6-40,2.3,35,80,3.7,17-29,106,186,3-4,1-15,11,San Diego State,34,home,14,0,43,5,2,5,1,3,1,51,0,2,10,,,,31:14,0,1,1,6-40,6.2,46,287,5.5,12-25,137,424,1-2,6-15,21,0,,,,14,0,2,38,0,5,,
190,401247293,Nebraska,17,away,6,0,45,3,0,1,1,2,0,54,0,3,26:45,0,2,2,8-90,5.8,36,210,7.5,15-19,143,353,0-0,4-10,16,Ohio State,52,home,5,1,41,3,0,2,2,4,2,14,0,2,10,,,,33:14,0,1,1,3-15,4.5,48,215,13.1,20-21,276,491,2-2,8-13,28,5,,,,,,,23,0,2,,
191,401247299,Rutgers,38,away,12,0,49,3,2,2,5,4,1,94,0,3,31:03,1,2,3,9-66,2.6,41,106,5.7,19-30,170,276,1-1,6-15,16,Michigan State,27,home,11,0,40,2,4,3,2,0,3,65,0,4,9,23,0,1,28:57,2,5,7,7-62,1.6,38,60,7.3,31-44,319,379,2-4,7-17,23,8,32,0,2,12,0,2,18,0,2,,
192,401247298,Northwestern,43,home,6,0,32,2,4,3,1,4,1,,,,37:21,0,0,0,5-48,6.1,53,325,7.1,23-30,212,537,3-3,8-16,31,Maryland,3,away,5,0,48,0,3,3,0,0,0,149,0,8,3,,,,18:33,3,1,4,6-60,3.2,18,57,4.2,16-27,114,171,0-0,4-11,12,13,0,0,3,1,0,1,5,0,1,,
193,401247294,Minnesota,24,home,2,0,37,1,0,2,0,2,1,58,0,3,35:08,1,1,2,5-39,3.1,41,129,6.4,18-31,197,326,1-3,6-14,21,Michigan,49,away,8,1,45,5,1,4,1,5,1,61,0,5,7,18,0,1,24:40,0,0,0,7-80,8.2,31,253,9.0,15-25,225,478,0-1,4-8,18,6,,,,17,0,1,,,,,
194,401247295,Indiana,36,home,6,0,57,1,2,3,1,3,1,,,,19:35,1,1,2,4-36,1.6,26,41,4.7,19-36,170,211,0-1,4-12,16,Penn State,35,away,6,0,37,3,1,2,1,2,3,33,0,3,5,0,0,1,40:22,2,1,3,10-100,4.8,52,250,6.8,24-35,238,488,1-2,9-17,27,8,31,0,2,21,0,1,,,,,
195,401247297,Illinois,7,away,7,1,52,2,0,0,1,0,0,89,0,6,15:47,1,1,2,5-60,5.6,24,134,4.0,8-22,87,221,0-3,2-10,8,Wisconsin,45,home,6,0,30,3,2,2,1,1,5,28,0,2,9,10,0,1,43:28,0,1,1,3-15,3.4,54,182,11.8,20-21,248,430,1-1,8-14,23,1,,,,8,0,1,0,0,1,,
196,401247296,Purdue,24,home,2,0,51,1,0,2,2,0,3,33,0,2,30:11,2,0,2,3-21,3.9,27,104,5.6,31-50,282,386,1-1,6-16,24,Iowa,20,away,5,0,42,2,0,3,0,2,0,65,0,3,8,16,0,2,29:49,0,2,2,10-100,5.4,36,195,6.8,22-39,265,460,1-2,4-13,19,6,,,,,,,37,0,3,,
197,401207154,Charlotte,38,home,3,0,40,1,3,3,1,3,2,34,0,2,28:58,0,0,0,11-122,4.1,35,144,8.0,14-23,185,329,0-0,8-13,17,UTEP,28,away,8,0,39,2,4,4,0,2,2,130,0,5,4,,,,31:02,2,1,3,5-40,4.5,38,170,5.8,19-35,204,374,2-3,8-13,24,8,48,0,2,,,,,,,,
198,401207158,Middle Tennessee,40,away,5,1,29,2,3,3,2,1,2,100,0,5,27:03,0,1,1,9-79,2.7,37,101,10.1,24-33,333,434,0-0,5-13,20,Rice,34,home,6,0,38,3,4,1,1,0,4,109,0,5,8,,,,32:57,1,2,3,5-30,4.1,45,183,6.9,18-35,242,425,1-2,7-17,26,10,21,0,1,8,0,2,0,0,2,,
199,401240998,Texas State,14,away,2,0,31,0,0,2,1,0,2,1,0,1,25:49,2,0,2,6-55,4.5,26,117,5.1,16-30,153,270,0-1,2-11,15,BYU,52,home,5,1,23,2,5,2,0,2,4,14,0,1,10,37,1,2,34:11,1,1,2,3-30,5.7,40,228,9.8,25-36,352,580,2-2,9-15,30,2,5,0,1,4,0,1,11,0,1,,
200,401207160,Southern Mississippi,35,away,5,0,43,4,1,2,1,4,1,93,0,7,25:57,1,0,1,5-42,5.2,41,215,7.4,16-27,201,416,0-3,6-14,19,Liberty,56,home,7,0,32,1,2,2,0,2,6,10,0,1,8,7,0,1,32:05,0,1,1,3-35,5.4,36,193,10.8,24-32,345,538,2-2,4-9,25,5,,,,,,,0,0,1,,
201,401207156,Marshall,20,home,9,0,26,5,12,0,0,0,2,15,0,1,26:48,2,0,2,7-65,4.5,30,134,8.1,18-31,251,385,0-1,5-13,19,Florida Atlantic,9,away,2,0,23,0,4,1,0,1,0,83,0,4,3,0,0,2,33:12,1,0,1,11-126,2.3,37,86,4.9,18-30,148,234,1-2,7-17,17,8,0,0,1,,,,34,0,4,,
202,401250783,Jacksonville State,19,away,4,0,22,2,0,4,1,1,0,,,,42:16,0,0,0,3-30,5.1,56,285,6.4,17-25,159,444,0-0,6-16,26,Florida International,10,home,7,0,57,1,0,5,0,0,1,15,0,1,4,,,,17:44,0,1,1,4-26,3.0,24,72,4.4,7-19,84,156,0-1,2-11,6,13,,,,-11,0,2,53,0,2,,
203,401207157,Louisiana Tech,26,away,9,1,57,4,4,5,0,0,1,121,0,5,27:39,1,1,2,4-55,2.9,27,78,4.3,25-39,169,247,1-1,6-16,15,UT San Antonio,27,home,5,0,41,2,6,5,1,3,0,9,0,2,9,3,0,1,32:21,2,0,2,6-44,3.5,53,188,5.8,19-34,197,385,4-4,6-18,25,14,70,1,2,38,0,2,-1,0,4,,
204,401207102,Chattanooga,10,away,10,0,38,1,2,1,2,1,0,,,,32:21,0,0,0,4-34,3.2,42,135,3.9,9-23,90,225,2-5,5-15,13,Western Kentucky,13,home,3,0,31,2,1,5,0,0,1,34,0,3,7,,,,26:55,0,2,2,3-25,3.7,33,122,5.3,16-25,132,254,3-4,3-12,14,4,,,,,,,-3,0,1,,
205,401212516,Memphis,41,home,10,0,54,4,0,5,1,1,4,36,0,2,26:32,1,2,3,7-71,4.3,41,176,8.7,17-36,313,489,2-2,8-17,24,Temple,29,away,4,0,43,0,1,2,2,0,4,44,0,2,5,0,0,1,33:28,3,1,4,6-75,3.4,33,113,6.1,41-63,387,500,2-4,8-19,30,11,20,0,3,9,0,1,,,,,
206,401212479,Tulsa,42,away,8,1,52,1,1,2,2,4,1,28,0,2,28:33,1,0,1,5-40,6.1,37,227,9.4,17-25,235,462,0-0,7-12,21,South Florida,13,home,6,0,43,0,1,2,0,0,1,84,0,5,7,31,0,1,31:27,1,2,3,6-30,3.6,34,122,5.1,22-36,183,305,3-4,2-15,18,6,38,1,1,14,0,2,64,0,2,,
207,401212488,SMU,13,home,3,0,39,0,0,3,2,0,1,85,0,4,32:15,1,0,1,7-87,2.3,38,88,4.7,24-46,215,303,1-4,7-20,21,Cincinnati,42,away,9,0,60,4,1,5,0,5,1,43,0,2,6,-2,0,1,27:15,0,2,2,11-120,8.9,35,313,6.0,13-21,126,439,1-1,7-13,17,7,,,,18,0,2,,,,,
208,401212524,Tulane,34,away,4,0,58,2,1,2,0,2,3,67,0,3,25:46,1,0,1,2-10,3.3,38,125,9.0,14-24,215,340,1-1,3-9,21,UCF,51,home,11,0,35,5,0,4,0,2,5,21,0,4,9,0,0,1,34:14,0,0,0,4-20,4.5,59,267,10.6,26-40,422,689,3-4,10-17,36,4,,,,54,0,1,0,0,1,,
209,401212552,Navy,21,home,6,0,35,1,3,3,1,1,2,,,,30:49,1,0,1,6-55,3.3,50,166,11.4,10-18,206,372,3-3,8-17,16,Houston,37,away,7,0,43,2,3,2,0,1,3,14,0,1,13,0,0,1,29:11,0,1,1,9-77,2.8,31,86,9.0,26-37,334,420,2-2,6-13,23,1,,,,,,,20,0,1,,
210,401238036,Louisiana,24,away,2,1,40,0,4,3,0,0,2,160,1,4,30:37,0,0,0,6-52,3.2,42,134,7.6,12-20,152,286,1-3,7-14,17,UAB,20,home,2,0,51,1,2,1,0,2,0,,,,8,,,,29:23,2,0,2,10-90,4.4,40,175,4.8,10-23,110,285,1-1,8-15,17,6,18,0,2,-1,0,1,7,0,1,,
211,401240642,Appalachian State,45,home,12,0,47,6,3,5,0,2,4,,,,29:04,1,1,2,8-98,6.9,44,305,9.4,16-23,216,521,1-1,10-15,22,Arkansas State,17,away,6,0,36,1,0,1,1,2,0,165,0,6,5,0,0,1,30:52,2,0,2,10-74,2.1,35,73,7.0,22-42,295,368,1-3,4-16,24,9,44,0,2,3,0,1,-10,0,2,,
