,id,team1,team1_pts,team1_home_away,team1_rushingTDs,team1_puntReturnYards,team1_puntReturnTDs,team1_puntReturns,team1_passingTDs,team1_kickReturnYards,team1_kickReturnTDs,team1_kickReturns,team1_kickingPoints,team1_interceptionYards,team1_interceptionTDs,team1_passesIntercepted,team1_fumblesRecovered,team1_totalFumbles,team1_tacklesForLoss,team1_defensiveTDs,team1_tackles,team1_sacks,team1_qbHurries,team1_passesDeflected,team1_firstDowns,team1_thirdDownEff,team1_fourthDownEff,team1_totalYards,team1_netPassingYards,team1_completionAttempts,team1_yardsPerPass,team1_rushingYards,team1_rushingAttempts,team1_yardsPerRushAttempt,team1_totalPenaltiesYards,team1_turnovers,team1_fumblesLost,team1_interceptions,team1_possessionTime,team2,team2_pts,team2_home_away,team2_rushingTDs,team2_passingTDs,team2_kickReturnYards,team2_kickReturnTDs,team2_kickReturns,team2_kickingPoints,team2_fumblesRecovered,team2_totalFumbles,team2_tacklesForLoss,team2_defensiveTDs,team2_tackles,team2_sacks,team2_qbHurries,team2_passesDeflected,team2_firstDowns,team2_thirdDownEff,team2_fourthDownEff,team2_totalYards,team2_netPassingYards,team2_completionAttempts,team2_yardsPerPass,team2_rushingYards,team2_rushingAttempts,team2_yardsPerRushAttempt,team2_totalPenaltiesYards,team2_turnovers,team2_fumblesLost,team2_interceptions,team2_possessionTime,team2_interceptionYards,team2_interceptionTDs,team2_passesIntercepted,team2_puntReturnYards,team2_puntReturnTDs,team2_puntReturns
209,401012874,Temple,35,away,2,2,0,1,2,31,0,1,5,78,1,2,0,,9,1,35,7,0,6,21,6-17,2-4,429,264,16-28,9.4,165,52,3.2,4-50,1,0,1,36:33,Maryland,14,home,0,0,113,0,5,2,0,2,6,2,44,0,0,4,11,1-12,1-2,195,63,8-21,3.0,132,31,4.3,5-35,2,0,2,23:27,23,1,1,44,1,2
210,401012890,SMU,20,away,0,16,0,2,3,38,0,3,2,2,0,1,0,,4,0,45,1,0,1,22,5-14,3-4,319,209,19-34,6.1,110,31,3.5,6-60,1,0,1,26:52,Michigan,45,home,2,3,5,0,1,9,0,1,8,1,43,2.5,2,4,21,6-13,3-3,434,237,14-18,13.2,197,41,4.8,13-137,1,0,1,33:08,73,1,1,7,0,2
211,401013356,BYU,24,away,2,,,,1,,,,6,12,0,1,0,,3,0,41,2,1,1,14,3-9,0-0,311,120,13-23,5.2,191,28,6.8,4-36,0,0,0,25:40,Wisconsin,21,home,3,0,84,0,4,3,0,,6,0,24,1,4,5,20,4-13,2-3,394,190,18-28,6.8,204,43,4.7,6-33,1,0,1,34:20,,,,1,0,1
212,401013337,Troy,24,away,2,65,1,3,0,13,0,1,6,10,0,2,1,3,10,1,45,3,1,3,12,4-12,0-1,253,110,14-21,5.2,143,34,4.2,10-95,2,1,1,27:06,Nebraska,19,home,0,2,70,0,3,7,1,4,8,0,30,3,2,3,22,5-15,1-1,364,177,19-27,6.6,187,48,3.9,10-77,3,1,2,32:54,0,0,1,,,
213,401012864,Northern Iowa,14,away,0,5,0,1,2,26,0,2,2,22,0,2,0,2,7,0,51,3,2,2,14,6-14,0-1,228,222,21-38,5.8,6,21,0.3,3-35,2,1,1,23:26,Iowa,38,home,3,2,,,,8,1,1,3,0,25,3,3,1,27,7-15,3-4,545,338,25-31,10.9,207,50,4.1,10-88,2,0,2,36:34,29,0,1,-2,0,2
214,401012806,South Florida,25,away,1,12,0,3,2,,,,5,,,,1,1,11,0,48,5,3,3,31,4-13,1-1,626,411,23-40,10.3,215,44,4.9,14-124,2,0,2,27:20,Illinois,19,home,1,0,,,,13,0,2,4,0,52,1,1,6,21,5-18,1-1,380,168,20-31,5.4,212,48,4.4,6-65,1,1,0,32:34,34,0,2,23,0,1
215,401013359,Florida International,63,home,5,136,1,5,2,50,0,2,9,59,1,2,1,1,6,2,27,4,0,5,32,4-8,2-3,536,207,16-23,9.0,329,53,6.2,2-30,2,1,1,36:09,UMass,24,away,2,1,125,0,7,6,1,1,4,0,24,0,0,4,24,4-10,0-0,423,224,15-32,7.0,199,34,5.9,5-40,3,1,2,23:51,0,0,1,,,
216,401012747,UC Davis,10,away,0,,,,0,,,,3,15,0,2,0,1,5,0,35,2,5,3,15,4-18,2-5,308,258,28-56,4.6,50,21,2.4,5-45,3,1,2,28:10,Stanford,30,home,1,2,3,0,1,12,1,,4,0,26,0,1,10,17,3-14,2-3,351,214,17-33,6.5,137,33,4.2,10-64,2,0,2,31:50,32,0,2,59,0,3
217,401012742,Utah,7,home,1,77,0,5,0,,,,1,21,0,1,0,2,7,0,38,1,0,2,13,9-19,0-3,261,138,20-39,3.5,123,29,4.2,6-55,3,2,1,26:49,Washington,21,away,2,1,,,,3,2,0,4,0,34,2,0,7,18,5-13,0-0,327,155,14-24,6.5,172,41,4.2,5-35,1,0,1,33:11,0,0,1,21,0,2
218,401012746,Idaho State,23,away,2,0,0,1,1,32,0,2,5,34,0,1,1,0,3,0,51,1,0,5,17,2-14,0-0,319,179,15-23,7.8,140,45,3.1,3-27,1,0,1,30:23,California,45,home,1,4,156,1,5,9,0,3,5,1,37,4,0,4,24,5-14,2-2,482,269,24-32,8.4,213,43,5.0,11-111,2,1,1,29:37,0,0,1,78,0,7
219,401019486,Rhode Island,49,away,3,15,0,2,4,71,0,4,7,0,0,1,2,1,5,0,52,3,2,2,28,0-4,1-1,550,351,23-34,10.3,199,28,7.1,7-82,2,1,1,24:47,Connecticut,56,home,4,4,128,0,7,8,1,2,5,0,29,3,1,3,32,8-15,4-4,573,308,20-27,11.4,265,54,4.9,4-35,3,2,1,35:08,0,0,1,3,0,1
220,401012737,Arizona,62,home,2,-1,0,1,5,149,1,6,14,17,0,1,0,2,7,1,66,2,0,9,26,5-8,1-1,626,358,15-22,16.3,268,38,7.1,10-98,1,1,0,22:52,Southern Utah,31,away,3,1,,,,7,1,2,3,0,44,0,0,1,30,10-22,5-6,463,270,27-44,6.1,193,54,3.6,7-92,1,0,1,37:08,,,,,,
221,401012745,Eastern Washington,24,away,0,,,,3,146,0,6,6,,,,0,1,6,0,53,2,0,5,22,6-13,0-1,372,231,14-36,6.4,141,34,4.1,6-52,4,1,3,23:58,Washington State,59,home,4,3,125,1,3,11,1,0,3,1,39,2,6,6,35,3-9,1-2,565,524,51-65,8.1,41,15,2.7,7-87,0,0,0,36:02,0,0,3,18,0,1
222,401012741,New Hampshire,14,away,0,7,0,1,1,26,0,2,2,15,1,2,0,2,9,1,61,2,2,3,14,4-16,1-4,214,172,16-39,4.4,42,31,1.4,7-40,3,2,1,26:23,Colorado,45,home,4,1,,,,9,2,4,10,1,40,5,5,5,21,5-15,1-2,491,180,17-24,7.5,311,51,6.1,5-55,2,0,2,32:32,17,0,1,13,0,4
223,401014994,Bethune-Cookman,28,away,1,,,,3,82,0,7,4,0,0,2,0,1,5,0,54,1,2,1,16,8-15,1-1,332,213,20-33,6.5,119,25,4.8,5-25,2,1,1,25:37,Florida Atlantic,49,home,6,1,100,0,6,6,1,2,4,0,34,1,4,3,27,5-15,7-8,559,183,19-30,6.1,376,61,6.2,6-69,2,0,2,34:23,16,0,1,55,0,2
224,401019485,Alabama A&M,7,away,0,,,,1,37,0,2,1,18,0,1,0,1,5,0,45,2,1,0,8,2-14,1-2,182,134,12-28,4.8,48,25,1.9,7-40,1,1,0,24:57,Cincinnati,63,home,5,3,24,0,2,9,1,2,4,0,22,2,2,3,38,7-9,0-0,741,332,21-26,12.8,409,55,7.4,7-75,1,0,1,35:03,,,,6,0,3
225,401019487,Lehigh,21,away,2,5,0,2,1,17,0,1,3,13,0,1,1,2,3,0,48,0,0,0,16,6-14,2-3,336,174,22-40,4.3,162,25,6.5,3-25,5,2,3,22:19,Navy,51,home,6,0,31,0,3,15,2,1,2,0,27,1,2,8,26,6-13,2-3,629,145,6-14,10.4,484,62,7.8,8-63,2,1,1,37:41,4,0,3,18,0,2
226,401019484,Georgia State,22,away,2,,,,0,26,0,1,4,1,1,1,0,1,3,1,34,1,1,2,22,5-15,2-2,312,139,19-34,4.1,173,43,4.0,2-16,1,0,1,36:08,Memphis,59,home,3,5,49,0,4,11,0,,8,0,44,2,5,2,27,6-10,1-1,679,269,19-27,10.0,410,35,11.7,10-81,1,0,1,24:20,1,0,1,76,0,5
227,401019488,Arkansas State,29,away,2,44,0,3,0,40,0,3,9,53,1,1,2,1,11,1,25,5,1,3,24,10-18,0-0,405,191,20-33,5.8,214,49,4.4,11-101,1,1,0,33:30,Tulsa,20,home,1,1,79,0,4,9,1,2,7,0,42,3,3,2,19,6-15,3-3,339,172,19-27,6.4,167,42,4.0,8-64,3,2,1,26:30,,,,,,
228,401014996,UAB,31,home,2,6,0,1,1,17,0,1,7,8,0,1,1,0,10,1,39,6,3,3,25,10-19,2-3,449,180,12-27,6.7,269,56,4.8,8-80,2,0,2,36:39,Tulane,24,away,1,2,,,,6,0,3,3,0,57,0,3,1,17,3-13,2-4,355,180,7-26,6.9,175,40,4.4,2-25,3,2,1,23:21,0,0,2,4,0,1
229,401014993,Old Dominion,25,away,3,-1,0,1,1,10,0,1,1,,,,1,0,5,0,40,1,3,2,16,5-11,1-1,338,215,16-28,7.7,123,28,4.4,3-28,2,0,2,21:43,Charlotte,28,home,1,2,21,0,1,8,0,2,4,0,19,1,5,3,27,9-17,1-2,373,202,23-34,5.9,171,46,3.7,3-22,1,1,0,38:17,47,0,2,-2,0,1
230,401021660,Texas State,31,away,2,7,0,1,2,82,0,4,7,,,,3,2,7,0,38,0,2,4,20,5-17,1-3,372,214,17-32,6.7,158,52,3.0,6-50,3,1,2,36:08,South Alabama,41,home,2,2,131,0,5,9,1,4,10,1,42,3,5,6,13,2-13,2-3,382,266,24-33,8.1,116,27,4.3,15-143,3,3,0,23:52,84,1,2,-2,0,1
231,401021659,Campbell,21,home,2,,,,1,116,0,6,3,19,0,1,0,2,2,0,30,0,1,1,18,7-14,0-0,306,218,16-34,6.4,88,29,3.0,6-78,0,0,0,27:57,Coastal Carolina,58,away,3,4,28,0,3,10,0,1,6,0,30,1,2,3,29,4-6,0-0,509,227,12-16,14.2,282,41,6.9,2-20,1,0,1,29:54,,,,17,0,2
232,401013129,Wake Forest,27,home,3,,,,0,67,0,4,9,,,,1,0,2,0,46,1,3,4,27,11-21,0-0,398,139,16-31,4.5,259,61,4.2,3-23,1,0,1,34:00,Notre Dame,56,away,6,2,20,0,1,8,0,1,10,0,57,3,5,1,28,4-9,1-2,566,325,25-36,9.0,241,40,6.0,4-37,1,1,0,26:00,0,0,1,58,0,2
233,401012289,Missouri,29,home,4,,,,0,63,0,2,3,0,0,1,0,3,4,0,46,0,1,1,26,4-14,1-3,393,221,23-48,4.6,172,37,4.6,5-30,3,2,1,29:01,Georgia,43,away,0,3,91,0,3,13,2,0,2,2,47,2,3,9,18,3-12,0-1,445,260,13-23,11.3,185,40,4.6,7-66,1,0,1,30:59,43,0,1,50,1,2
234,401012290,Tennessee,21,home,2,6,0,1,0,78,0,4,7,,,,1,4,4,0,30,2,2,1,18,8-17,0-2,363,207,10-25,8.3,156,54,2.9,6-58,6,4,2,34:25,Florida,47,away,3,3,36,0,2,9,4,1,9,0,39,1,2,3,14,3-11,0-0,387,186,10-19,9.8,201,34,5.9,10-77,1,1,0,25:43,5,0,2,-4,0,1
235,401012291,Vanderbilt,14,home,1,,,,1,116,0,5,2,7,0,1,2,3,2,0,46,1,0,3,22,2-14,3-5,284,192,19-40,4.8,92,33,2.8,4-21,2,1,1,30:16,South Carolina,37,away,3,1,34,0,1,13,1,2,8,0,45,2,5,7,28,5-12,1-1,534,261,19-28,9.3,273,48,5.7,8-54,3,2,1,29:44,0,0,1,5,0,1
236,401012286,Mississippi State,7,away,1,3,0,2,0,60,0,3,1,0,0,1,0,,10,0,34,3,0,0,13,7-15,0-1,206,150,16-32,4.7,56,28,2.0,16-139,1,0,1,29:03,Kentucky,28,home,4,0,36,0,2,4,0,,4,0,32,3,4,6,19,2-9,1-1,300,71,8-14,5.1,229,47,4.9,4-37,1,0,1,30:57,35,0,1,,,
237,401012284,Texas A&M,23,away,1,,,,1,15,0,1,11,,,,0,,7,0,37,0,1,1,22,3-12,0-0,393,263,23-44,6.0,130,28,4.6,4-50,2,0,2,32:36,Alabama,45,home,2,4,,,,9,0,1,10,0,39,7,12,5,24,4-10,0-0,524,415,25-33,12.6,109,28,3.9,9-82,0,0,0,27:24,20,0,2,25,0,2
238,401012288,Kent State,17,away,1,,,,1,74,0,2,5,20,0,1,0,1,6,0,42,2,3,3,23,5-17,3-4,390,242,25-43,5.6,148,41,3.6,7-55,2,1,1,27:52,Ole Miss,38,home,3,2,46,0,2,8,1,0,15,0,52,7,5,3,26,6-13,1-1,651,442,28-38,11.6,209,37,5.6,8-90,1,0,1,26:43,-2,0,1,,,
239,401012285,Auburn,34,home,3,95,0,2,0,96,1,1,10,57,0,1,1,0,7,1,39,2,9,4,13,4-13,0-1,225,134,15-22,6.1,91,36,2.5,7-40,0,0,0,27:31,Arkansas,3,away,0,0,20,0,1,3,0,2,9,0,38,4,2,1,13,3-17,1-2,290,141,13-32,4.4,149,38,3.9,8-57,2,1,1,32:29,,,,13,0,1
240,401012287,Louisiana Tech,21,away,0,,,,3,,,,3,,,,1,1,4,0,28,1,0,4,21,9-18,1-3,418,331,27-50,6.6,87,26,3.3,6-48,2,1,1,27:11,LSU,38,home,5,0,41,0,2,8,1,1,6,0,28,2,4,9,25,9-16,0-0,409,191,16-28,6.8,218,48,4.5,4-45,1,1,0,32:48,0,0,1,,,
241,401020811,Bowling Green,23,home,0,,,,3,18,0,2,5,,,,0,1,5,0,40,0,2,2,29,4-15,2-2,385,300,33-50,6.0,85,34,2.5,7-57,1,1,0,28:39,Miami (OH),38,away,3,2,52,0,2,8,1,1,13,0,35,5,6,5,17,6-16,1-2,408,119,10-15,7.9,289,52,5.6,8-85,0,0,0,31:21,,,,0,0,1
242,401019491,Cincinnati,34,home,3,6,0,1,2,106,0,5,4,1,0,1,1,0,5,0,35,1,1,8,24,7-12,0-0,424,274,19-31,8.8,150,34,4.4,14-150,1,0,1,24:38,Ohio,30,away,2,1,116,0,5,12,0,1,3,0,36,0,1,5,25,6-16,1-1,412,178,12-27,6.6,234,45,5.2,8-85,2,1,1,35:22,0,0,1,11,0,1
243,401013040,Iowa State,26,home,1,37,0,1,1,93,0,3,17,0,0,1,0,2,10,0,37,4,3,7,21,6-16,1-1,365,233,26-34,6.9,132,35,3.8,5-50,2,2,0,33:31,Akron,13,away,0,1,26,0,1,7,2,1,7,0,48,1,2,2,15,5-14,0-1,244,153,12-28,5.5,91,31,2.9,6-45,1,0,1,26:29,,,,,,
244,401020685,Nevada,44,away,5,0,0,3,1,40,0,2,8,,,,1,1,8,0,32,3,1,1,27,6-18,2-3,582,320,29-50,6.4,262,35,7.5,10-70,2,1,1,30:12,Toledo,63,home,2,5,140,1,3,9,1,2,7,2,46,1,5,2,23,7-15,0-0,460,230,16-25,9.2,230,46,5.0,6-65,1,1,0,29:48,3,0,1,28,1,4
245,401020686,Georgia State,15,home,2,,,,0,84,0,4,3,,,,0,3,2,0,45,0,0,0,18,3-9,1-2,343,285,19-29,9.8,58,30,1.9,2-25,3,2,1,25:43,Western Michigan,34,away,1,3,51,0,3,10,2,0,10,0,38,4,2,1,25,5-13,2-2,528,234,20-25,9.4,294,45,6.5,5-50,0,0,0,34:17,24,0,1,,,
246,401015000,Western Kentucky,28,away,2,,,,2,59,0,3,4,,,,0,2,4,0,26,1,6,7,29,9-15,1-1,444,252,25-35,7.2,192,40,4.8,11-102,0,0,0,31:24,Ball State,20,home,1,1,19,0,4,8,0,1,3,0,38,1,3,3,24,6-13,1-1,405,285,27-45,6.3,120,29,4.1,10-120,0,0,0,28:36,,,,,,
247,401020683,San Diego State,23,home,0,2,0,1,2,100,0,5,11,0,0,1,1,0,4,0,42,1,1,2,15,5-13,0-1,350,176,12-22,8.0,174,37,4.7,5-56,1,0,1,27:55,Eastern Michigan,20,away,1,1,,,,8,0,1,10,0,40,4,0,5,14,7-16,1-3,355,236,17-27,8.7,119,39,3.1,6-45,2,1,1,32:05,26,0,1,13,0,1
248,401020684,Maine,5,away,0,11,1,3,0,44,0,2,3,5,0,1,1,2,10,0,44,3,2,0,18,5-16,0-2,265,183,19-36,5.1,82,37,2.2,11-113,2,0,2,34:00,Central Michigan,17,home,1,1,37,0,2,5,0,1,15,0,56,6,1,5,12,3-13,0-1,177,82,7-16,5.1,95,41,2.3,9-83,2,1,1,25:05,48,0,2,15,0,1
249,401013122,Florida State,37,home,2,26,0,3,2,39,0,2,13,,,,0,5,5,0,23,4,3,5,23,9-17,0-1,473,352,23-32,11.0,121,57,2.1,9-60,4,3,1,37:27,Northern Illinois,19,away,1,2,23,0,1,1,3,2,9,0,57,2,0,3,13,4-15,0-2,221,215,20-41,5.2,6,20,0.3,3-15,0,0,0,22:33,17,0,1,8,0,1
250,401012823,Rutgers,13,home,1,25,0,2,0,52,0,3,7,0,0,2,0,,5,0,25,0,1,4,14,2-18,2-4,284,168,18-37,4.5,116,38,3.1,9-97,0,0,0,32:33,Buffalo,42,away,3,3,36,0,3,6,0,,8,0,34,2,2,8,19,5-13,0-1,445,263,14-28,9.4,182,36,5.1,3-25,2,0,2,27:27,,,,52,0,5
251,401013119,Purdue,30,home,1,25,0,2,3,22,0,2,6,3,0,4,0,2,8,0,47,4,0,2,18,8-18,1-1,372,296,21-28,10.6,76,41,1.9,2-25,2,2,0,36:47,Boston College,13,away,1,1,213,0,6,1,2,0,9,0,52,5,0,2,14,3-12,1-2,229,144,15-29,5.0,85,34,2.5,7-60,4,0,4,23:13,,,,23,0,1
252,401013120,Georgia Tech,21,home,2,1,0,1,1,12,0,1,3,44,0,2,0,8,1,0,38,1,1,4,15,5-15,2-3,203,57,3-8,7.1,146,56,2.6,4-30,1,1,0,36:05,Clemson,49,away,2,4,58,0,2,7,1,1,10,0,43,4,1,1,24,5-9,0-0,480,232,19-30,7.7,248,36,6.9,6-68,2,0,2,23:38,,,,32,0,2
253,401013126,Marshall,20,home,0,13,0,1,1,123,0,6,8,,,,1,1,6,1,31,1,12,5,15,6-17,2-3,324,270,22-43,6.3,54,22,2.5,4-20,3,1,2,25:20,NC State,37,away,2,1,44,0,2,13,1,1,5,1,24,1,12,4,24,9-16,0-0,502,377,23-40,9.4,125,36,3.5,4-25,1,1,0,34:40,57,1,2,6,0,1
254,401013128,Old Dominion,49,home,3,,,,4,,,,7,-1,0,1,0,,6,0,42,4,2,4,30,5-14,1-1,632,495,30-50,9.9,137,34,4.0,2-10,0,0,0,29:29,Virginia Tech,35,away,2,3,50,0,3,5,0,,5,0,34,3,8,7,26,4-14,1-2,600,282,17-34,8.3,318,49,6.5,7-95,1,0,1,30:31,,,,8,0,3
255,401013124,Florida International,17,away,0,,,,2,21,0,1,5,5,0,1,1,0,4,0,44,2,0,3,7,3-14,0-0,187,170,13-28,6.1,17,24,0.7,3-24,1,0,1,23:11,Miami,31,home,1,3,32,0,1,7,0,2,11,0,23,2,8,4,27,8-15,0-2,488,240,20-29,8.3,248,49,5.1,6-60,2,1,1,36:49,0,0,1,44,0,3
256,401013125,Pittsburgh,35,away,3,28,0,4,2,96,0,4,5,,,,1,1,7,0,43,1,2,1,20,8-16,2-2,402,174,19-33,5.3,228,36,6.3,5-45,1,1,0,30:36,North Carolina,38,home,3,2,,,,8,1,2,5,0,40,3,5,1,23,7-15,1-1,486,313,22-31,10.1,173,40,4.3,5-45,1,1,0,29:24,,,,-2,0,3
257,401013123,Louisville,3,away,0,12,0,3,0,30,0,2,3,34,0,1,0,1,4,0,38,1,0,1,14,3-11,1-3,214,148,16-28,5.3,66,29,2.3,6-52,3,1,2,26:05,Virginia,27,home,1,2,35,0,2,9,1,1,7,0,29,4,3,4,20,9-16,0-0,401,197,17-26,7.6,204,39,5.2,3-29,1,0,1,33:55,42,0,2,10,0,3
258,401013121,North Carolina Central,13,away,1,,,,0,19,0,2,1,,,,1,0,1,1,45,0,2,4,8,1-14,0-0,187,51,7-21,2.4,136,34,4.0,8-80,0,0,0,27:49,Duke,55,home,4,4,36,0,2,7,0,2,10,0,21,2,4,3,32,9-18,2-7,628,256,20-39,6.6,372,59,6.3,8-75,1,1,0,32:11,,,,18,0,4
259,401013066,Oklahoma,28,home,1,7,0,1,3,80,0,3,4,6,0,1,0,,5,0,40,0,2,2,19,1-3,0-1,355,165,11-15,11.0,190,25,7.6,4-20,1,0,1,15:19,Army,21,away,3,0,,,,4,0,,2,0,26,1,0,1,26,13-21,4-5,379,40,3-8,5.0,339,78,4.3,6-50,1,0,1,44:41,0,0,1,,,
260,401013324,Texas Tech,41,away,3,2,0,1,2,,,,11,0,0,1,1,0,7,0,34,2,5,6,35,9-14,0-0,621,397,35-46,8.6,224,46,4.9,3-20,2,0,2,41:17,Oklahoma State,17,home,1,1,28,0,2,5,0,3,6,0,66,3,5,1,18,3-13,0-1,386,258,18-38,6.8,128,24,5.3,8-73,2,1,1,18:43,15,0,2,2,0,1
261,401013059,West Virginia,35,home,0,25,0,1,5,18,0,2,5,,,,1,1,7,0,40,2,1,2,20,8-12,0-0,464,356,25-36,9.9,108,28,3.9,3-35,4,1,3,26:37,Kansas State,6,away,0,0,72,0,5,6,1,1,1,0,46,1,0,2,17,3-14,0-2,318,227,18-29,7.8,91,36,2.5,8-69,1,1,0,33:23,4,0,3,,,
262,401013029,Kansas,7,away,0,-1,0,1,1,59,0,3,1,,,,0,,7,0,46,3,3,4,14,4-13,0-1,271,149,16-27,5.5,122,28,4.4,7-55,0,0,0,24:55,Baylor,26,home,0,3,,,,8,0,1,9,0,34,4,0,2,22,7-14,0-0,446,257,20-29,8.9,189,39,4.8,13-140,0,0,0,35:05,,,,-12,0,3
263,401013075,TCU,16,away,0,,,,1,83,0,3,10,,,,0,1,8,0,52,3,6,1,16,6-16,1-2,372,231,20-40,5.8,141,32,4.4,3-30,4,1,3,22:51,Texas,31,home,2,2,44,0,3,7,1,0,5,0,40,0,4,5,20,5-15,1-2,367,255,22-32,8.0,112,45,2.5,4-25,0,0,0,34:03,40,0,3,,,
264,401013127,Connecticut,21,away,1,,,,2,28,0,2,3,,,,1,3,3,0,51,1,2,3,16,3-14,1-1,395,217,19-29,7.5,178,39,4.6,5-42,3,2,1,32:29,Syracuse,51,home,3,2,49,0,2,15,2,2,10,1,42,6,3,1,26,4-13,1-1,636,295,22-32,9.2,341,46,7.4,11-100,1,1,0,27:31,1,0,1,110,1,2
265,401022522,Air Force,32,away,3,,,,0,24,0,1,6,,,,2,2,2,1,22,1,0,1,27,11-26,5-7,471,148,11-21,7.0,323,86,3.8,7-65,1,1,0,43:40,Utah State,42,home,4,2,63,0,3,6,1,2,7,0,37,2,3,4,22,3-9,0-0,489,356,26-38,9.4,133,24,5.5,5-35,2,2,0,16:20,,,,1,0,1
266,401022523,Illinois State,35,away,3,26,0,2,2,17,0,1,5,0,0,2,0,1,5,0,37,2,10,7,22,4-14,2-3,538,271,14-29,9.3,267,42,6.4,9-81,0,0,0,30:50,Colorado State,19,home,0,3,119,0,4,1,0,,1,0,29,0,5,9,25,6-15,1-3,391,257,24-44,5.8,134,31,4.3,9-79,2,0,2,29:10,,,,20,0,3
267,401021662,Arkansas State,27,home,1,3,0,2,3,54,0,3,1,19,0,3,1,2,7,0,29,3,0,2,17,3-13,1-2,396,199,19-27,7.4,197,36,5.5,11-87,1,1,0,31:18,UNLV,20,away,3,0,60,0,4,2,1,2,4,0,38,3,0,1,15,5-17,1-4,333,23,5-21,1.1,310,49,6.3,6-40,4,1,3,28:42,,,,-7,0,1
268,401022524,Duquesne,21,away,0,1,0,2,3,170,0,6,3,0,0,1,1,2,4,0,49,2,0,5,11,4-14,1-1,166,142,14-26,5.5,24,27,0.9,8-83,1,0,1,26:29,Hawai'i,42,home,1,5,,,,6,0,1,9,0,31,3,1,3,34,5-10,2-3,518,273,24-40,6.8,245,37,6.6,8-95,2,1,1,33:31,13,0,1,24,0,2
269,401013346,Tulane,6,away,1,,,,0,31,0,2,0,,,,0,,5,0,47,3,0,2,15,4-12,0-1,256,156,10-16,9.8,100,42,2.4,6-55,0,0,0,30:55,Ohio State,49,home,2,5,29,0,2,7,0,1,14,0,41,4,0,2,32,5-10,2-3,570,419,31-38,11.0,151,38,4.0,9-79,0,0,0,29:00,,,,35,0,4
270,401012854,Indiana,21,home,0,19,0,1,2,,,,7,4,0,2,2,1,9,0,46,3,2,2,18,4-16,1-3,301,272,32-46,5.9,29,32,0.9,6-85,2,0,2,28:37,Michigan State,35,away,2,2,43,0,1,5,0,3,9,1,53,5,1,3,19,2-13,2-3,350,219,15-26,8.4,131,40,3.3,8-72,4,2,2,31:23,73,1,2,21,0,3
271,401012875,Minnesota,13,away,0,,,,1,88,0,4,7,,,,0,1,4,0,29,1,0,0,23,5-16,2-4,263,169,14-32,5.3,94,40,2.3,1-15,3,1,2,33:29,Maryland,42,home,4,1,39,0,2,6,1,0,9,1,42,4,0,7,15,4-10,1-1,432,117,10-14,8.4,315,37,8.5,10-118,0,0,0,26:31,36,1,2,-1,0,2
272,401012891,Nebraska,10,away,1,3,0,2,0,56,0,3,4,0,0,1,0,1,5,0,44,1,1,5,11,3-13,0-0,132,93,13-24,3.9,39,30,1.3,9-79,2,1,1,24:33,Michigan,56,home,4,2,27,0,2,12,1,2,15,1,41,4,4,2,21,7-15,1-2,491,206,18-31,6.6,285,45,6.3,8-77,1,0,1,34:57,0,0,1,84,1,4
273,401012807,Illinois,24,home,1,,,,2,27,0,2,6,0,0,1,1,2,2,0,43,2,0,2,26,4-12,0-1,411,166,18-31,5.4,245,45,5.4,7-81,2,0,2,30:05,Penn State,63,away,6,3,32,0,2,9,0,2,5.5,0,44,2,2,5,31,9-11,0-0,591,204,13-20,10.2,387,51,7.6,8-72,2,1,1,29:55,28,0,2,47,0,3
274,401012865,Iowa,17,home,0,35,0,3,2,19,0,1,5,,,,0,2,3,0,31,1,1,2,18,5-11,0-1,377,229,13-22,10.4,148,31,4.8,1-5,3,2,1,24:25,Wisconsin,28,away,1,3,42,0,2,4,2,0,4,0,35,0,0,3,19,7-14,0-0,415,205,17-22,9.3,210,44,4.8,8-68,0,0,0,35:13,0,0,1,5,0,1
275,401013360,Charlotte,31,away,1,3,0,2,3,99,0,5,7,,,,1,2,3,0,24,1,0,2,22,5-15,1-5,364,283,23-36,7.9,81,41,2.0,4-32,1,1,0,36:38,UMass,49,home,4,2,136,1,3,7,1,1,12,1,35,5,0,3,16,4-10,0-0,331,189,12-19,9.9,142,35,4.1,6-59,1,1,0,23:00,,,,25,0,1
276,401013440,New Mexico State,27,away,0,57,2,2,1,20,0,1,9,0,0,1,2,1,10,2,42,8,0,3,15,6-12,0-0,311,156,9-18,8.7,155,34,4.6,8-65,1,1,0,18:23,UTEP,20,home,1,1,43,0,2,8,1,3,6,0,28,2,1,3,24,6-15,3-4,429,194,10-16,12.1,235,64,3.7,10-73,3,2,1,40:48,,,,,,
277,401014998,Southern Mississippi,40,home,1,9,0,1,4,23,0,2,10,56,0,2,0,1,2,0,34,0,2,2,25,1-6,0-1,566,428,25-34,12.6,138,31,4.5,5-39,1,0,1,31:59,Rice,22,away,1,2,115,0,4,2,0,,2,0,34,1,0,5,12,7-14,0-0,262,125,13-26,4.8,137,29,4.7,3-30,2,0,2,28:01,19,0,1,,,
278,401012749,Stanford,38,away,1,,,,3,90,0,5,8,0,0,1,2,1,7,1,44,4,1,4,17,5-10,0-1,398,327,19-26,12.6,71,24,3.0,5-23,0,0,0,23:27,Oregon,31,home,3,1,,,,7,0,3,5,0,34,2,1,4,27,9-16,1-2,524,346,26-33,10.5,178,49,3.6,4-32,3,2,1,36:33,,,,10,0,1
