,id,team1,team1_pts,team1_home_away,team1_fumblesRecovered,team1_rushingTDs,team1_puntReturnYards,team1_puntReturnTDs,team1_puntReturns,team1_passingTDs,team1_kickReturnYards,team1_kickReturnTDs,team1_kickReturns,team1_kickingPoints,team1_interceptionYards,team1_interceptionTDs,team1_passesIntercepted,team1_firstDowns,team1_thirdDownEff,team1_fourthDownEff,team1_totalYards,team1_netPassingYards,team1_completionAttempts,team1_yardsPerPass,team1_rushingYards,team1_rushingAttempts,team1_yardsPerRushAttempt,team1_totalPenaltiesYards,team1_turnovers,team1_fumblesLost,team1_interceptions,team1_possessionTime,team2,team2_pts,team2_home_away,team2_fumblesRecovered,team2_rushingTDs,team2_passingTDs,team2_kickReturnYards,team2_kickReturnTDs,team2_kickReturns,team2_kickingPoints,team2_firstDowns,team2_thirdDownEff,team2_fourthDownEff,team2_totalYards,team2_netPassingYards,team2_completionAttempts,team2_yardsPerPass,team2_rushingYards,team2_rushingAttempts,team2_yardsPerRushAttempt,team2_totalPenaltiesYards,team2_turnovers,team2_fumblesLost,team2_interceptions,team2_possessionTime,team2_puntReturnYards,team2_puntReturnTDs,team2_puntReturns,team2_interceptionYards,team2_interceptionTDs,team2_passesIntercepted
623,400764901,SMU,40,home,0,3,11,0,1,1,186,1,8,8,,,,20,3-12,1-2,397,212,18-30,7.1,185,38,4.9,5-53,2,1,1,27:58,Temple,60,away,1,3,4,,,,10,20,5-13,1-1,536,268,18-25,10.7,268,37,7.2,7-81,0,0,0,32:02,,,,41,1,1
624,400764902,East Carolina,17,home,1,2,8,0,1,0,60,0,5,5,,,,8,3-14,1-1,220,158,14-23,6.9,62,34,1.8,5-40,0,0,0,24:49,South Florida,22,away,0,0,2,101,0,5,8,23,6-19,1-1,442,200,12-23,8.7,242,60,4.0,6-58,1,1,0,35:11,-2,0,1,,,
625,400764903,Houston,33,home,1,1,7,0,2,2,93,0,4,7,56,1,2,24,8-19,1-2,427,161,16-24,6.7,266,63,4.2,4-40,2,0,2,37:33,Cincinnati,30,away,0,0,4,101,0,6,2,24,3-11,0-1,589,523,28-51,10.3,66,18,3.7,11-85,3,1,2,22:27,,,,0,0,2
626,400764906,Tulsa,45,home,2,3,4,0,1,2,79,0,4,9,100,1,2,21,8-13,0-0,425,150,10-18,8.3,275,46,6.0,3-38,4,2,2,24:20,UCF,30,away,2,1,2,200,0,8,12,22,7-18,2-3,412,303,23-43,7.0,109,40,2.7,8-60,4,2,2,35:40,2,0,2,30,0,2
627,400764904,Memphis,20,home,0,1,4,0,1,1,141,0,6,8,,,,21,7-15,2-4,438,305,26-42,7.3,133,31,4.3,4-43,3,2,1,23:03,Navy,45,away,2,5,1,18,0,1,9,23,8-13,0-0,459,85,3-5,17.0,374,66,5.7,2-5,0,0,0,36:57,,,,10,0,1
628,400787465,Georgia State,21,home,0,0,2,0,1,3,86,0,5,3,2,0,1,21,7-15,0-1,390,312,23-39,8.0,78,29,2.7,4-50,1,0,1,28:35,Louisiana,23,away,0,0,1,,,,11,19,3-14,1-1,307,162,18-27,6.0,145,41,3.5,12-126,1,0,1,31:25,56,1,3,0,0,1
629,400787464,Appalachian State,27,home,0,0,,,,4,127,0,6,3,,,,19,6-15,1-1,465,357,23-36,9.9,108,30,3.6,6-64,3,2,1,28:00,Arkansas State,40,away,2,2,1,34,0,1,16,24,7-16,0-0,517,208,14-25,8.3,309,52,5.9,2-5,0,0,0,32:00,29,0,3,-3,0,1
630,400787467,Troy,51,home,3,0,13,0,1,4,66,0,3,15,79,1,3,20,9-17,0-2,493,345,24-36,9.6,148,35,4.2,5-30,0,0,0,28:32,Louisiana Monroe,14,away,0,0,2,13,0,3,2,20,5-16,2-2,376,262,24-42,6.2,114,35,3.3,11-84,6,3,3,31:28,,,,,,
631,400787354,Eastern Michigan,17,home,0,0,10,0,1,2,86,0,3,5,0,0,1,23,3-12,1-1,315,256,27-43,6.0,59,26,2.3,6-47,1,1,0,25:25,UMass,28,away,1,3,1,48,0,2,4,24,8-16,2-2,439,109,10-20,5.4,330,57,5.8,6-56,1,0,1,34:35,15,0,2,,,
632,400787470,Appalachian State,47,away,0,2,32,0,2,4,83,0,5,9,,,,29,8-13,1-1,511,110,10-17,6.5,401,56,7.2,5-36,0,0,0,36:44,Idaho,20,home,0,0,2,72,0,3,8,17,4-13,2-3,299,243,20-32,7.6,56,28,2.0,5-44,0,0,0,23:16,,,,,,
633,400756985,Wake Forest,7,away,0,1,16,0,3,0,39,0,2,1,,,,23,7-16,0-3,340,219,19-30,7.3,121,44,2.8,5-58,1,0,1,35:48,Notre Dame,28,home,0,3,0,,,,4,15,6-11,0-0,282,111,13-19,5.8,171,30,5.7,4-45,0,0,0,24:12,,,,28,1,1
634,400603931,Auburn,13,home,0,1,20,0,2,0,74,0,4,7,,,,16,4-14,1-1,275,62,15-27,2.3,213,37,5.8,2-16,3,2,1,24:11,Georgia,20,away,2,1,0,31,0,2,8,15,5-14,1-2,243,97,12-17,5.7,146,45,3.2,5-48,0,0,0,35:49,53,1,1,0,0,1
635,400603934,South Carolina,14,home,0,0,7,0,3,2,15,0,1,2,2,0,2,13,3-10,0-0,201,180,14-25,7.2,21,23,0.9,4-45,2,0,2,20:04,Florida,24,away,0,2,1,19,0,1,6,20,11-19,1-2,404,256,19-33,7.8,148,43,3.4,8-55,2,0,2,39:56,,,,5,0,2
636,400603935,North Texas,0,away,0,0,4,0,1,0,33,0,2,,0,0,1,14,2-12,0-2,199,107,13-26,4.1,92,32,2.9,5-35,0,0,0,30:59,Tennessee,24,home,0,3,0,,,,6,24,7-16,3-3,409,172,18-28,6.1,237,48,4.9,2-10,1,0,1,29:01,28,0,2,,,
637,400603937,Vanderbilt,21,home,1,0,-9,0,3,2,69,0,4,3,30,1,2,13,6-17,0-2,301,166,13-26,6.4,135,42,3.2,3-25,2,2,0,30:57,Kentucky,17,away,2,1,1,75,0,3,5,12,4-16,1-3,352,127,15-34,3.7,225,37,6.1,4-31,3,1,2,29:03,11,0,2,,,
638,400603933,Mississippi State,6,home,0,0,3,0,1,0,57,0,4,6,0,0,1,20,7-20,1-4,393,304,23-45,6.8,89,42,2.1,4-40,2,1,1,33:30,Alabama,31,away,1,2,1,,,,7,13,5-14,0-1,379,144,15-25,5.8,235,30,7.8,4-40,1,0,1,26:30,69,1,1,29,0,1
639,400603932,LSU,14,home,1,1,-3,0,1,1,132,0,7,2,23,0,1,20,6-14,1-2,330,271,21-35,7.7,59,30,2.0,7-46,2,1,1,30:17,Arkansas,31,away,1,3,1,79,0,3,7,17,3-10,1-3,440,141,9-16,8.8,299,40,7.5,2-20,2,1,1,29:43,14,0,1,0,0,1
640,400787353,Akron,37,away,2,4,,,,1,18,0,1,7,1,0,2,20,2-12,1-2,414,221,13-28,7.9,193,45,4.3,9-80,2,0,2,31:10,Miami (OH),28,home,0,0,3,93,0,7,4,18,6-16,0-3,384,316,20-42,7.5,68,31,2.2,10-70,4,2,2,28:50,19,0,3,30,1,2
641,400787349,Kent State,0,away,0,0,8,0,2,0,84,0,5,,,,,8,2-14,0-2,191,111,16-31,3.6,80,25,3.2,7-63,2,0,2,23:46,Ohio,27,home,0,1,2,37,0,1,9,22,5-15,0-0,447,114,8-14,8.1,333,57,5.8,6-55,0,0,0,36:14,8,0,3,35,0,2
642,400787350,Central Michigan,23,home,0,1,,,,2,100,0,5,5,,,,21,8-17,1-2,408,349,33-53,6.6,59,20,3.0,5-68,1,0,1,32:07,Toledo,28,away,0,2,2,57,0,3,4,23,7-14,0-1,485,322,23-39,8.3,163,35,4.7,7-65,0,0,0,27:53,2,0,2,-3,0,1
643,400787352,Bowling Green,41,away,1,3,2,0,1,3,82,0,4,5,2,0,1,28,7-15,1-1,505,269,23-41,6.6,236,41,5.8,6-38,1,0,1,24:23,Western Michigan,27,home,0,3,0,105,0,6,9,27,4-13,1-3,487,282,24-40,7.1,205,45,4.6,5-45,2,1,1,35:37,0,0,1,34,0,1
644,400787351,Buffalo,30,home,1,1,,,,2,101,0,6,6,68,1,1,23,5-13,1-2,432,354,31-47,7.5,78,23,3.4,5-26,3,0,3,28:08,Northern Illinois,41,away,0,3,2,171,0,6,11,24,6-19,3-4,524,190,15-24,7.9,334,67,5.0,6-59,2,1,1,31:52,11,0,2,5,0,3
645,400756982,NC State,17,away,2,1,,,,1,36,0,2,5,8,0,3,21,7-18,2-2,297,218,28-49,4.4,79,31,2.5,9-59,1,1,0,28:15,Florida State,34,home,1,2,2,,,,10,28,6-14,1-2,479,283,23-37,7.6,196,38,5.2,6-38,5,2,3,31:45,41,0,6,,,
646,400756980,Syracuse,27,home,2,3,,,,0,70,0,4,9,0,0,1,15,3-13,0-0,322,80,8-21,3.8,242,34,7.1,9-83,1,1,0,27:42,Clemson,37,away,1,2,2,108,0,6,13,29,5-15,1-1,570,368,35-48,7.7,202,36,5.6,8-69,3,2,1,32:18,2,0,2,,,
647,400756979,Georgia Tech,21,home,1,2,8,0,2,0,13,0,1,3,32,1,1,15,5-12,0-1,258,97,4-13,7.5,161,47,3.4,3-26,3,3,0,29:53,Virginia Tech,23,away,3,2,1,19,0,1,5,17,6-15,0-0,343,178,15-29,6.1,165,39,4.2,8-58,2,1,1,30:07,6,0,2,,,
648,400756984,North Carolina,59,home,2,6,78,1,1,1,92,0,4,11,60,0,1,30,7-11,0-0,487,193,17-23,8.4,294,45,6.5,5-56,0,0,0,29:16,Miami,21,away,0,2,1,56,0,4,3,25,5-15,3-3,425,326,24-43,7.6,99,32,3.1,12-103,3,2,1,30:44,5,0,1,,,
649,400756983,Louisville,38,home,1,3,20,0,1,2,45,0,3,8,,,,23,4-9,0-0,425,159,11-22,7.2,266,37,7.2,5-53,2,2,0,26:31,Virginia,31,away,2,0,4,98,0,4,7,22,6-17,3-3,354,260,25-41,6.3,94,31,3.0,8-69,1,1,0,33:29,-9,0,3,,,
650,400756981,Pittsburgh,31,away,2,1,-3,0,1,3,57,0,3,7,0,0,1,26,8-15,0-0,448,180,13-23,7.8,268,58,4.6,5-40,1,1,0,39:45,Duke,13,home,1,1,0,79,0,5,7,18,8-15,0-1,361,248,23-43,5.8,113,22,5.1,4-38,3,2,1,20:15,6,0,4,,,
651,400760498,Tulane,34,away,1,1,16,0,2,2,95,0,6,10,,,,18,7-14,0-0,367,252,14-29,8.7,115,28,4.1,2-10,1,0,1,22:22,Army,31,home,0,1,2,76,0,4,7,16,9-17,1-4,362,146,7-13,11.2,216,55,3.9,5-35,1,1,0,37:38,39,1,3,17,0,1
652,400763455,Iowa State,31,home,1,3,13,0,1,1,99,0,5,7,,,,19,6-13,1-2,411,162,11-22,7.4,249,38,6.6,3-30,1,0,1,24:33,Oklahoma State,35,away,0,3,2,100,0,6,5,28,11-17,1-1,497,343,26-38,9.0,154,48,3.2,6-48,1,1,0,35:27,,,,5,0,1
653,400763457,Texas Tech,59,home,1,5,13,0,1,3,37,0,3,11,32,0,1,32,7-12,0-0,658,384,33-43,8.9,274,40,6.8,7-73,1,1,0,29:16,Kansas State,44,away,1,3,2,221,1,7,8,19,7-17,1-2,412,289,19-42,6.9,123,34,3.6,7-55,2,1,1,30:44,34,0,2,,,
654,400763454,Oklahoma,44,away,1,3,,,,3,44,0,2,8,17,0,2,28,9-17,0-1,511,270,24-34,7.9,241,53,4.5,8-83,1,0,1,34:54,Baylor,34,home,0,3,2,111,0,4,4,18,8-16,1-1,416,257,16-27,9.5,159,44,3.6,6-66,3,1,2,25:06,-2,0,2,3,0,1
655,400763458,West Virginia,38,home,3,2,,,,2,,,,8,0,0,2,18,4-13,0-0,379,122,10-12,10.2,257,51,5.0,5-48,1,0,1,27:28,Texas,20,away,0,1,1,85,0,6,8,19,9-18,1-2,439,162,11-19,8.5,277,54,5.1,7-55,5,3,2,32:32,0,0,1,0,0,1
656,400763456,TCU,23,home,0,0,43,1,4,1,19,0,1,11,12,0,1,25,7-19,0-2,487,208,19-34,6.1,279,58,4.8,3-27,1,0,1,33:49,Kansas,17,away,0,1,1,103,0,5,5,13,3-17,1-2,324,203,20-41,5.0,121,30,4.0,8-53,1,0,1,26:11,12,0,2,22,0,1
657,400785063,BYU,16,away,1,1,-4,0,1,1,103,0,5,4,29,0,1,18,3-11,0-0,290,244,23-41,6.0,46,15,3.1,6-42,2,2,0,20:56,Missouri,20,home,2,1,1,72,0,4,8,23,13-20,1-1,434,244,19-28,8.7,190,55,3.5,8-91,2,1,1,39:04,4,0,2,,,
658,400603936,Western Carolina,17,away,1,0,,,,1,79,0,5,5,24,0,2,13,5-16,0-0,302,165,17-31,5.3,137,27,5.1,5-45,1,0,1,25:17,Texas A&M,41,home,0,1,4,30,0,3,11,36,10-18,2-3,583,279,28-45,6.2,304,52,5.8,4-45,3,1,2,34:43,48,0,2,7,0,1
659,400787280,Air Force,35,home,0,4,8,0,1,1,21,0,1,5,0,0,1,27,9-17,0-1,580,271,11-17,15.9,309,64,4.8,4-20,0,0,0,37:08,Utah State,28,away,0,0,4,,,,4,19,8-18,1-2,439,364,25-47,7.7,75,23,3.3,2-21,1,0,1,22:52,13,0,2,,,
660,400787281,New Mexico,31,away,1,4,-3,0,1,0,,,,7,32,0,3,11,0-10,0-0,413,218,9-13,16.8,195,39,5.0,16-132,2,1,1,26:51,Boise State,24,home,1,1,2,44,0,2,6,40,9-24,2-5,641,506,41-75,6.7,135,40,3.4,4-39,4,1,3,33:09,11,0,4,0,0,1
661,400787282,UNLV,35,away,1,2,,,,3,23,0,1,5,25,0,1,24,7-15,1-3,507,330,22-44,7.5,177,36,4.9,5-60,0,0,0,28:44,Colorado State,49,home,0,3,4,106,0,5,7,24,6-9,0-0,534,209,13-19,11.0,325,46,7.1,3-35,2,1,1,31:16,7,0,1,,,
662,400787285,San Diego State,38,home,1,2,5,0,2,3,50,0,2,8,20,0,2,25,7-12,0-0,431,138,12-19,7.3,293,53,5.5,3-40,2,2,0,34:16,Wyoming,3,away,2,0,0,121,0,5,3,12,1-13,2-2,191,129,9-21,6.1,62,32,1.9,7-63,3,1,2,25:44,-3,0,1,,,
663,400787283,Hawai'i,14,home,0,1,17,0,2,1,86,0,5,2,,,,25,7-17,1-2,437,245,20-49,5.0,192,39,4.9,11-132,4,1,3,22:47,Fresno State,42,away,1,0,6,,,,6,29,10-18,0-3,455,285,20-35,8.1,170,51,3.3,6-50,0,0,0,37:13,,,,58,0,3
664,400787284,Nevada,37,home,0,2,32,0,2,3,,,,7,,,,23,7-17,5-5,409,174,16-26,6.7,235,49,4.8,2-5,0,0,0,29:05,San José State,34,away,0,1,3,98,0,3,10,21,10-15,0-0,433,186,15-23,8.1,247,45,5.5,4-40,0,0,0,30:55,3,0,1,,,
665,400763564,Illinois,3,home,1,0,12,0,2,0,59,0,3,3,19,0,1,15,5-17,0-3,261,241,23-47,5.1,20,25,0.8,2-10,2,2,0,26:56,Ohio State,28,away,2,3,1,,,,4,23,4-13,2-3,440,157,17-25,6.3,283,50,5.7,7-40,2,1,1,33:04,1,0,1,,,
666,400763567,Maryland,7,away,1,1,7,0,1,0,58,0,3,1,-5,0,2,16,4-16,1-3,289,182,17-36,5.1,107,37,2.9,1-8,5,2,3,27:49,Michigan State,24,home,2,1,1,38,0,1,6,16,6-16,0-1,262,121,12-32,3.8,141,41,3.4,7-50,3,1,2,32:11,,,,81,1,3
667,400763569,Nebraska,31,away,0,1,4,0,1,3,35,0,2,7,24,0,2,16,5-11,0-0,362,188,14-21,9.0,174,38,4.6,2-15,3,0,3,30:01,Rutgers,14,home,0,1,1,79,0,4,2,15,3-14,0-4,259,170,15-29,5.9,89,38,2.3,4-23,2,0,2,29:59,5,0,1,61,0,3
668,400763565,Indiana,41,home,0,2,46,1,2,1,40,0,3,15,0,0,1,32,6-17,3-5,527,220,20-34,6.5,307,55,5.6,9-79,0,0,0,27:27,Michigan,48,away,0,0,6,91,0,3,12,28,6-12,1-1,581,440,33-46,9.6,141,28,5.0,13-72,1,0,1,32:33,,,,,,
669,400763566,Iowa,40,home,0,5,10,0,1,0,74,0,2,10,,,,27,10-15,0-0,506,234,19-27,8.7,272,48,5.7,4-50,0,0,0,35:32,Minnesota,35,away,0,3,2,9,0,1,5,24,5-10,0-0,434,301,20-28,10.8,133,29,4.6,12-87,0,0,0,24:28,8,0,1,,,
670,400763568,Purdue,14,away,1,1,3,0,2,1,55,0,3,2,21,0,2,18,8-19,1-3,360,287,26-45,6.4,73,30,2.4,6-60,1,0,1,28:23,Northwestern,21,home,0,3,0,37,0,1,3,21,8-17,0-1,382,132,11-24,5.5,250,48,5.2,4-23,3,1,2,31:37,,,,0,0,1
671,400763652,Old Dominion,31,home,0,2,10,0,3,2,35,0,2,7,22,0,2,22,4-14,0-0,441,291,26-42,6.9,150,31,4.8,5-41,0,0,0,28:53,UTEP,21,away,0,0,3,140,0,6,3,19,7-17,1-1,298,193,21-38,5.1,105,30,3.5,3-27,2,0,2,31:07,22,0,3,,,
672,400763653,Southern Mississippi,65,away,1,2,16,0,5,7,34,0,2,11,,,,26,8-16,4-4,682,501,28-37,13.5,181,35,5.2,6-59,1,1,0,31:12,Rice,10,home,1,0,1,187,0,10,4,15,4-18,1-3,214,107,13-36,3.0,107,35,3.1,7-67,1,1,0,28:48,,,,,,
673,400757077,Stanford,36,home,1,2,-5,0,1,2,60,0,2,12,,,,32,12-17,0-0,506,304,28-39,7.8,202,47,4.3,7-55,3,2,1,42:06,Oregon,38,away,2,3,2,59,0,3,8,18,2-7,0-0,436,205,10-12,17.1,231,36,6.4,4-45,1,1,0,17:54,,,,0,0,1
674,400757075,Arizona State,27,home,1,2,24,0,3,1,31,0,2,9,26,0,3,19,4-17,0-0,397,253,22-34,7.4,144,43,3.3,3-39,0,0,0,29:12,Washington,17,away,0,1,1,,,,5,27,3-14,1-3,547,405,28-52,7.8,142,34,4.2,7-60,4,1,3,30:48,39,0,5,,,
675,400757078,Oregon State,24,away,0,1,,,,2,165,0,9,4,0,0,1,21,4-15,1-2,398,194,15-36,5.4,204,34,6.0,7-70,0,0,0,26:57,California,54,home,0,1,6,98,0,4,12,36,9-13,0-1,760,453,26-37,12.2,307,46,6.7,9-85,1,0,1,33:03,-2,0,2,,,
676,400757076,UCLA,27,home,0,2,12,0,1,0,76,0,5,13,0,0,1,30,12-19,0-0,554,340,33-57,6.0,214,32,6.7,13-75,2,2,0,27:25,Washington State,31,away,2,1,3,55,0,3,7,26,9-17,2-2,426,388,40-58,6.7,38,22,1.7,9-45,1,0,1,32:35,,,,,,
677,400757073,Colorado,24,home,0,1,52,0,2,2,100,0,4,6,19,0,1,21,5-13,1-2,281,222,24-31,7.2,59,36,1.6,5-39,1,1,0,31:10,USC,27,away,1,0,3,115,0,5,9,19,5-13,1-1,333,204,17-27,7.6,129,37,3.5,7-40,1,0,1,28:50,11,0,1,,,
678,400757074,Arizona,37,home,1,1,,,,3,89,0,4,13,25,0,1,24,3-11,0-1,460,302,18-32,9.4,158,34,4.6,8-71,2,0,2,22:36,Utah,30,away,0,1,2,36,0,1,12,24,8-17,1-2,442,219,20-31,7.1,223,55,4.1,10-112,2,1,1,37:24,-2,0,2,0,0,2
679,400763650,Florida Atlantic,17,home,1,0,42,0,2,2,87,0,4,5,45,0,1,14,2-13,1-3,297,222,13-27,8.2,75,34,2.2,6-58,1,0,1,27:00,Middle Tennessee,24,away,0,1,2,42,0,2,6,22,5-15,2-2,479,301,18-32,9.4,178,45,4.0,5-40,2,1,1,33:00,8,0,1,17,0,1
680,400763651,Marshall,52,home,0,3,82,1,2,3,,,,10,29,0,1,25,5-9,0-0,463,174,17-26,6.7,289,39,7.4,3-14,2,1,1,29:40,Florida International,0,away,1,0,0,99,0,6,,13,5-15,0-1,209,98,11-27,3.6,111,36,3.1,5-55,1,0,1,30:20,,,,0,0,1
681,400763649,Charlotte,27,home,0,0,14,0,3,3,53,0,2,9,6,0,3,22,4-18,4-5,377,243,15-29,8.4,134,54,2.5,9-110,2,0,2,31:33,UT San Antonio,30,away,0,2,2,117,0,6,6,23,6-18,0-0,351,126,19-34,3.7,225,46,4.9,6-80,3,0,3,28:27,,,,0,0,2
682,400764910,South Florida,44,home,0,3,18,0,3,2,72,0,3,14,18,0,1,22,5-13,0-0,556,230,15-22,10.5,326,48,6.8,8-86,1,1,0,27:44,Temple,23,away,1,1,1,170,0,8,11,22,4-16,2-4,380,259,20-48,5.4,121,31,3.9,5-48,1,0,1,32:16,16,0,2,,,
683,400764907,Tulsa,38,away,2,3,,,,2,21,0,1,8,20,0,1,26,10-20,2-3,588,375,30-50,7.5,213,39,5.5,7-53,1,1,0,29:00,Cincinnati,49,home,1,5,2,91,0,5,7,33,13-17,0-0,652,386,29-42,9.2,266,41,6.5,10-68,3,2,1,31:00,0,0,1,,,
684,400764908,Memphis,34,away,0,2,-8,0,4,2,137,0,6,10,,,,26,12-19,0-0,490,278,20-32,8.7,212,54,3.9,7-45,2,1,1,34:32,Houston,35,home,1,4,1,,,,5,20,6-15,1-2,392,296,26-44,6.7,96,31,3.1,4-40,0,0,0,25:28,-6,0,2,7,0,1
685,400764909,SMU,14,away,0,1,,,,1,210,0,8,2,,,,15,3-10,1-3,268,124,9-24,5.2,144,31,4.6,4-45,2,0,2,24:24,Navy,55,home,0,7,1,22,0,1,7,28,11-16,4-4,484,81,2-9,9.0,403,65,6.2,0-0,0,0,0,35:36,10,0,1,33,0,2
686,400787469,South Alabama,32,home,0,2,,,,2,66,0,3,6,11,0,1,26,8-17,1-1,495,288,18-31,9.3,207,52,4.0,7-59,1,0,1,32:12,Louisiana,25,away,0,2,1,104,0,5,1,18,5-12,0-1,313,270,21-34,7.9,43,24,1.8,8-57,1,0,1,27:48,32,0,3,85,1,1
687,400787471,Louisiana Monroe,21,home,1,2,2,0,2,1,57,0,5,3,,,,10,1-18,1-3,252,100,10-31,3.2,152,44,3.5,6-43,5,1,4,27:59,Arkansas State,59,away,1,2,5,69,0,3,11,19,3-19,2-2,448,300,15-32,9.4,148,50,3.0,11-105,1,1,0,32:01,10,0,6,70,1,4
688,400787472,Georgia Southern,45,away,2,3,30,0,2,1,69,0,3,9,77,1,2,25,7-16,4-4,410,85,4-7,12.1,325,66,4.9,7-70,1,1,0,42:55,Troy,10,home,1,0,0,37,0,3,4,11,3-10,0-1,238,170,15-29,5.9,68,18,3.8,4-41,3,2,1,17:05,,,,,,
689,400787473,Georgia State,41,away,0,1,13,0,2,4,36,0,1,11,1,0,2,27,5-11,0-0,643,471,23-35,13.5,172,37,4.6,5-35,2,0,2,31:21,Texas State,19,home,0,1,1,86,0,4,7,28,4-15,1-3,453,267,29-52,5.1,186,32,5.8,4-29,2,0,2,28:39,2,0,1,0,0,2
690,400787359,Miami (OH),20,away,0,1,17,0,2,1,33,0,2,8,11,0,1,18,7-17,0-0,299,160,12-23,7.0,139,46,3.0,4-30,1,1,0,33:39,UMass,13,home,1,1,0,83,0,5,7,13,4-16,0-2,250,181,17-34,5.3,69,30,2.3,4-25,1,0,1,26:21,28,0,3,,,
691,400787476,Louisiana,34,home,0,2,15,0,4,2,53,0,3,10,,,,23,5-15,0-1,475,285,25-38,7.5,190,36,5.3,6-79,1,0,1,31:29,New Mexico State,37,away,0,0,4,81,0,7,13,27,7-19,2-3,498,261,16-42,6.2,237,46,5.2,3-30,0,0,0,28:31,18,0,3,0,0,1
692,400603923,Auburn,56,home,1,5,,,,2,131,0,4,8,77,1,2,25,7-13,1-1,460,163,13-19,8.6,297,51,5.8,11-107,0,0,0,27:12,Idaho,34,away,0,3,1,58,0,3,10,26,8-18,2-4,479,356,29-48,7.4,123,37,3.3,4-38,3,1,2,32:48,0,0,1,,,
693,400756986,Boston College,16,away,2,1,-6,0,1,1,124,0,5,4,0,0,3,13,2-13,0-1,302,91,13-23,4.0,211,35,6.0,9-75,1,1,0,28:52,Notre Dame,19,home,1,0,2,44,0,2,7,22,4-15,0-0,447,324,21-39,8.3,123,33,3.7,4-31,5,2,3,31:08,-4,0,3,,,
694,400603925,Georgia Southern,17,away,2,0,0,0,1,0,72,0,3,5,,,,11,6-16,0-1,277,44,4-7,6.3,233,53,4.4,3-25,1,1,0,32:32,Georgia,23,home,1,2,1,67,0,2,5,17,2-10,1-1,313,183,16-25,7.3,130,30,4.3,2-15,2,2,0,27:28,9,0,3,,,
695,400603924,Florida Atlantic,14,away,1,0,5,0,1,1,25,0,1,2,0,0,1,18,5-19,1-2,299,159,20-39,4.1,140,45,3.1,7-55,3,2,1,29:58,Florida,20,home,2,1,2,22,0,1,2,13,2-13,0-0,252,122,8-17,7.2,130,44,3.0,5-43,2,1,1,30:02,55,0,3,0,0,1
696,400603927,Missouri,8,home,0,1,23,0,2,0,82,0,6,,,,,10,2-15,2-2,223,135,13-30,4.5,88,29,3.0,7-50,2,1,1,23:42,Tennessee,19,away,1,1,0,61,0,2,13,19,8-20,0-0,337,89,16-25,3.6,248,51,4.9,4-27,0,0,0,36:18,4,0,2,0,0,2
697,400603929,The Citadel,23,away,0,3,0,0,1,0,22,0,1,5,,,,17,6-14,1-2,387,37,2-3,12.3,350,61,5.7,7-55,0,0,0,32:32,South Carolina,22,home,0,1,1,127,0,5,10,18,6-16,2-4,439,367,28-43,8.5,72,25,2.9,7-51,0,0,0,27:28,-3,0,2,,,
698,400603926,Charlotte,10,away,1,0,-4,0,2,1,145,0,9,4,,,,14,3-17,1-3,233,87,11-25,3.5,146,48,3.0,2-15,3,1,2,27:48,Kentucky,58,home,1,6,0,55,0,2,16,22,7-16,2-2,544,129,16-29,4.4,415,44,9.4,2-30,1,1,0,32:12,11,0,1,20,1,2
699,400603930,Texas A&M,25,away,0,0,34,0,2,1,12,0,1,19,3,0,1,22,6-17,0-1,486,336,18-36,9.3,150,38,3.9,10-70,0,0,0,28:51,Vanderbilt,0,home,0,0,0,133,0,7,,10,3-16,0-2,148,23,5-16,1.4,125,44,2.8,7-68,1,0,1,31:09,16,0,2,,,
700,400603921,Charleston Southern,6,away,0,1,,,,0,30,0,2,,,,,8,1-10,1-1,134,49,5-10,4.9,85,36,2.4,3-10,2,1,1,31:18,Alabama,56,home,1,4,2,21,0,2,8,23,5-9,2-3,403,208,19-25,8.3,195,35,5.6,2-30,0,0,0,28:42,123,2,3,34,0,1
701,400603928,LSU,17,away,1,1,41,0,3,1,91,0,5,5,,,,25,5-18,1-4,508,324,26-51,6.4,184,38,4.8,13-95,3,1,2,36:15,Ole Miss,38,home,1,3,2,57,0,5,8,21,3-12,0-0,432,280,19-34,8.2,152,31,4.9,7-39,1,1,0,23:45,-1,0,2,58,0,2
702,400603922,Arkansas,50,home,2,0,,,,7,119,0,6,6,0,0,1,24,8-14,0-1,479,406,30-43,9.4,73,29,2.5,1-9,0,0,0,32:09,Mississippi State,51,away,0,2,5,100,0,5,9,32,8-13,1-2,631,508,38-51,10.0,123,35,3.5,3-30,3,2,1,27:51,7,0,1,,,
703,400787355,Ball State,31,away,0,2,12,0,2,2,235,0,9,7,,,,18,4-14,1-3,421,247,16-34,7.3,174,30,5.8,5-45,1,1,0,22:16,Ohio,48,home,1,3,3,90,0,5,12,30,7-14,2-2,607,275,15-22,12.5,332,56,5.9,6-75,0,0,0,37:44,-1,0,1,,,
704,400787357,Central Michigan,27,away,2,2,4,0,1,1,39,0,2,9,,,,21,8-18,2-3,442,337,20-34,9.9,105,44,2.4,2-20,0,0,0,38:22,Kent State,14,home,0,1,1,95,0,5,2,15,8-15,0-1,278,98,9-26,3.8,180,32,5.6,2-20,2,2,0,21:38,-4,0,1,,,
